"","targetMaterialColumn","dataset","R2 type","model","mean","lwr","upr"
"1","MarineMetazoa","MarineMetazoa","Conditional","BLM3_fit",0.994613536874308,0.992629350316633,0.995888214681174
"2","MarineMetazoa","MarineMetazoa","Marginal","BLM3_fit",0.0352428427539516,0.032768287788213,0.0381171083498459
"3","MarineMetazoa","MarineMetazoa","BLM1_fit",NA,0.900784576579555,0.893004141570436,0.906392274171075
"4","MarineMetazoa","MarineMetazoa","BLM1_fit_NoErrors",NA,0.901450120213427,0.896297540632631,0.905711397381931
"5","MarineMetazoa","2","BLM1_fit",NA,0.948400587427054,0.944521018313979,0.950899510983197
"6","MarineMetazoa","2","BLM1_fit_NoErrors",NA,0.948735332783342,0.9466798877061,0.95066497335145
"7","MarineMetazoa","1","BLM1_fit",NA,0.542594186319345,0.265140835275221,0.686404728780183
"8","MarineMetazoa","1","BLM1_fit_NoErrors",NA,0.570198575867593,0.448775401281064,0.652092733559998
