"","targetMaterialColumn","dataset","model","median","lwr","upr"
"1","Mollusk","Mollusk","BLM1_fit",-4903.55766025217,-5031.07297613737,-4782.02981536236
"2","Mollusk","Mollusk","BLM1_fit_NoErrors",-2551.07575850211,-3150.14491995804,-1675.38033848481
"3","Mollusk","Mollusk","BLM3_fit",-4914.70707956644,-5022.72879512498,-4797.80297459297
"4","Mollusk","3","BLM1_fit",-4354.34794645786,-4477.00826136772,-4237.71577661342
"5","Mollusk","3","BLM1_fit_NoErrors",-2038.02458811427,-2497.69299811896,-1370.02179311699
"6","Mollusk","2","BLM1_fit",-684.270720440372,-726.555032970934,-642.763504679596
"7","Mollusk","2","BLM1_fit_NoErrors",-440.846938629686,-490.192276086631,-390.23215555897
"8","Mollusk","1","BLM1_fit",-243.354416022707,-261.367603756131,-223.093325015412
"9","Mollusk","1","BLM1_fit_NoErrors",-145.511167880899,-153.771540098729,-136.98223776222
