"","targetMaterialColumn","dataset","R2 type","model","mean","lwr","upr"
"1","Teeth","Teeth","Conditional","BLM3_fit",0.993948326544008,0.991294098789633,0.995615655602508
"2","Teeth","Teeth","Marginal","BLM3_fit",0.0352505019485333,0.0327008369315529,0.0380949401663811
"3","Teeth","Teeth","BLM1_fit",NA,0.929685606849227,0.923310064855426,0.93415424865496
"4","Teeth","Teeth","BLM1_fit_NoErrors",NA,0.931154208166594,0.928108786224255,0.933853078478533
"5","Teeth","2","BLM1_fit",NA,0.938985250136393,0.934783530239385,0.941824437981036
"6","Teeth","2","BLM1_fit_NoErrors",NA,0.93918994451237,0.936808426877891,0.941496628790369
"7","Teeth","1","BLM1_fit",NA,0.510190482111843,0.00307110574315432,0.871969029560673
"8","Teeth","1","BLM1_fit_NoErrors",NA,0.662364741206108,0.00751521941773703,0.873309520972842
