"","targetColumns","Dataset","Model","sd","X2.5.","X25.","X50.","X75.","X97.5.","Rhat","n.eff","Material"
"32","Forams","Full","BLM3_fit",259.354304243044,3493.70021857467,3803.33252725204,3967.87130273607,4144.58234749635,4512.38801506629,1.00217368048962,1200,NA
"33","Lab","Full","BLM1_fit",0.00315024503660999,0.148442673004122,0.152497818981265,0.154653103667727,0.156653642322644,0.160970120705623,1.01016052243738,210,NA
"34","Lab","Full","BLM1_fit",0.00028006903776174,0.0386870168653503,0.0390707019109297,0.039248317627895,0.0394351707776901,0.0397902611241592,1.00981189883156,220,NA
"35","Lab","Full","BLM1_fit",55.4383833174561,-9730.77602600169,-9661.96920171978,-9624.07534159223,-9586.07683757537,-9514.05113790079,1.00149427624976,2000,NA
"36","Lab","Full","BLM1_fit",242.608676678732,3291.83199316382,3584.39656302073,3743.5522813644,3908.26894451175,4252.24009952976,1.00132509918854,2400,NA
"37","Lab","Full","BLM1_fit_NoErrors",0.00318427418857427,0.145499680508196,0.149717819173426,0.151771621555526,0.153854956608593,0.158003400384816,1.00066671045081,3000,NA
"38","Lab","Full","BLM1_fit_NoErrors",0.000283625990555702,0.0389220737725702,0.0392952204325125,0.0394841114786874,0.0396719489261793,0.0400364914783125,1.00052242368726,3000,NA
"39","Lab","Full","BLM1_fit_NoErrors",2.5829631680539,-4231.11678123815,-4230.10337931873,-4228.86070089486,-4227.11307826552,-4221.44126490196,1.00056996366808,3000,NA
"40","Lab","Full","BLM1_fit_NoErrors",136.871767327902,2392.00365691031,2562.87971628937,2654.00218903367,2744.81369351507,2930.91997498723,1.00124686632353,2700,NA
"41","Lab","Full","BLM3_fit",0.0214736600609208,0.135470600730234,0.165957842095067,0.179702018719605,0.192445108864118,0.223536501295728,1.00827224709998,960,NA
"42","Lab","Full","BLM3_fit",0.0541397449000188,0.103135057316548,0.178675946148178,0.216390690895585,0.25273652178156,0.311598044351933,1.0274134613402,95,NA
"43","Lab","Full","BLM3_fit",0.00700548380112437,0.115358965691662,0.1239956507043,0.12870511439967,0.133640403347313,0.142305720504492,1.00151066591697,2000,NA
"44","Lab","Full","BLM3_fit",0.0104130483161845,0.129891805266047,0.144731619994336,0.151397562511215,0.158261729470041,0.17134104329737,1.00051918709508,3000,NA
"45","Lab","Full","BLM3_fit",0.00700876223757301,0.145027922846993,0.154337168082733,0.159237746805273,0.163792073606509,0.172791780381568,1.00117863787586,2900,NA
"46","Lab","Full","BLM3_fit",0.0104288684275818,0.108837588748649,0.122814305747889,0.129745494214927,0.13660921870983,0.149998941790989,1.00208460419694,1300,NA
"47","Lab","Full","BLM3_fit",0.119890739385412,-0.0209801823580662,0.134699919481443,0.219440906664027,0.302403914757305,0.443580724921919,1.03769978508207,77,NA
"48","Lab","Full","BLM3_fit",0.0634602848546266,-0.00485044627064969,0.0864450190589134,0.132856106453085,0.172735515255096,0.241096742236234,1.02047562074537,120,NA
"49","Lab","Full","BLM3_fit",0.0066551586596057,0.157216787237778,0.165695078515445,0.170261002101034,0.174721712593876,0.183369871109144,1.00052586291067,3000,NA
"50","Lab","Full","BLM3_fit",0.00919678924775384,0.13921404538501,0.150879110577145,0.157312251945756,0.163293070956639,0.174575840457644,1.00064867148207,3000,NA
"51","Lab","Full","BLM3_fit",0.0390882667851265,0.0622080342185612,0.111189350231479,0.138440666859969,0.165564310455906,0.214054183700879,1.01904961538208,110,NA
"52","Lab","Full","BLM3_fit",0.0128480188882666,0.131606229343463,0.147906522037748,0.156702407936162,0.165039607636583,0.181561655305925,1.00961883217936,220,NA
"53","Lab","Full","BLM3_fit",0.0118411572848019,0.148085890108359,0.162139464934391,0.170357245736715,0.178581216475705,0.193262675928987,1.00056653597204,3000,NA
"54","Lab","Full","BLM3_fit",0.0433208954322082,0.059150021542843,0.110416413398762,0.140392062747108,0.170787287139846,0.227177091995936,1.01338781207264,170,NA
"55","Lab","Full","BLM3_fit",0.0156901897148976,0.113256805816504,0.132508735564373,0.142569562610454,0.153944554640938,0.174274698469933,1.00680448773419,390,NA
"56","Lab","Full","BLM3_fit",0.00185378086596415,0.0332323285121208,0.0359575169378086,0.037058752972108,0.0382372962298561,0.0408594741431939,1.00383063766998,1700,NA
"57","Lab","Full","BLM3_fit",0.00452654923973741,0.0252771822494208,0.0303170057591859,0.033316979195009,0.0364545318132508,0.0429911718795146,1.02653937010546,94,NA
"58","Lab","Full","BLM3_fit",0.000726314590112154,0.0392956167358626,0.0402128143020808,0.0407317253712159,0.0412117174885711,0.0420999487170535,1.00175885041541,1600,NA
"59","Lab","Full","BLM3_fit",0.00125977675255435,0.0368236762133054,0.0384590758457233,0.0392760713314964,0.0401100666779407,0.0418545759256998,1.00058294919865,3000,NA
"60","Lab","Full","BLM3_fit",0.000734060892312454,0.0378044571826389,0.0387298860209416,0.0392299813989852,0.0397296606741352,0.0406644267908151,1.00079959994389,3000,NA
"61","Lab","Full","BLM3_fit",0.000996311440061973,0.0415308915962742,0.0427355236328158,0.0434048299154241,0.0440700443333195,0.0454075857833842,1.00222051170861,1200,NA
"62","Lab","Full","BLM3_fit",0.00994050373093608,0.0162762509366774,0.0277009997700012,0.0346066379548092,0.0417171031367286,0.0545463637386731,1.02144227486719,110,NA
"63","Lab","Full","BLM3_fit",0.00524417453727057,0.0324056870371912,0.0380490403418657,0.0414856476765307,0.0452815209220386,0.0528233297603255,1.01889191348944,120,NA
"64","Lab","Full","BLM3_fit",0.000576836694610643,0.0366116881660111,0.0373794880558634,0.0377677438687318,0.0381363784184931,0.0388999187836324,1.00050479916798,3000,NA
"65","Lab","Full","BLM3_fit",0.000882536069751137,0.037141642387992,0.0382548406881443,0.0388352077657227,0.0394328004567085,0.0406165740934623,1.00062314200277,3000,NA
"66","Lab","Full","BLM3_fit",0.00334094620753441,0.0325386659460603,0.0366990316351695,0.0389261325859137,0.0413211235810298,0.0454651238092408,1.02942359236026,82,NA
"67","Lab","Full","BLM3_fit",0.00110327407542141,0.0367614949696073,0.0381830849616192,0.0388860382243287,0.0396509330096495,0.0410623575383573,1.00992453133509,210,NA
"68","Lab","Full","BLM3_fit",0.00129867321555203,0.0344724366603955,0.0361138581229864,0.0370058972038659,0.0379140258317944,0.0395096081136333,1.00094064051553,3000,NA
"69","Lab","Full","BLM3_fit",0.0036455548580655,0.0331261698631235,0.0378781996526596,0.0404165141249511,0.0429484991978902,0.0472180991006147,1.01193859647881,180,NA
"70","Lab","Full","BLM3_fit",0.00145701831864644,0.0383933166287115,0.0402401315906092,0.0412942830903789,0.0422305433608338,0.0440117964239108,1.00806041441482,360,NA
"71","Lab","Full","BLM3_fit",0.0058485119803704,0.978033804975945,0.996461050021117,0.999128037596537,0.99960742993742,0.999762273604357,1.00329185982231,1400,NA
"72","Lab","Full","BLM3_fit",55.4022122117747,-9741.6944751244,-9674.41488979674,-9635.84713676065,-9598.76126316645,-9528.15590292667,1.00084555326419,3000,NA
"73","Lab","Full","BLM3_fit",0.243534151863303,0.0101347324848382,0.0162755252815768,0.0372884746192039,0.146469930506641,0.938524696760397,1.00149608706775,2000,NA
"74","Lab","Full","BLM3_fit",330.270249088979,4156.75399311068,4520.91802601266,4738.72294836445,4960.73624163555,5433.54476357914,1.0018551911061,1500,NA
"75","Lake","Full","BLM1_fit",0.00310509019632878,0.148770259708305,0.152939243530847,0.154954724268003,0.156950618224761,0.160992298155543,1.00254827388565,1300,NA
"76","Lake","Full","BLM1_fit",0.000277069705085264,0.0386637278590249,0.0390308209220084,0.0392096663778128,0.039395636363244,0.0397645317753885,1.00239152884587,1500,NA
"77","Lake","Full","BLM1_fit",56.990408455079,-9934.0677610974,-9863.62973583466,-9823.12303687332,-9786.12005580379,-9713.21320348718,1.00066215995048,3000,NA
"78","Lake","Full","BLM1_fit",244.806948686084,3399.3722313233,3668.25373637582,3829.58542717789,4007.63813683435,4347.31167295744,1.00154015471559,1900,NA
"79","Lake","Full","BLM1_fit_NoErrors",0.00312851816768372,0.145598146533363,0.14983166862943,0.151988255253268,0.154028264226583,0.158116720816669,1.00219708503786,1200,NA
"80","Lake","Full","BLM1_fit_NoErrors",0.000279309673653254,0.0389190098386736,0.0392671246412993,0.0394620370519417,0.0396511570868159,0.0400156720346434,1.00147599395774,2000,NA
"81","Lake","Full","BLM1_fit_NoErrors",2.42441217013351,-4353.38842589018,-4352.34890213748,-4351.24711572688,-4349.33385033114,-4344.68540420951,1.00175738990636,3000,NA
"82","Lake","Full","BLM1_fit_NoErrors",129.87084375922,2458.21093998429,2620.1748625662,2705.805488336,2795.22815574468,2962.78479131938,1.00155690961182,1900,NA
"83","Lake","Full","BLM3_fit",0.0501810827931527,0.114931741720737,0.184601054173927,0.218250919603451,0.251125671903222,0.314401862366226,1.10379935271993,34,NA
"84","Lake","Full","BLM3_fit",0.00316054132938114,0.14857926211577,0.15290748184466,0.154981818638414,0.157128176762429,0.161058735221131,1.00105754408349,3000,NA
"85","Lake","Full","BLM3_fit",0.00420101971254576,0.0262221181505097,0.0315068403207283,0.0343286491162911,0.0370824860305975,0.0429280983163658,1.06194611665086,40,NA
"86","Lake","Full","BLM3_fit",0.000284754493845621,0.0386229978081187,0.0389757402147792,0.0391635868038518,0.0393585197910683,0.0397385628005346,1.00123976551718,2700,NA
"87","Lake","Full","BLM3_fit",0.00714686570049055,0.972871883611836,0.9955589571509,0.998832252616778,0.999461914787636,0.999694370717031,1.00113328818232,3000,NA
"88","Lake","Full","BLM3_fit",55.8495374877805,-9930.90618064172,-9861.06519748213,-9821.95189013424,-9785.2606705641,-9714.38801920732,1.00140896859933,2200,NA
"89","Lake","Full","BLM3_fit",0.23303373061532,0.0101212022413445,0.017546911391302,0.0384680042398906,0.144477184683909,0.903083357930395,1.00105653303377,3000,NA
"90","Lake","Full","BLM3_fit",247.067969062092,3388.10960908399,3682.90966763479,3846.05942215268,4018.38963500425,4356.76885961119,1.00158905980694,1800,NA
"91","LARGEorSMALL","Full","BLM1_fit",0.00352047085266435,0.145125015408967,0.149530823660787,0.151834646314046,0.154330958913752,0.158763099901839,1.00167447388421,2000,NA
"92","LARGEorSMALL","Full","BLM1_fit",0.000311186139339149,0.0388718550350954,0.039260584391612,0.0394875396338366,0.0396841182768207,0.0400819187760887,1.00151100610992,2600,NA
"93","LARGEorSMALL","Full","BLM1_fit",55.1027916542472,-9768.57837932591,-9698.56026165812,-9660.64776490985,-9624.99524098434,-9551.57671216341,1.00077156419737,3000,NA
"94","LARGEorSMALL","Full","BLM1_fit",243.241783649323,3365.90152104957,3645.1940496937,3819.02546742411,3986.32136702691,4301.2319263347,1.00103592510283,3000,NA
"95","LARGEorSMALL","Full","BLM1_fit_NoErrors",0.00339636239661086,0.143049652259661,0.147299310724174,0.149686390003334,0.151991362376555,0.156394745855038,1.00083270311687,3000,NA
"96","LARGEorSMALL","Full","BLM1_fit_NoErrors",0.000301053850245164,0.0390723640821859,0.0394514133552542,0.039657930708426,0.0398700594643893,0.0402459924569897,1.00098896913671,3000,NA
"97","LARGEorSMALL","Full","BLM1_fit_NoErrors",2.40518694382257,-4286.91095258898,-4285.91155758773,-4284.81018426478,-4283.04560940377,-4278.21875766129,1.00184124117398,3000,NA
"98","LARGEorSMALL","Full","BLM1_fit_NoErrors",130.299587181598,2426.30324810006,2596.26828594509,2680.35428522827,2771.3716165407,2941.01502209178,1.00301207259825,800,NA
"99","LARGEorSMALL","Full","BLM3_fit",0.00458742376718529,0.152892833172037,0.158784217972789,0.161824802691106,0.164954698702573,0.170614823827541,1.00181372172471,1500,NA
"100","LARGEorSMALL","Full","BLM3_fit",0.00494778030016725,0.13276887805539,0.139311352086866,0.142595281851522,0.145944653012346,0.152116345178856,1.00057389496751,3000,NA
"101","LARGEorSMALL","Full","BLM3_fit",0.000405156011455386,0.0380933932003334,0.0386181003184335,0.0388798304444409,0.0391504709786128,0.0396727012708208,1.0020968920189,1300,NA
"102","LARGEorSMALL","Full","BLM3_fit",0.000443366751626609,0.0389978008791272,0.0395518519379791,0.0398447156728279,0.0401493679195127,0.040705923771741,1.00060469586471,3000,NA
"103","LARGEorSMALL","Full","BLM3_fit",0.00718974667765568,0.97162481838616,0.995815764766723,0.998843747222833,0.999467307453511,0.999676507183662,1.00586060387019,740,NA
"104","LARGEorSMALL","Full","BLM3_fit",55.9666300476571,-9768.7038659318,-9698.9342827829,-9660.89144388753,-9622.62382807837,-9548.87068198791,1.00161239469408,1800,NA
"105","LARGEorSMALL","Full","BLM3_fit",0.224714525501793,0.0101631673412673,0.0168967575737413,0.0362904860565327,0.131905899674692,0.901332221390372,1.00264433999357,930,NA
"106","LARGEorSMALL","Full","BLM3_fit",262.12946255503,3587.02669871072,3892.11084936139,4074.1970982005,4253.46945949578,4584.5070432468,1.00075437556772,3000,NA
"107","MarineMetazoa","Full","BLM1_fit",0.00316362861505647,0.148501517483612,0.152612861890279,0.154700695760443,0.156870911877717,0.160604905972312,1.00151488876503,3000,NA
"108","MarineMetazoa","Full","BLM1_fit",0.000281001339484809,0.038702081405354,0.039034745861038,0.0392317046793537,0.0394202162886809,0.0397696682682328,1.00154570649497,3000,NA
"109","MarineMetazoa","Full","BLM1_fit",55.9047789158097,-9927.76966578698,-9862.26809135925,-9822.64078654579,-9785.74931613737,-9711.44519660136,1.00138640836643,2300,NA
"110","MarineMetazoa","Full","BLM1_fit",244.124684551477,3391.91677210809,3678.98403439178,3839.56129515785,4006.66765334975,4352.89418987288,1.00162291388386,1800,NA
"111","MarineMetazoa","Full","BLM1_fit_NoErrors",0.00312724423165713,0.146000900559598,0.149881701703149,0.15204485526196,0.154145774579869,0.157940161930926,1.00052922678756,3000,NA
"112","MarineMetazoa","Full","BLM1_fit_NoErrors",0.000278126093197644,0.0389225492463784,0.0392636145932128,0.0394512123975039,0.0396409933532662,0.0400009762185734,1.00055774917547,3000,NA
"113","MarineMetazoa","Full","BLM1_fit_NoErrors",2.42764095646485,-4353.38410270142,-4352.30519061468,-4351.22709861833,-4349.42028448117,-4344.41600428086,1.00060873559786,3000,NA
"114","MarineMetazoa","Full","BLM1_fit_NoErrors",131.789509575388,2449.54030330435,2612.6146453038,2700.74990338947,2793.41917884607,2965.81864181431,1.00069104102931,3000,NA
"115","MarineMetazoa","Full","BLM3_fit",0.024589420052485,0.231565444380379,0.261491889910461,0.27718478506734,0.293360871575906,0.329179885390816,1.00821074937806,270,NA
"116","MarineMetazoa","Full","BLM3_fit",0.00306748611052667,0.148514031516285,0.152508206081557,0.154649319625206,0.156532442920464,0.160661810872581,1.004301831476,530,NA
"117","MarineMetazoa","Full","BLM3_fit",0.00202667381033537,0.0254745458113063,0.0284134335921972,0.0297369396423866,0.0310687034013863,0.0334783677728914,1.0074779559233,290,NA
"118","MarineMetazoa","Full","BLM3_fit",0.000277344963556941,0.0385746458618425,0.0389471429448565,0.0391196031861312,0.0393042945494698,0.0396724339830501,1.00403836118239,570,NA
"119","MarineMetazoa","Full","BLM3_fit",0.00667759786968307,0.974172497675395,0.996105940418654,0.998928543166436,0.999508711190617,0.99971544539255,1.00052944736553,3000,NA
"120","MarineMetazoa","Full","BLM3_fit",57.1195242136852,-9933.70613769306,-9861.26907139152,-9821.9222550008,-9782.69725797484,-9712.66587493243,1.00156248648474,1900,NA
"121","MarineMetazoa","Full","BLM3_fit",0.234274803447024,0.0101970232897753,0.0175678255483214,0.0373339849032316,0.135913843502041,0.910490722226703,1.00096931502388,3000,NA
"122","MarineMetazoa","Full","BLM3_fit",268.83431758299,3630.92613311314,3938.0827535413,4118.29207307802,4303.29270038854,4686.1509778345,1.0018763934633,3000,NA
"123","Mineralogy","Full","BLM1_fit",0.00315820354121681,0.148563305666137,0.152396911455986,0.154529142355964,0.156568367654381,0.160800126960044,1.00150616417278,2000,NA
"124","Mineralogy","Full","BLM1_fit",0.000277956434385141,0.0386816395814594,0.0390559412969001,0.0392491604807952,0.0394324359338499,0.0397679339992464,1.00127878301866,2600,NA
"125","Mineralogy","Full","BLM1_fit",57.2504169952432,-9614.9794359598,-9539.4573580766,-9501.75147439759,-9462.4700308066,-9389.16496233531,1.002167135996,1200,NA
"126","Mineralogy","Full","BLM1_fit",251.806329625363,3420.39295734581,3720.2443014374,3880.02332439687,4044.86153993788,4410.64445550793,1.0014973712019,2000,NA
"127","Mineralogy","Full","BLM1_fit_NoErrors",0.00327323423461479,0.145112557200298,0.149341789908531,0.1515510616183,0.153737412018432,0.157923973002099,1.00108653857993,3000,NA
"128","Mineralogy","Full","BLM1_fit_NoErrors",0.000290107515129514,0.0389078176563065,0.0392915807439127,0.0394791733941594,0.0396826529122651,0.0400470524019944,1.00114949424367,3000,NA
"129","Mineralogy","Full","BLM1_fit_NoErrors",2.52179614105996,-4215.92127611736,-4214.92662766722,-4213.70002384008,-4211.97256505058,-4206.64711736027,1.00105647180087,3000,NA
"130","Mineralogy","Full","BLM1_fit_NoErrors",130.212378558924,2450.00712713784,2612.88027575669,2696.75279852355,2780.87564016418,2960.01465401385,1.00098574349825,3000,NA
"131","Mineralogy","Full","BLM3_fit",0.0138140038320824,0.159624357011309,0.177045667075303,0.186460045838465,0.196122174096348,0.212675650593795,1.00215324885317,1600,NA
"132","Mineralogy","Full","BLM3_fit",0.0337232094706359,0.194282168956229,0.236967994293061,0.260452815536647,0.283016968757152,0.326294960255603,1.01142939703178,220,NA
"133","Mineralogy","Full","BLM3_fit",0.00350195908957818,0.153373396537622,0.157879479144756,0.160309466087547,0.162602832485932,0.16705698441985,1.00428561544728,530,NA
"134","Mineralogy","Full","BLM3_fit",0.00814542492152697,0.142544935324024,0.152564150305856,0.157969264401389,0.163688661239164,0.173536426962987,1.00053123110883,3000,NA
"135","Mineralogy","Full","BLM3_fit",0.0106526524422676,0.0640846957476215,0.0778017975637283,0.0848292413251053,0.0920445473930887,0.105783319655464,1.0014288224898,2200,NA
"136","Mineralogy","Full","BLM3_fit",0.00117941822831239,0.0341541376175787,0.0356156199357794,0.0364217712710027,0.0372158637025439,0.038703484795476,1.00212132546776,1700,NA
"137","Mineralogy","Full","BLM3_fit",0.00298712007586344,0.0241484211267659,0.0279710156370233,0.0300007995200102,0.0320624384702759,0.0358801416363684,1.0135334360743,180,NA
"138","Mineralogy","Full","BLM3_fit",0.000307387166524963,0.0382548194123104,0.0386440224807371,0.0388421538684391,0.0390556076275746,0.0394443420472966,1.00352572830599,660,NA
"139","Mineralogy","Full","BLM3_fit",0.00122711753046634,0.0366018613893034,0.0381381026754565,0.0389482850550156,0.039784246299999,0.0413377360133921,1.00061188367525,3000,NA
"140","Mineralogy","Full","BLM3_fit",0.00110739975820394,0.0397109201179165,0.0411775378155017,0.0419463932666619,0.0426892011039293,0.0440778609808135,1.00188273970361,1400,NA
"141","Mineralogy","Full","BLM3_fit",0.00571719105211923,0.977969044141905,0.996662712842487,0.999085877912667,0.999577044311034,0.999749591409677,1.00159582416682,1800,NA
"142","Mineralogy","Full","BLM3_fit",54.5883855696249,-9636.86031370287,-9564.77467822537,-9528.54331716568,-9491.58767550049,-9419.92241293656,1.00082733161884,3000,NA
"143","Mineralogy","Full","BLM3_fit",0.231914180858563,0.0102010710745557,0.0173015801161855,0.0367598439835038,0.134988128852521,0.910048163431959,1.00197946866995,1400,NA
"144","Mineralogy","Full","BLM3_fit",320.821742829765,4058.76688740818,4442.10323561824,4647.21250905172,4864.86819925216,5331.53807058768,1.00089203493484,3000,NA
"145","Mollusk","Full","BLM1_fit",0.00315419408056586,0.148853523320922,0.152735920794852,0.154983406223177,0.157183780275061,0.160978720412336,1.02075337865934,100,NA
"146","Mollusk","Full","BLM1_fit",0.000280222034104894,0.0386789579552141,0.0390169364474225,0.0392066069201658,0.0394016275416674,0.039753026868518,1.01872579920107,110,NA
"147","Mollusk","Full","BLM1_fit",57.108049326449,-9936.09705055551,-9861.46571763327,-9822.82580378465,-9786.21980755477,-9710.73917748272,1.00081633348525,3000,NA
"148","Mollusk","Full","BLM1_fit",246.054657399976,3387.46895882079,3669.52346790344,3843.80390956999,4003.19194426182,4358.86875239996,1.0009453808623,3000,NA
"149","Mollusk","Full","BLM1_fit_NoErrors",0.00312014487177178,0.145972396279152,0.14992729034672,0.151982278935515,0.154040226823207,0.158208889448362,1.00227824180948,1100,NA
"150","Mollusk","Full","BLM1_fit_NoErrors",0.000277878684053369,0.0389160695741824,0.0392692121234535,0.0394580421251985,0.0396414672445535,0.0399930683572805,1.00271294929291,930,NA
"151","Mollusk","Full","BLM1_fit_NoErrors",2.37425538752617,-4353.351831631,-4352.43769284739,-4351.25501402365,-4349.49162835366,-4344.47351005705,1.00056648248339,3000,NA
"152","Mollusk","Full","BLM1_fit_NoErrors",129.212347727229,2453.13922225407,2617.93431769495,2700.07996344445,2787.5632030567,2969.587469698,1.00127021844578,2600,NA
"153","Mollusk","Full","BLM3_fit",0.0237838839781444,0.179897151302562,0.210377944424962,0.225502784223248,0.243409967712922,0.273698210686723,1.0264330896219,80,NA
"154","Mollusk","Full","BLM3_fit",0.00312120656003062,0.147362006202941,0.151226904075411,0.15328054181187,0.1555069835739,0.159373256536037,1.00129932397591,2500,NA
"155","Mollusk","Full","BLM3_fit",0.00195859593786186,0.0293802651146393,0.0318040944667862,0.0332530429779768,0.034499022399241,0.0370456653691144,1.02944802873026,75,NA
"156","Mollusk","Full","BLM3_fit",0.000282967463662073,0.0388313328533144,0.0391844150567342,0.0393893992599631,0.0395780114731758,0.0399208398747753,1.00142932656372,2200,NA
"157","Mollusk","Full","BLM3_fit",0.00715161526327038,0.972126709772899,0.995856797815835,0.998835584064868,0.999483680488466,0.999696241480284,1.00225198325139,3000,NA
"158","Mollusk","Full","BLM3_fit",57.0967371160604,-9932.47378668576,-9859.3990296674,-9822.36995426894,-9784.15759139956,-9707.71403402551,1.00073286650582,3000,NA
"159","Mollusk","Full","BLM3_fit",0.234570872681225,0.0101428212722087,0.0170856205533899,0.0384797400201094,0.137142430339212,0.917842546057746,1.00061943465535,3000,NA
"160","Mollusk","Full","BLM3_fit",253.433504219825,3401.81047866947,3706.1773091197,3859.19041845429,4036.56583757228,4412.07675087566,1.00226619732335,1100,NA
"161","NaturalSynthetic","Full","BLM1_fit",0.00313112733594416,0.148710958789376,0.152741513125909,0.154820203632397,0.15704275351916,0.160927196805725,1.00370009903081,630,NA
