"","targetColumns.y","Dataset","model","meanBeta","sdBeta","meanAlpha","sdAlpha"
"41","Mineralogy_","Full","BLM1_fit",0.0403362611305422,0.000487769739606133,0.142152320732165,0.00538480431184194
"42","Mineralogy_","Full","BLM1_fit_NoErrors",0.0394382852877152,0.000270334059137143,0.152062011799287,0.00306568159710908
"43","Mineralogy_","Full","York",0.0391797644277401,0.00042009231923863,0.157608079227071,0.00478203492110564
"44","Mineralogy_","Full","Deming",0.0395061980003761,0.0017756628096694,0.154946182662084,0.0167657712710794
"45","Mineralogy_","Full","LM",0.0394412952701793,0.000380288338559438,0.152004404628253,0.00437466109420128
"46","Mineralogy_","Full","Weighted",0.0392624655588985,0.000303694635494047,0.153972946202931,0.00346596982187934
