"","targetColumns","Dataset","Model","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","Material"
"1","Mineralogy","Full","BLM1_fit",0.153271517894363,0.0162470502026016,0.120890570560879,0.142733678068141,0.153302343926349,0.164374598762463,0.184454278379075,1.00055845267865,3000,NA
"2","Mineralogy","Full","BLM1_fit",0.0392903628370825,0.0014457330588156,0.0365608335331261,0.0382948877917289,0.0392845429305866,0.0402459846498022,0.042178074901654,1.00056545133912,3000,NA
"3","Mineralogy","Full","BLM1_fit",-7938.36957810194,55.5689238607791,-8049.28898583397,-7975.72399731034,-7938.09513818551,-7900.83547696979,-7828.72305833866,1.00062703202139,3000,NA
"4","Mineralogy","Full","BLM1_fit",99.7455456774324,0.25174746742276,99.0706434823087,99.6398334976004,99.8272503935139,99.9264929001983,99.9942034304324,1.00078504823748,3000,NA
"5","Mineralogy","Full","BLM1_fit_NoErrors",0.151678341184506,0.0167092594740354,0.119308692404476,0.13998511024065,0.151984491776846,0.163216902144762,0.183691014388841,1.00105866309819,3000,NA
"6","Mineralogy","Full","BLM1_fit_NoErrors",0.0394493101693604,0.00149845859716449,0.0364993610195583,0.0384205595828857,0.0394049286564225,0.0405015588705491,0.0423275842324172,1.00076658138572,3000,NA
"7","Mineralogy","Full","BLM1_fit_NoErrors",-2247.95035168494,2.82535109403641,-2251.4396451898,-2250.03617015747,-2248.56145111459,-2246.57792797368,-2240.92896685223,1.00154988265628,3000,NA
"8","Mineralogy","Full","BLM1_fit_NoErrors",99.7536921324897,0.243410742544105,99.1278548571206,99.6579252788791,99.8254594194028,99.926614663567,99.9941535845488,1.0015722887743,2700,NA
"9","Mineralogy","Full","BLM3_fit",0.191281512794878,0.0740142989996698,0.0446639472209839,0.141769349086677,0.190622489772044,0.241174342633715,0.335967176034496,1.00515186797548,630,NA
"10","Mineralogy","Full","BLM3_fit",0.273587250932899,0.189581962403563,-0.108747791255741,0.141800452757802,0.27467452512747,0.40587771363673,0.626203969256797,1.00779084468748,280,NA
"11","Mineralogy","Full","BLM3_fit",0.161054860625409,0.0216316231699208,0.118310563649413,0.146334681622633,0.160749175190119,0.175621215495714,0.202933738632639,1.00292013202865,830,NA
"12","Mineralogy","Full","BLM3_fit",0.155814726339029,0.0397898163711281,0.078548356290798,0.128751708233203,0.156225914563495,0.18272880626717,0.232329754364724,1.00139202748461,3000,NA
"13","Mineralogy","Full","BLM3_fit",0.0823439358898114,0.0599320468048273,-0.0361618771872202,0.0421070488519396,0.0830775646514404,0.12187197409871,0.199872462231396,1.00183432736419,1500,NA
"14","Mineralogy","Full","BLM3_fit",0.0360127283124229,0.00628107824243976,0.0238943950973645,0.0317461041842534,0.036092375425491,0.0401848882526851,0.0482813911662792,1.00408915885562,830,NA
"15","Mineralogy","Full","BLM3_fit",0.0289141038543561,0.016658776811166,-0.00235390730010521,0.0172602980204641,0.0289169333905638,0.0403872524881061,0.0623191954821067,1.00838738454189,260,NA
"16","Mineralogy","Full","BLM3_fit",0.0387466753896243,0.00188119635258793,0.0350936715214099,0.0374772249904585,0.0387556171085751,0.0399913640150827,0.0425087560810765,1.00301151486993,800,NA
"17","Mineralogy","Full","BLM3_fit",0.0391817500257017,0.00564779994483398,0.0281708711604927,0.0353651054441634,0.0390614549929257,0.0430902138149069,0.0507402551366767,1.00067871964021,3000,NA
"18","Mineralogy","Full","BLM3_fit",0.0421943340234112,0.00624137850002939,0.0297904045411212,0.0381278733499115,0.0421471093639783,0.0463487492101256,0.0545121425584456,1.00159564555086,1800,NA
"19","Mineralogy","Full","BLM3_fit",0.892843622011789,0.140762163876776,0.489876116896493,0.875414117200884,0.961192363744511,0.981679929445819,0.988784818732454,1.00108361876036,3000,NA
"20","Mineralogy","Full","BLM3_fit",-7938.06978515242,58.1729525849593,-8049.85902116915,-7978.61605647768,-7939.12981999227,-7899.93545413254,-7823.11271529819,1.00130067981732,2500,NA
"21","Mineralogy","Full","BLM3_fit",0.0959876148845517,0.12617414474722,0.00993163246487636,0.0164778877397817,0.0347225186312515,0.111574739718257,0.456940074000592,1.00171804126836,1600,NA
"22","Mineralogy","Full","BLM3_fit",99.7476848705359,0.248916911389681,99.0655396370106,99.6507757167338,99.8230940901471,99.9208457018141,99.993691088974,1.00189520977526,1900,NA
"23","Mineralogy","Subsets","BLM1_fit",0.18970101084289,0.0759117749383485,0.0407242146503474,0.14033688821622,0.189269896793203,0.241860557879404,0.339683246562837,1.00858529011413,250,"1"
"24","Mineralogy","Subsets","BLM1_fit",0.0361474142366234,0.00644811351690193,0.0233916247681062,0.0317527773874123,0.0362221182382366,0.0404276804502788,0.0487356359366415,1.00753845075873,290,"1"
"25","Mineralogy","Subsets","BLM1_fit",-1103.7703840409,23.199174737626,-1147.40283531954,-1119.38019652865,-1103.92350855621,-1088.513410413,-1055.34670984398,1.00116216331078,3000,"1"
"26","Mineralogy","Subsets","BLM1_fit",98.4576340363411,1.51383416424883,94.4879017723296,97.8711797804425,98.9129297384796,99.5432786041667,99.9685438049249,1.00267398598367,3000,"1"
"27","Mineralogy","Subsets","BLM1_fit_NoErrors",0.183811613185342,0.0735564780996949,0.0355140710232854,0.133671510995886,0.184656466171835,0.234566336403438,0.325103154056832,1.00050680470203,3000,"1"
"28","Mineralogy","Subsets","BLM1_fit_NoErrors",0.0366496322754947,0.00624305631085472,0.0247036752196635,0.0323084937265764,0.0365904889372721,0.0408435384755462,0.0493537442507347,1.00049985857828,3000,"1"
