"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","Forams","Full","BLM1_fit",NA,0.0402469660108893,0.000486230574234862,0.143275666934497,0.00540306652462142
"2","Forams","Full","BLM1_fit_NoErrors",NA,0.0393909248281666,0.000273617825853525,0.152713746369243,0.00308031526614464
"3","Forams","Full","BLM3","1",0.0365250620689702,0.00167113475247984,0.184857434551622,0.0201660655830304
"4","Forams","Full","BLM3","2",0.0396700035437127,0.000280798723504992,0.150699287583981,0.00306355866506305
"5","Forams","Full","Deming",NA,0.0397950507366864,0.0019543093408697,0.151950113741544,0.0184622666915242
"6","Forams","Full","LM",NA,0.0394506766920055,0.000281070763346515,0.152082118986567,0.00317504212872408
"7","Forams","Full","Weighted",NA,0.0392841966202324,0.000269380453238077,0.153995378154695,0.00303610718119365
"8","Forams","Full","York",NA,0.0391471458279272,0.000467660112720067,0.157714879116909,0.00527553036153353
"9","Forams","subsets","BLM1_fit","1",0.0405950172116818,0.00322379058764861,0.135954219521111,0.0387121931191234
"10","Forams","subsets","BLM1_fit","2",0.0404779689260912,0.000490881679351279,0.142090123740891,0.00525282435250897
"11","Forams","subsets","BLM1_fit_NoErrors","1",0.0364499936200883,0.00129103369802697,0.185779579367544,0.0155962628897189
"12","Forams","subsets","BLM1_fit_NoErrors","2",0.0396607675068569,0.000295650936727097,0.150820299429882,0.00321402981162883
"13","Forams","subsets","BLM3","1",0.0365068207426644,0.00134629983155329,0.185079712828366,0.0162087390150235
"14","Forams","subsets","BLM3","2",0.039665821469292,0.000294107145498463,0.150746308225369,0.0032080751657024
"15","Forams","subsets","Deming","1",0.0406426985025578,0.00167596959616946,0.136589413329664,0.0197529696575926
"16","Forams","subsets","Deming","2",0.0402432013081316,0.00368144890531938,0.149158844641021,0.0312667959815528
"17","Forams","subsets","LM","1",0.0367291751807119,0.00130851527772853,0.182336183199465,0.0157397891818887
"18","Forams","subsets","LM","2",0.0397071433422213,0.000391631486489513,0.150432613233103,0.00435939791096463
"19","Forams","subsets","Weighted","1",0.0367708788580876,0.00100211379838341,0.181851272771379,0.0121630666475396
"20","Forams","subsets","Weighted","2",0.0395975989124296,0.000305776339886693,0.151510969251178,0.0033045731006441
"21","Forams","subsets","York","1",0.0407600114304976,0.00199978793812725,0.135299963906513,0.0236121130709393
"22","Forams","subsets","York","2",0.0392375814940278,0.000520718229692299,0.156800367622877,0.00572608705042836
