"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","Mineralogy","BLM1_NE","Full",0,0
"2","Mineralogy","BLM3","Full",-15413.6060510646,128.468036536353
"3","Mineralogy","BLM1_E","Full",-1658602.73914533,13033.1757348763
"4","Mineralogy","BLM1_NE","2",0,0
"5","Mineralogy","BLM3","2",-1474.09701984091,10.461482852745
"6","Mineralogy","BLM1_E","2",-3490001.04781048,31977.2350390291
"7","Mineralogy","BLM1_NE","1",0,0
"8","Mineralogy","BLM3","1",-14361.8446638801,178.007986169946
"9","Mineralogy","BLM1_E","1",-2653906.91447465,34216.0452775105
