"","targetMaterialColumn","dataset","model","median","lwr","upr"
"1","Forams","Forams","BLM1_fit",-6154.87095931237,-6276.62828201903,-6025.76627412713
"2","Forams","Forams","BLM1_fit_NoErrors",-4520.7242112641,-4636.97251842654,-4399.1688226499
"3","Forams","Forams","BLM3_fit",-6135.22131092595,-6282.07338522482,-4091.08318048458
"4","Forams","3","BLM1_fit",-4907.92512959898,-5074.35396245219,-4762.81237637224
"5","Forams","3","BLM1_fit_NoErrors",-2940.06465261067,-3042.48869983883,-2845.67286890476
"6","Forams","1","BLM1_fit",-147.170827562529,-172.423402826005,-136.490274587191
"7","Forams","1","BLM1_fit_NoErrors",-127.478148055955,-134.892804567694,-121.076496965268
"8","Forams","2","BLM1_fit",-1587.2228671932,-1620.75533553708,-1554.42529524269
"9","Forams","2","BLM1_fit_NoErrors",-1247.79434660261,-1303.14397281899,-1201.05879278814
