"","dataset","Model","parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"43","4","BLM1_fit","alpha",0.178710837518235,0.0684019445433971,0.0445198971482619,0.132882305168731,0.179191417912541,0.223326664640642,0.322173602029215,1.00695472432596,290
"44","4","BLM1_fit","beta",0.0361683969897484,0.00972943189533131,0.0166587281433609,0.029830321393931,0.036209309370753,0.0424907308954458,0.0554984814905538,1.00980701703685,210
"45","4","BLM1_fit","deviance",-158.353330609066,8.59663590823602,-173.36836885362,-164.164545431733,-159.205597031055,-152.933962739905,-139.808193436037,1.00176787321893,1500
"46","4","BLM1_fit","tauy",82.5775155406416,28.0604617561733,37.9671876530505,62.3863303196328,78.5264531408728,98.968359433182,146.649123745332,1.00488323184219,410
"47","4","BLM1_fit_NoErrors","alpha",0.17285506359121,0.0700544254389075,0.0411687186282512,0.128367207650495,0.174454427117024,0.217438622135148,0.3048692053217,1.01026848924994,210
"48","4","BLM1_fit_NoErrors","beta",0.0371973135245619,0.00978037115421071,0.0185486030304773,0.0308572883503858,0.0373098773123748,0.0438676053151645,0.0557917081143577,1.00959385797728,220
"49","4","BLM1_fit_NoErrors","deviance",-45.9609610389007,7.11679212041158,-58.7902436478014,-50.6740153675193,-46.5673175764842,-41.6160165108287,-31.0921841230973,1.00023428146621,1500
"50","4","BLM1_fit_NoErrors","tau",84.7149932154792,29.4244570021204,36.53799045119,64.1877461567225,82.0172512348557,101.505098634683,155.223987061231,1.00013774132701,1500
"51","4","BLM1_fit","alpha",0.178514820737417,0.0600612957145822,0.063740337680919,0.140564707313706,0.174088567865904,0.213226553049712,0.303609673098519,1.01377996073906,170
"52","4","BLM1_fit","beta",0.035823128614862,0.0100629596822402,0.0172235456068874,0.0300662900195113,0.0364406012116961,0.0423037946257168,0.0533858827344321,1.02082592879415,150
"53","4","BLM1_fit","deviance",-173.142276907392,8.3361582978159,-187.222473911387,-179.261072941478,-173.661757891731,-167.872116852113,-155.387835167566,1.00232190001061,860
"54","4","BLM1_fit","tauy",78.6286921228424,27.6137632456159,36.5538972467152,59.1499637576551,74.5375077227887,94.7691678426437,140.419629749843,1.00246631223085,1500
"55","4","BLM1_fit_NoErrors","alpha",0.173467120601659,0.0590220822587767,0.0649836946349133,0.139077367711256,0.173522616081827,0.209050069341286,0.282028619172791,1.00380892457882,810
"56","4","BLM1_fit_NoErrors","beta",0.0364745951159542,0.00913232859955091,0.0188816169423541,0.0309056217748545,0.0364694022923451,0.0420274791408312,0.0555970720579518,1.00342145820272,710
"57","4","BLM1_fit_NoErrors","deviance",-45.4091218524859,7.32408730025135,-57.8292373200172,-50.243193440991,-45.7552235112156,-41.245508636118,-30.2077646492297,1.003742730897,1500
"58","4","BLM1_fit_NoErrors","tau",83.2552548658628,29.1921965307269,36.5280770507239,62.6815361942478,79.6507407729815,99.1978631770734,149.237234759652,1.00154723695927,1500
"59","1","BLM1_fit","alpha",0.144961391696651,0.101752028666057,-0.0333591226976997,0.0713659794301637,0.139560882733828,0.196544707515467,0.355322191726449,2.25443325246641,5
"60","1","BLM1_fit","beta",0.0400357963493706,0.00843352760430532,0.0226303863989538,0.0358893538457997,0.0404409645615514,0.0460554662749924,0.0548492499926689,2.21194377063591,5
"61","1","BLM1_fit","deviance",-679.787118653235,18.2083408501418,-713.46701893525,-691.96837178549,-681.054862138866,-667.795518319219,-644.479060343265,1.00251574026696,850
"62","1","BLM1_fit","tauy",362.228046943645,59.6450579196302,252.968656654819,321.631189188536,360.540896783656,399.04778359883,481.882663905069,1.01764853950371,390
"63","1","BLM1_fit_NoErrors","alpha",0.167228344816582,0.12933676505409,0.0013440748529482,0.108393062152543,0.168884775104614,0.227149711405285,0.349324552535005,1.04271671728577,1000
"64","1","BLM1_fit_NoErrors","beta",0.0382922947936023,0.0108840939654507,0.0232396896276869,0.0332944174417622,0.0382229915902752,0.043159767469096,0.0519088724652012,1.04464608172881,970
"65","1","BLM1_fit_NoErrors","deviance",-342.714239992936,16.9474077015001,-366.051577618015,-351.702766268964,-343.70628860556,-335.616731530259,-317.691393596544,1.01018246458782,1500
"66","1","BLM1_fit_NoErrors","tau",374.792616902664,58.0622040189467,270.193851136264,336.319186473273,373.163502195214,411.308926416241,494.834128930167,1.00791957803924,1500
"67","1","BLM1_fit","alpha",0.286761099735893,0.105734154267504,0.111519232425886,0.191356765104986,0.291824902058539,0.378008183889947,0.459607995674865,1.9562796677457,5
"68","1","BLM1_fit","beta",0.0281738134481847,0.00873262973563087,0.013835467001759,0.0206416454232875,0.0278288688619076,0.0359972006689313,0.0425296374505841,2.48397903706017,4
"69","1","BLM1_fit","deviance",-691.706114619703,18.0225203175847,-723.927535035045,-704.649042686839,-692.195802417145,-679.822182169141,-656.246233123053,1.00170808533992,1200
"70","1","BLM1_fit","tauy",371.693869284025,57.8374190191367,262.991061426047,331.938786775408,368.915330265153,409.411945880578,487.0723483646,1.01457193957851,190
"71","1","BLM1_fit_NoErrors","alpha",0.308513970197368,0.097733732387942,0.157197843068729,0.256196525959868,0.307079034520729,0.356575472697302,0.455685383304688,1.00839399261835,1500
"72","1","BLM1_fit_NoErrors","beta",0.0263916835070404,0.00816532549139548,0.014130813600553,0.0223626073065769,0.0265752953264275,0.0307932610717028,0.0389194486291377,1.01052085234322,1500
"73","1","BLM1_fit_NoErrors","deviance",-348.272587386004,19.3843743924169,-373.297756224402,-357.592402470981,-349.280604656435,-340.997648781442,-322.248255345697,1.0048981771089,1500
"74","1","BLM1_fit_NoErrors","tau",389.299732909785,63.4463716298369,279.109273160649,348.33035645136,386.704526752537,427.488434359842,526.247915785494,1.00651895296289,1500
"75","3","BLM1_fit","alpha",0.150923085676458,0.028607815503384,0.0538393583886241,0.147350366466658,0.155852213800049,0.163882972166791,0.178685704710682,1.40261806452056,14
"76","3","BLM1_fit","beta",0.0397092618365609,0.00247081983719649,0.0373046309262587,0.0385877876343744,0.0392785444068101,0.0400038460586159,0.0478322991409197,1.39864087908253,13
"77","3","BLM1_fit","deviance",-5598.27400702608,46.4201063705026,-5684.73110183163,-5630.55806390219,-5598.36032870132,-5567.3274469736,-5508.02849928787,1.00091242128995,1500
"78","3","BLM1_fit","tauy",1321.2046599999,116.472123248899,1083.69898611703,1272.35011656725,1329.60797760202,1391.42651132581,1493.81655331982,1.15157846910165,56
"79","3","BLM1_fit_NoErrors","alpha",0.16187393907813,0.0113768015378382,0.145092787174787,0.155788369512806,0.161932357700332,0.168183471458068,0.178886506155533,1.05321326474095,1500
"80","3","BLM1_fit_NoErrors","beta",0.038765530125408,0.00101541550220269,0.0373128883525511,0.0382197539795547,0.0387436891334886,0.0392910855781997,0.0402197201571633,1.03723635390086,1500
"81","3","BLM1_fit_NoErrors","deviance",-2680.01317680374,40.106188912023,-2711.58210969577,-2692.71546138276,-2682.13780952425,-2670.98744787084,-2646.92742483947,1.07114290009501,1500
"82","3","BLM1_fit_NoErrors","tau",1341.86961359089,88.3071344086349,1188.78936120208,1289.80622790062,1340.84912343469,1396.17744151033,1502.06027308443,1.02038482337649,1500
"83","3","BLM1_fit","alpha",0.164855785062261,0.0106802762279298,0.146592092313495,0.158105057342504,0.16409731725806,0.169825860342096,0.187574978587346,1.29024152290621,11
"84","3","BLM1_fit","beta",0.0384147011432153,0.000915268408973728,0.0364808688428763,0.0379786333609298,0.0384910705584673,0.0389991626370544,0.0399833278571681,1.31854062294624,11
"85","3","BLM1_fit","deviance",-5495.2460846037,45.4108960743026,-5581.62916161158,-5525.30139464604,-5495.83494781629,-5466.01456621647,-5403.56613919438,1.00193786763061,1000
"86","3","BLM1_fit","tauy",1285.34372582401,87.4408889022502,1131.58932373567,1231.78479591351,1285.15458415787,1340.71778270038,1446.89076761003,1.03608265677573,1500
"87","3","BLM1_fit_NoErrors","alpha",0.161710535353129,0.0110010205228434,0.145049548224501,0.156126504855726,0.161731731766996,0.167633915811062,0.178756436670177,1.00845124854878,1300
"88","3","BLM1_fit_NoErrors","beta",0.038693914478571,0.00103727206231693,0.037242551349128,0.0381975874751092,0.0386698016759078,0.0391716707895802,0.0401732101274847,1.01175424489499,1100
"89","3","BLM1_fit_NoErrors","deviance",-2647.01051069879,41.5781175181178,-2677.79026908364,-2659.78913224733,-2649.14242889653,-2638.3023414432,-2615.02966546237,1.13658724808118,1500
"90","3","BLM1_fit_NoErrors","tau",1289.85313266549,86.4352427540654,1140.20324745495,1239.14950484602,1287.0061011351,1343.55242239098,1453.86717841746,1.04851961155353,1500
"91","5","BLM1_fit","alpha",0.073007620647363,0.0945317221575136,-0.110306327817247,0.01140596678948,0.0750627620502078,0.13246544386919,0.27314992481091,1.04676359549506,51
"92","5","BLM1_fit","beta",0.0428503958789558,0.00953825390221187,0.0234585293074401,0.0365768258406746,0.042835687841779,0.049038621891139,0.0615680343875059,1.05948666958114,47
"93","5","BLM1_fit","deviance",-169.77436423768,8.55288267371279,-184.885744501101,-176.128124378921,-170.218340394153,-164.504712172083,-151.589074552435,1.00028178920383,1500
"94","5","BLM1_fit","tauy",87.3628010579362,29.020131312604,40.1898327501672,66.309409327313,84.2969672046415,104.910252990424,151.533111395595,1.00312107079003,1500
"95","5","BLM1_fit_NoErrors","alpha",0.0961732374284721,0.100663804462138,-0.100423396024117,0.0364645094104361,0.0976793052597825,0.149986743559664,0.285509787080267,1.01279331022236,1500
"96","5","BLM1_fit_NoErrors","beta",0.040621160601634,0.0101982307224406,0.0224800694888468,0.0347570186438974,0.040462693295578,0.0465049584823356,0.0600400803859159,1.01510773587264,1500
"97","5","BLM1_fit_NoErrors","deviance",-48.9471764641349,7.24114491103894,-61.5891770618599,-53.7922888317937,-49.5226773986939,-44.4770659133891,-34.5928435202255,1.00383014257325,850
"98","5","BLM1_fit_NoErrors","tau",87.0024007814513,28.9310279673225,39.7114736195716,66.1672215903576,84.2145349459017,104.136642280654,151.794332936781,1.00147275639979,1400
"99","5","BLM1_fit","alpha",0.0846379990169588,0.0674763588817534,-0.0463653849020658,0.0450637708568184,0.0874962759680584,0.125618571971722,0.209716742872598,1.06320719359152,42
"100","5","BLM1_fit","beta",0.0416867363694507,0.00700458346411877,0.0288196854850798,0.0373506959017683,0.04159513679803,0.0456815407275591,0.0552987483773969,1.05481700711167,47
"101","5","BLM1_fit","deviance",-176.519216665463,9.03962678823154,-192.045090963937,-182.696307019926,-177.37188561971,-170.968284167114,-156.165656843573,1.00027065394086,1500
"102","5","BLM1_fit","tauy",85.9221047136186,28.8874766864329,38.5723626048672,64.9052313217821,83.4496494001866,103.806547315186,149.77770327644,1.00325655706841,900
"103","5","BLM1_fit_NoErrors","alpha",0.081173029304585,0.0621639362213828,-0.0435202461461739,0.0423260229973304,0.0822570433099576,0.120064297722045,0.197043550654796,1.00090622748351,1500
"104","5","BLM1_fit_NoErrors","beta",0.0421261986446922,0.00665369305966184,0.0298357446953969,0.0379295451561825,0.0420295737716629,0.0462237227385124,0.0554809236434655,1.00247670314296,1500
"105","5","BLM1_fit_NoErrors","deviance",-49.3727864828874,7.034229003384,-61.3323418572991,-54.2271604522248,-49.6874737492717,-45.439287699929,-34.5875370349124,1.00264349099846,760
"106","5","BLM1_fit_NoErrors","tau",88.5232830481562,28.6026594220429,41.1965561266021,68.4357289542907,84.6333699571532,105.651432249235,149.877465152508,1.00115554206147,1500
"107","2","BLM1_fit","alpha",0.512272916993597,0.591311721391441,-0.532965187958977,0.0321915699303792,0.580563127288969,0.962304752281927,1.54551806319668,1.42694653354246,8
"108","2","BLM1_fit","beta",0.00836605635866523,0.0509003062784909,-0.0813159353140256,-0.0300673292236731,0.00306501007340394,0.0494750376119778,0.0976692574141684,1.42854038403826,8
"109","2","BLM1_fit","deviance",-110.928271771771,7.35846203099338,-123.32129105965,-116.247593021785,-111.680469570464,-106.163689592961,-96.1775667251021,1.00147923451476,1400
"110","2","BLM1_fit","tauy",62.5315408320098,24.7251951309775,23.2042966386536,44.9570218826673,59.7277941929089,77.5566881645049,118.55014483159,1.0034434836053,760
"111","2","BLM1_fit_NoErrors","alpha",-0.0382625120717612,1.26221275413091,-2.63819521362791,-0.816768692890647,-0.0299346050645912,0.754130522412909,2.50409931454898,1.0032488566886,620
"112","2","BLM1_fit_NoErrors","beta",0.0559696469415693,0.108338890830755,-0.163508301941819,-0.0120519802311292,0.0559428919543183,0.123346496182006,0.278967077692164,1.0033359288103,600
"113","2","BLM1_fit_NoErrors","deviance",-29.157721863299,6.08368050453113,-39.6657455642461,-33.4427916982907,-29.6056982591539,-25.1339307316329,-15.7993328301694,1.00150580859037,1300
"114","2","BLM1_fit_NoErrors","tau",62.7270605314497,24.8049240391146,23.0556486082766,43.8188378539001,60.2523977894811,76.741110563117,118.465626078036,1.0005949611263,1500
"115","2","BLM1_fit","alpha",0.395505566988875,0.784002725260044,-0.790028757610355,-0.224427743193755,0.241645219931327,1.17300830387532,1.80034011478539,3.4400792954374,4
"116","2","BLM1_fit","beta",0.0181021246083232,0.0681886490877,-0.10477720003894,-0.048560250975935,0.0316270376257665,0.0718763675807105,0.121061243855064,3.45175829378209,4
"117","2","BLM1_fit","deviance",-109.721732855799,7.1859581202795,-122.092409030644,-114.92767466942,-110.098976530897,-105.360373752783,-94.9067177795279,1.00071115303535,1500
"118","2","BLM1_fit","tauy",58.9838160313442,23.9235587259485,21.5995662380928,41.5590670286446,55.681351610389,73.2668264315439,112.411396619921,1.05088594705458,44
"119","2","BLM1_fit_NoErrors","alpha",0.115178216933676,0.853373368832479,-1.58739047818264,-0.429479014027167,0.0979859334294094,0.648915305676856,1.78113365155352,1.00255809259333,850
"120","2","BLM1_fit_NoErrors","beta",0.042609887303529,0.0740973954268225,-0.103598379340915,-0.00432227458675894,0.0445125554056946,0.0901983373012394,0.191211056999665,1.00278202229657,820
"121","2","BLM1_fit_NoErrors","deviance",-27.9758716845732,6.2933639243208,-39.2532225260852,-32.4596689732125,-28.3080237788266,-23.8667254728444,-14.9246339392247,1.00441237735357,450
"122","2","BLM1_fit_NoErrors","tau",58.7028722023661,24.2976847722763,21.6773509757629,40.3556240701987,54.6275075731264,73.2728642445576,115.874740704402,1.00444640424393,450
