"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","Lake","BLM3","Full",0,0
"2","Lake","BLM1_NE","Full",-8915.94457286351,86.8229475519233
"3","Lake","BLM1_E","Full",-2784223.51507326,25163.2205395623
"4","Lake","BLM3","1",0,0
"5","Lake","BLM1_NE","1",-1253.83866630641,11.366977235748
"6","Lake","BLM1_E","1",-900631.65845075,7841.28783710664
"7","Lake","BLM1_NE","2",0,0
"8","Lake","BLM3","2",-919.837131460473,16.6111558873809
"9","Lake","BLM1_E","2",-98057087.0930675,946179.262298961
