"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","BenthicPlanktic","BLM1_NE","Full",0,0
"2","BenthicPlanktic","BLM3","Full",-19319.7783475924,113.600213025313
"3","BenthicPlanktic","BLM1_E","Full",-1448706.04376602,8529.44226848852
"4","BenthicPlanktic","BLM3","2",0,0
"5","BenthicPlanktic","BLM1_NE","2",-569.727826566839,9.81595948612949
"6","BenthicPlanktic","BLM1_E","2",-1123096.51964419,6766.60911473305
"7","BenthicPlanktic","BLM3","1",0,0
"8","BenthicPlanktic","BLM1_NE","1",-10252.3575403659,77.7796379537806
"9","BenthicPlanktic","BLM1_E","1",-265580.121197212,2077.08733114132
