"","targetColumns","Material","BLM1_fit","BLM1_fit_NoErrors","BLM3_fit"
"1","Mineralogy","Full",-7938.16817396592,-2247.93750742131,-7938.00819520755
"2","Mineralogy","4",-333.953143443303,-107.875618179943,-334.009764668617
"3","Mineralogy","1",-1104.15960017988,-357.704945912939,-1104.13204948182
"4","Mineralogy","3",-6069.41196549364,-1639.70860675426,-6069.55536559801
"5","Mineralogy","5",-196.347586461493,-59.0498609439349,-196.334927924124
"6","Mineralogy","2",-234.023930045866,-73.2687853726279,-233.993047601366
