"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","SyntheticVSForam","Full","BLM1_fit",NA,0.0387825146149431,0.000384213606499728,0.159091192193158,0.00417876086872472
"2","SyntheticVSForam","Full","BLM1_fit_NoErrors",NA,0.0384403276659653,0.000256279747335775,0.162752404852449,0.0028227395040823
"3","SyntheticVSForam","Full","BLM3","1",0.0365316853943333,0.00136798131044194,0.184777426587208,0.0164797741485084
"4","SyntheticVSForam","Full","BLM3","2",0.0387965118028043,0.000298643430833548,0.160447250602566,0.00292612267506269
"5","SyntheticVSForam","Full","Deming",NA,0.038731851165727,0.0005861678310819,0.157921804621983,0.00548316308696777
"6","SyntheticVSForam","Full","LM",NA,0.0384565172675303,0.000226168990363966,0.1625385793176,0.0024498245382517
"7","SyntheticVSForam","Full","Weighted",NA,0.038509295036024,0.000241306371867064,0.161941020855968,0.00265288331407668
"8","SyntheticVSForam","Full","York",NA,0.038648670575225,0.000558420596737535,0.158543971510897,0.00485395874887116
"9","SyntheticVSForam","subsets","BLM1_fit","1",0.0417689469213401,0.00342818153054788,0.121729101233039,0.0412805773430456
"10","SyntheticVSForam","subsets","BLM1_fit","2",0.0391050691377737,0.000381305632678752,0.15757391164659,0.00372805019739062
"11","SyntheticVSForam","subsets","BLM1_fit_NoErrors","1",0.0365379416796625,0.00123838712507904,0.184703745327594,0.0149269012629212
"12","SyntheticVSForam","subsets","BLM1_fit_NoErrors","2",0.0387839083347695,0.000321676265957293,0.160550580652985,0.00315886684217907
"13","SyntheticVSForam","subsets","BLM3","1",0.0365452551870972,0.00127958103119904,0.184615517040246,0.0154037901889021
"14","SyntheticVSForam","subsets","BLM3","2",0.0388005122530215,0.00033424237533482,0.16039262578657,0.00330483908563274
"15","SyntheticVSForam","subsets","Deming","1",0.0405416089952966,0.00197989791143158,0.137857436265361,0.023479941176436
"16","SyntheticVSForam","subsets","Deming","2",0.0385279652592185,0.000659001616377657,0.159725131209732,0.00444766791714717
"17","SyntheticVSForam","subsets","LM","1",0.0362684308767132,0.00128569030338329,0.187942673313633,0.0154067510960414
"18","SyntheticVSForam","subsets","LM","2",0.0388208426487699,0.000279709455546581,0.160409614395724,0.0024770109615563
"19","SyntheticVSForam","subsets","Weighted","1",0.0365095856231475,0.00113468510793226,0.185080076526352,0.0137785557951403
"20","SyntheticVSForam","subsets","Weighted","2",0.0387377480512513,0.000314392269165097,0.16103470111795,0.00276672462691899
"21","SyntheticVSForam","subsets","York","1",0.0404560410227861,0.00170935099127332,0.138735495862087,0.0202866700673256
"22","SyntheticVSForam","subsets","York","2",0.0387040378130512,0.000740072449644211,0.159039857564346,0.00571533126770138
