"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","Teeth","BLM3","Full",0,0
"2","Teeth","BLM1_NE","Full",-4856.82633805408,41.645314524068
"3","Teeth","BLM1_E","Full",-30287.3136465452,263.239553796373
"4","Teeth","BLM1_NE","2",0,0
"5","Teeth","BLM3","2",-4545.55162522702,40.1796524412512
"6","Teeth","BLM1_E","2",-35174.2013321263,314.846391719822
"7","Teeth","BLM3","1",0,0
"8","Teeth","BLM1_NE","1",-23365.6436400575,438.95997125664
"9","Teeth","BLM1_E","1",-222774.131860243,4184.98409884908
