"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","NaturalSynthetic","BLM1_NE","Full",0,0
"2","NaturalSynthetic","BLM3","Full",-18338.3791449683,161.288647616919
"3","NaturalSynthetic","BLM1_E","Full",-14519833.5828375,124973.853973289
"4","NaturalSynthetic","BLM3","1",0,0
"5","NaturalSynthetic","BLM1_NE","1",-18463.6378080843,82.867277306867
"6","NaturalSynthetic","BLM1_E","1",-1650633.02569549,8950.61735122943
"7","NaturalSynthetic","BLM1_NE","2",0,0
"8","NaturalSynthetic","BLM3","2",-2462.11518554024,66.0808700435984
"9","NaturalSynthetic","BLM1_E","2",-2161313.86007013,53345.8449378303
