"","dataset","Model","parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"67","Full","BLM1_fit_NoErrors","deviance",-4250.36062521152,65.040619360802,-4281.47237001012,-4263.76775546936,-4253.58160770352,-4242.74189238106,-4221.02134165616,1.10342154207878,1500
"68","Full","BLM1_fit_NoErrors","tau",1638.54051148123,92.1516394131078,1497.49370158918,1585.91810353711,1638.95705169486,1690.65070634642,1793.23635398905,1.05998150807207,740
"69","Full","BLM3_fit","alpha[1]",0.170213954096498,0.0346678190732573,0.123214525549624,0.142360397648661,0.159641623119596,0.198040398583282,0.242702428015496,1.80056214959108,6
"70","Full","BLM3_fit","alpha[2]",0.160365583394221,0.0220757082583773,0.144646863200326,0.152868116311066,0.156163501076179,0.160813139441265,0.224222693036982,1.11520508566797,41
"71","Full","BLM3_fit","beta[1]",0.0375678789751173,0.00290881608359046,0.0315078908645137,0.0352499402962331,0.0384175516895792,0.0399121833143859,0.0415151720333225,1.74869583856118,6
"72","Full","BLM3_fit","beta[2]",0.0388998987558893,0.00198166527763522,0.0330326378194541,0.0388704721662664,0.0392712529821037,0.0395947880678062,0.0403142971739795,1.15417036560614,53
"73","Full","BLM3_fit","conditionalR2",0.984713267959452,0.0245475100441984,0.910740059623784,0.984914930242143,0.996127306748963,0.99833818460643,0.99901928910062,1.00238250159732,1500
"74","Full","BLM3_fit","deviance",-8025.20845764721,58.3402396292619,-8137.74333448282,-8066.9350244822,-8024.98062893433,-7986.17792946901,-7910.48409326851,1.00281536839541,710
"75","Full","BLM3_fit","marginalR2",0.142591552664011,0.224314387249575,0.00955660418967064,0.0158691554631298,0.0364971006823174,0.140714230522819,0.86702041710359,1.00200572884444,1000
"76","2","BLM1_fit","alpha",0.157956513201967,0.00601671170829568,0.148605408240109,0.155137819323523,0.157689662134287,0.160500490656689,0.168146955449422,1.02555190357228,150
"77","2","BLM1_fit","beta",0.0390415925749662,0.000545466529565151,0.0382013510871386,0.0387973987059987,0.0390565081370856,0.0393071853473092,0.0398996148820456,1.04028434462525,150
"78","2","BLM1_fit","deviance",-6017.48085903524,47.4356777270383,-6105.50749666755,-6049.11083889573,-6018.64533315429,-5986.93902593065,-5923.05958141646,1.00341710960456,590
"79","2","BLM1_fit","tauy",1350.8348749458,91.8580999139178,1184.6630812305,1293.62936173424,1349.93583773674,1408.84407128935,1528.99376836491,1.0200141214847,1500
"80","2","BLM1_fit_NoErrors","alpha",0.155921709372086,0.00718132852396995,0.1475390066201,0.152625754809943,0.155600417188306,0.158636128994322,0.16514184217064,1.03343764044193,1500
"81","2","BLM1_fit_NoErrors","beta",0.0392043788077471,0.000708218761602526,0.038398529859674,0.0389664231574778,0.0392314498056285,0.0394951034403389,0.039965954810154,1.10245614928118,1500
"82","2","BLM1_fit_NoErrors","deviance",-2883.61408118329,55.4546668799133,-2914.2807586256,-2896.61520652772,-2886.83418466051,-2876.3740724975,-2852.20434012253,1.00411219953947,1500
"83","2","BLM1_fit_NoErrors","tau",1319.16736562079,89.4101536119282,1169.12916442455,1269.48765521853,1319.84424095035,1371.88560207148,1469.14281173115,1.00190314664026,1500
"84","2","BLM1_fit","alpha",0.15397871988276,0.00570989196676062,0.145050020488754,0.150389099338228,0.153782204182397,0.156694243214488,0.163397829675605,1.05811603857696,95
"85","2","BLM1_fit","beta",0.0393481831363215,0.000479669892060618,0.0384873922512822,0.0390888535011109,0.0393649020255013,0.0396613731033583,0.0401719518668249,1.09593052195576,75
"86","2","BLM1_fit","deviance",-6171.57691723381,48.3349744481401,-6259.92914837118,-6205.7492757487,-6173.63412644964,-6138.7211291709,-6073.67908937664,1.00153289002629,1300
"87","2","BLM1_fit","tauy",1329.43400452119,91.3414971160813,1161.39121200594,1271.9159017521,1328.5172910513,1388.05430929667,1496.41561146607,1.10233978673962,1400
"88","2","BLM1_fit_NoErrors","alpha",0.152194181314646,0.00733690648255743,0.143714406564933,0.149447094479682,0.152249417014446,0.154850293245489,0.16009668627273,1.02370982958324,1500
"89","2","BLM1_fit_NoErrors","beta",0.0394565141358231,0.000693141850641387,0.0387310078955811,0.0392167516188611,0.0394544044131332,0.0397266368794515,0.0402843230918659,1.22445323013737,1500
"90","2","BLM1_fit_NoErrors","deviance",-2868.45855288225,52.2266064988886,-2898.19744998462,-2881.16493240776,-2871.60175690053,-2860.67173323411,-2836.3797005347,1.02862545903446,1500
"91","2","BLM1_fit_NoErrors","tau",1296.82184380194,86.9429504274818,1147.07473874646,1247.35965251132,1298.05355422591,1347.10004774592,1453.38706577147,1.01370718981188,1500
"92","2","BLM1_fit","alpha",0.148122118302645,0.0107350561103797,0.126354206229713,0.145437732228054,0.148360364554568,0.151177806840224,0.161112955166994,1.13440120965956,26
"93","2","BLM1_fit","beta",0.0400161313472864,0.000993182039238107,0.0388692524953664,0.0397367515245517,0.0399949131129616,0.0402608306679449,0.0420607607319318,1.15421612775263,25
"94","2","BLM1_fit","deviance",-6222.73582810767,47.7529454772359,-6314.28780153144,-6257.02141473607,-6223.0792877919,-6189.49736837082,-6131.33721415688,1.01298423468367,160
"95","2","BLM1_fit","tauy",1295.08675934722,102.500598244379,1117.17709179267,1237.45706786929,1298.56036620267,1356.40998192923,1474.70484651524,1.01572196888997,410
"96","2","BLM1_fit_NoErrors","alpha",0.147191709158402,0.00766414210445602,0.137910414804653,0.144008376414044,0.147266762467836,0.150016647278936,0.155737723420329,1.07758497552904,950
"97","2","BLM1_fit_NoErrors","beta",0.0400526009372511,0.000736803969642222,0.0392494086529092,0.039794434200347,0.0400504861638979,0.040349560988633,0.0408934078394328,1.22527922070971,1300
"98","2","BLM1_fit_NoErrors","deviance",-2848.01897997496,45.9131770215984,-2877.2346346586,-2860.32740240478,-2850.25119532795,-2839.70027986293,-2818.37186645714,1.09556289634756,1400
"99","2","BLM1_fit_NoErrors","tau",1267.79020228967,83.0991509356445,1131.28641718269,1216.8527273255,1266.93642195271,1318.36832531826,1418.51664123169,1.03864639368598,780
