"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","NaturalSynthetic","Full","BLM1_fit",NA,0.0391002123676625,0.000471276622263039,0.157470195380062,0.00532359680915894
"2","NaturalSynthetic","Full","BLM1_fit_NoErrors",NA,0.0387354474117921,0.000265848824572486,0.161562907672544,0.00301135436688427
"3","NaturalSynthetic","Full","BLM3","1",0.0380245240490333,0.00063624159564923,0.170163301597933,0.00756403555146788
"4","NaturalSynthetic","Full","BLM3","2",0.0387901128319296,0.000329710175507168,0.160496856753614,0.00321719252270138
"5","NaturalSynthetic","Full","Deming",NA,0.0398668026936861,0.00295457408463369,0.15177521213823,0.0267448872084195
"6","NaturalSynthetic","Full","LM",NA,0.0387326155847618,0.000233677533589254,0.161560795351665,0.00260000006884262
"7","NaturalSynthetic","Full","Weighted",NA,0.0387819411023698,0.000223550924208127,0.161020487741116,0.00247057878306671
"8","NaturalSynthetic","Full","York",NA,0.0391737360601291,0.000481750688927826,0.157718958049328,0.00536980994538076
"9","NaturalSynthetic","subsets","BLM1_fit","1",0.0408858751118499,0.00176452301225983,0.136311382426243,0.0208647589579107
"10","NaturalSynthetic","subsets","BLM1_fit","2",0.0391014491873328,0.000344071774521267,0.157814665790078,0.0033728771927943
"11","NaturalSynthetic","subsets","BLM1_fit_NoErrors","1",0.0380038666171261,0.000636994625148695,0.170394481459627,0.00756542065223653
"12","NaturalSynthetic","subsets","BLM1_fit_NoErrors","2",0.0387899244479482,0.0003152063145296,0.160525304515916,0.00308959810331246
"13","NaturalSynthetic","subsets","BLM3","1",0.0380160355955944,0.000621646776918527,0.170268327095362,0.00742298327946474
"14","NaturalSynthetic","subsets","BLM3","2",0.0388152236866791,0.000319156305249226,0.160261108216028,0.0030888372810567
"15","NaturalSynthetic","subsets","Deming","1",0.0396947270117042,0.00091944135370606,0.154104079724873,0.0103953436644923
"16","NaturalSynthetic","subsets","Deming","2",0.0383758255873255,0.0026825559243276,0.160684615259024,0.0265253259615733
"17","NaturalSynthetic","subsets","LM","1",0.0379877687713694,0.00086288667452211,0.170610225257468,0.0102870232367897
"18","NaturalSynthetic","subsets","LM","2",0.0388122758504861,0.000292756910902221,0.160267571447726,0.00262966830750128
"19","NaturalSynthetic","subsets","Weighted","1",0.037806344130377,0.000947304223243823,0.172785331643135,0.0112150433080434
"20","NaturalSynthetic","subsets","Weighted","2",0.0387691496181543,0.000319594074963178,0.160639187613245,0.00289771829920501
"21","NaturalSynthetic","subsets","York","1",0.0396525920077465,0.000921708939325043,0.154546700277538,0.0103666271907615
"22","NaturalSynthetic","subsets","York","2",0.0385294654493852,0.000735481091363383,0.159137081807563,0.00507919874811128
