"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","CDESorICDES","Full","BLM1_fit",NA,0.040171980973519,0.000386917336054466,0.143725190147335,0.00428697650926903
"2","CDESorICDES","Full","BLM1_fit_NoErrors",NA,0.0396903484838274,0.000240002429821295,0.149006823156651,0.00269172877377327
"3","CDESorICDES","Full","BLM3","1",0.0395983864537471,0.000354831981264307,0.150343831415175,0.00376436107227547
"4","CDESorICDES","Full","BLM3","2",0.0398460970591618,0.000343438881979163,0.147049736095721,0.0039073952760077
"5","CDESorICDES","Full","Deming",NA,0.0397758658871257,0.00281800495512418,0.152060560701841,0.0248175889721408
"6","CDESorICDES","Full","LM",NA,0.0396678314134819,0.000284875297658564,0.149368585258045,0.00318967722699476
"7","CDESorICDES","Full","Weighted",NA,0.039653722917562,0.000252128423959643,0.149378224192158,0.0029115627804853
"8","CDESorICDES","Full","York",NA,0.0393378217612252,0.000569424230466131,0.155353420596256,0.00636922429081839
"9","CDESorICDES","subsets","BLM1_fit","1",0.0403597737508024,0.000631471829247082,0.142699545724689,0.00643560878043285
"10","CDESorICDES","subsets","BLM1_fit","2",0.04025893802944,0.00047007432817291,0.142442001313948,0.00532005041705736
"11","CDESorICDES","subsets","BLM1_fit_NoErrors","1",0.0396022553079361,0.000473045481898824,0.150268186836819,0.00501790193287635
"12","CDESorICDES","subsets","BLM1_fit_NoErrors","2",0.0398184366244891,0.000295901002431211,0.147377735683855,0.00337429162342277
"13","CDESorICDES","subsets","BLM3","1",0.0396027087994682,0.000437847898398993,0.150283495949206,0.00460896135441768
"14","CDESorICDES","subsets","BLM3","2",0.0398351360306177,0.000285686722437002,0.147206715818632,0.00326410054646188
"15","CDESorICDES","subsets","Deming","1",0.0385684571165721,0.00486431341382994,0.162072833203283,0.0492005124264109
"16","CDESorICDES","subsets","Deming","2",0.0402013094287058,0.000557419367093903,0.14548267227633,0.00643436160544766
"17","CDESorICDES","subsets","LM","1",0.0395779042793236,0.000520915391163285,0.150572386379519,0.00549064640512583
"18","CDESorICDES","subsets","LM","2",0.0398031603793206,0.000316915162745708,0.147475836325892,0.00373644381439511
"19","CDESorICDES","subsets","Weighted","1",0.0395571356848742,0.000556993309059283,0.150899215171863,0.00570388746435546
"20","CDESorICDES","subsets","Weighted","2",0.0396423678671715,0.00035687863752979,0.149419968883492,0.0041330322432631
"21","CDESorICDES","subsets","York","1",0.0391208007248237,0.000605165525126473,0.157006706365494,0.00525966188469811
"22","CDESorICDES","subsets","York","2",0.0401051283094906,0.000561885732188407,0.14660694607651,0.00656664115963823
