"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","NaturalSynthetic","Full","BLM1_fit",NA,0.0399169607847615,0.000527436365433985,0.14692080111182,0.00584211496430096
"2","NaturalSynthetic","Full","BLM1_fit_NoErrors",NA,0.039409625310049,0.000277126085711988,0.152509599617712,0.00313575833290907
"3","NaturalSynthetic","Full","BLM3","1",0.0380149344985183,0.000705568926595232,0.170294481572526,0.00838887747744425
"4","NaturalSynthetic","Full","BLM3","2",0.0390516552865313,0.000338995137086312,0.15303312317589,0.00334986583058739
"5","NaturalSynthetic","Full","Deming",NA,0.0400446674878731,0.00340584332277291,0.149707298445618,0.0298668615972602
"6","NaturalSynthetic","Full","LM",NA,0.0394040518199348,0.000353459110918135,0.152587937661963,0.00408029967485125
"7","NaturalSynthetic","Full","Weighted",NA,0.0392854286753993,0.000277423254541341,0.153892531350991,0.00318054678785642
"8","NaturalSynthetic","Full","York",NA,0.0391899260079716,0.000496678558398363,0.157162448640612,0.0055329316006351
"9","NaturalSynthetic","subsets","BLM1_fit","1",0.04048149383749,0.00195119587757549,0.141109665820296,0.0230896126821466
"10","NaturalSynthetic","subsets","BLM1_fit","2",0.0395648603451075,0.000468351091170886,0.148270738039873,0.00451734659980067
"11","NaturalSynthetic","subsets","BLM1_fit_NoErrors","1",0.0379941186027014,0.000673928318691882,0.170514430581251,0.00801077829348454
"12","NaturalSynthetic","subsets","BLM1_fit_NoErrors","2",0.0390694360652287,0.000375348025403956,0.152891234077218,0.00367716906902021
"13","NaturalSynthetic","subsets","BLM3","1",0.0379606742334669,0.000646488585930024,0.170926947439915,0.00768776233559978
"14","NaturalSynthetic","subsets","BLM3","2",0.0390438219436754,0.000406237172517137,0.153111675914722,0.00403181244928148
"15","NaturalSynthetic","subsets","Deming","1",0.0396347423846023,0.000881619506006406,0.154743368977641,0.00992545429495201
"16","NaturalSynthetic","subsets","Deming","2",0.0383542322488234,0.00223567408810078,0.159777871223802,0.0222380077246372
"17","NaturalSynthetic","subsets","LM","1",0.0379533613985353,0.000846313236812955,0.171005099655945,0.0101058965133988
"18","NaturalSynthetic","subsets","LM","2",0.0390495827993126,0.000459322003917993,0.152995273492214,0.00449574744608135
"19","NaturalSynthetic","subsets","Weighted","1",0.0377758803363124,0.000972035558317629,0.173132529825375,0.0115196669518838
"20","NaturalSynthetic","subsets","Weighted","2",0.0390419807942225,0.00044223136302906,0.153204643401408,0.00435498596786403
"21","NaturalSynthetic","subsets","York","1",0.039656549776479,0.000924515894677163,0.154515016012479,0.010430891253542
"22","NaturalSynthetic","subsets","York","2",0.0385158916181026,0.000688033700658607,0.158353043678875,0.00512977359562647
