"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","SyntheticVSForam","Full","BLM1_fit",NA,0.0386460660108456,0.000273571545551426,0.162126865036596,0.00308356058941356
"2","SyntheticVSForam","Full","BLM1_fit_NoErrors",NA,0.0387444592053579,0.000274519655362891,0.160761955388796,0.00308107884491823
"3","SyntheticVSForam","Full","BLM3","1",0.0401303844764881,0.00190878415404421,0.139061951041726,0.0226426396725977
"4","SyntheticVSForam","Full","BLM3","2",0.0387236332160241,0.000776260646950939,0.164990977526669,0.00909774885832842
"5","SyntheticVSForam","Full","BLM3","3",0.0386689658356873,0.000326164771679061,0.16172434157161,0.0032242512793096
"6","SyntheticVSForam","Full","Deming",NA,0.0419521506021678,0.0021267899222627,0.128720557095055,0.0203365458366791
"7","SyntheticVSForam","Full","LM",NA,0.0387485021800044,0.000232648873050163,0.160768940796865,0.00255818148641056
"8","SyntheticVSForam","Full","Weighted",NA,0.0387655888418963,0.000228653448216871,0.160515997217455,0.0025147771879235
"9","SyntheticVSForam","Full","York",NA,0.0390319309616926,0.000451785455872707,0.158028630016985,0.00508260223915187
"10","SyntheticVSForam","subsets","BLM1_fit","1",0.040393839203725,0.0016028786044919,0.135976789995853,0.0189927542909782
"11","SyntheticVSForam","subsets","BLM1_fit","2",0.0387309574636727,0.000830600215033959,0.164821218811563,0.00970508146284288
"12","SyntheticVSForam","subsets","BLM1_fit","3",0.0386684188270652,0.0003265092575111,0.161700755179485,0.00323501001062816
"13","SyntheticVSForam","subsets","BLM1_fit_NoErrors","1",0.0397696493153391,0.00187557690793605,0.142904116811819,0.0222666035790592
"14","SyntheticVSForam","subsets","BLM1_fit_NoErrors","2",0.0389125894772533,0.000804419837736811,0.162115189668748,0.0094231609719944
"15","SyntheticVSForam","subsets","BLM1_fit_NoErrors","3",0.0387985379481447,0.000317429347803227,0.160429642858665,0.00313300095341486
"16","SyntheticVSForam","subsets","BLM3","1",0.0399935980776464,0.00182985910357143,0.140735542883897,0.0217045800257045
"17","SyntheticVSForam","subsets","BLM3","2",0.0386406277397183,0.000871410786743948,0.165884023918663,0.0101431100835615
"18","SyntheticVSForam","subsets","BLM3","3",0.0386676308824079,0.000324377901077845,0.161746784471933,0.00321711436078745
"19","SyntheticVSForam","subsets","Deming","1",0.0406142606175521,0.00799734398457579,0.133755679346361,0.0923329309828316
"20","SyntheticVSForam","subsets","Deming","2",0.0420035204143643,0.0136688905897732,0.122491072800884,0.159211768670466
"21","SyntheticVSForam","subsets","Deming","3",0.0398013868228168,0.00109357202894661,0.139795800698693,0.00441920145015356
"22","SyntheticVSForam","subsets","LM","1",0.0395931233209997,0.000504815506076818,0.145089008376799,0.00515089094128253
"23","SyntheticVSForam","subsets","LM","2",0.0385612475425407,0.000419412175668003,0.165112579075272,0.0063026148788853
"24","SyntheticVSForam","subsets","LM","3",0.0384304467280165,0.000228697193837879,0.164244887160857,0.000830087140441194
"25","SyntheticVSForam","subsets","Weighted","1",0.0386529349499728,0.00368534026738126,0.15664200666991,0.0428659468300616
"26","SyntheticVSForam","subsets","Weighted","2",0.040254020802034,0.00112637320351461,0.145310715748855,0.0119774868646981
"27","SyntheticVSForam","subsets","Weighted","3",0.0385279084074496,4.75204554450234e-05,0.161890711942524,0.00158299119618272
"28","SyntheticVSForam","subsets","York","1",0.0393637759888354,0.00617515990136376,0.146233765662458,0.0744675601278737
"29","SyntheticVSForam","subsets","York","2",0.0406445018542172,0.00106510632256078,0.144843053806227,0.0102683629921374
"30","SyntheticVSForam","subsets","York","3",0.0392760333917526,0.000745022683675639,0.158756169539387,0.0093870998772546
