"","targetColumns","Dataset","Model","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","Material"
"1","MarineMetazoa","Full","BLM1_fit",0.154884542228436,0.00307056028476512,0.149014333734668,0.152771504658998,0.154885863237709,0.156912696703372,0.161018588995823,1.0032709305035,720,NA
"2","MarineMetazoa","Full","BLM1_fit",0.0392095495723544,0.000274598943236345,0.0386711037223903,0.0390324665707985,0.0392097055780984,0.0393956687789268,0.039740887638384,1.00351885425242,660,NA
"3","MarineMetazoa","Full","BLM1_fit",-9637.4511106571,56.297613669909,-9745.14593702621,-9675.59834768107,-9638.84576520064,-9600.07399043526,-9523.96884613016,1.00096967558786,3000,NA
"4","MarineMetazoa","Full","BLM1_fit",3802.59062606582,246.476152310178,3342.25715987089,3633.55661853139,3787.86732473131,3959.86968028588,4308.13398975,1.00164210549633,1800,NA
"5","MarineMetazoa","Full","BLM1_fit_NoErrors",0.152398209711396,0.00311147772491991,0.146343817660577,0.150266193000039,0.152418105244549,0.154526903106734,0.158357470250172,1.00059702499246,3000,NA
"6","MarineMetazoa","Full","BLM1_fit_NoErrors",0.0393903663428908,0.000280276565930209,0.0388458154540205,0.0391955216264937,0.0393910378692857,0.0395822155876877,0.0399433528861665,1.00064561617067,3000,NA
"7","MarineMetazoa","Full","BLM1_fit_NoErrors",-4208.96598595404,2.48886734059315,-4211.71476969715,-4210.72556577802,-4209.59969462384,-4207.94477264102,-4202.52716201323,1.00408216456326,970,NA
"8","MarineMetazoa","Full","BLM1_fit_NoErrors",2690.6213427646,130.217015351112,2440.23531632513,2602.16901816525,2686.0104067298,2775.41380917247,2953.30631702904,1.00186475510332,2700,NA
"9","MarineMetazoa","Full","BLM3_fit",0.275312087842593,0.0226708724887596,0.234313573075795,0.259790116952838,0.274826212457565,0.289930545192192,0.321740471007027,1.02800300414966,99,NA
"10","MarineMetazoa","Full","BLM3_fit",0.154622388474538,0.00312778872209792,0.148431020269517,0.152552958028067,0.154528013380333,0.156706832093741,0.160823338731171,1.00120680319817,2800,NA
"11","MarineMetazoa","Full","BLM3_fit",0.0298907930742545,0.00186218382245745,0.0260261639289965,0.0286807189079296,0.0299347218309776,0.0311742183213649,0.03323134849261,1.02162950581208,120,NA
"12","MarineMetazoa","Full","BLM3_fit",0.0391054979794232,0.000282855529815003,0.0385475127930189,0.0389105909143723,0.0391130148537651,0.0392900845882048,0.0396542501773114,1.00116396489931,3000,NA
"13","MarineMetazoa","Full","BLM3_fit",0.995933254652905,0.00654669648021756,0.97476345982407,0.996066257919045,0.998932239861631,0.999521794070952,0.999715078281533,1.00161057651059,2000,NA
"14","MarineMetazoa","Full","BLM3_fit",-9634.33616548567,54.9619611958683,-9738.56510145428,-9672.90439888155,-9634.64121877708,-9597.73756569778,-9524.53079294804,1.0005662962378,3000,NA
"15","MarineMetazoa","Full","BLM3_fit",0.143890642267435,0.230437394541242,0.0101710957493812,0.0169657281776867,0.0375842972908495,0.138059011505793,0.898200871588484,1.00104657989107,3000,NA
"16","MarineMetazoa","Full","BLM3_fit",4085.82370835732,267.364810326343,3582.80842045217,3900.58141976527,4075.88461673425,4258.26010176274,4636.89135231326,1.00058944180967,3000,NA
"17","MarineMetazoa","Subsets","BLM1_fit",0.154910137644784,0.00297373014372217,0.14900457023695,0.152893615893909,0.154939092487179,0.156878228501855,0.160778114525429,1.00076235237751,3000,"2"
"18","MarineMetazoa","Subsets","BLM1_fit",0.039080023305661,0.000270400675675665,0.038543999150211,0.0388977981402113,0.0390815734912524,0.0392646912387228,0.0396035506006247,1.0007898408392,3000,"2"
"19","MarineMetazoa","Subsets","BLM1_fit",-8348.24653892855,52.4079874191822,-8447.83467664788,-8384.55017587317,-8347.2504325419,-8314.13667821664,-8245.15341240722,1.0010218235391,3000,"2"
"20","MarineMetazoa","Subsets","BLM1_fit",4391.98720453171,315.701062047948,3792.65418199432,4174.65613355716,4379.63248646331,4592.85132523077,5053.33718272912,1.00281720202864,860,"2"
"21","MarineMetazoa","Subsets","BLM1_fit_NoErrors",0.152131017435367,0.0030843499496079,0.146480982615494,0.150013115419098,0.152126642459079,0.154140476587851,0.158198543929712,1.00187664307663,1500,"2"
"22","MarineMetazoa","Subsets","BLM1_fit_NoErrors",0.0392983485629945,0.000280648936373593,0.0387547196749154,0.0391110184059312,0.0392978947178817,0.0394933180837901,0.0398252439377717,1.00177644634368,1600,"2"
"23","MarineMetazoa","Subsets","BLM1_fit_NoErrors",-3587.36889700717,2.44229124146854,-3590.14245206442,-3589.16711787531,-3587.95051473608,-3586.23077688678,-3581.20854608654,1.00379357288921,1600,"2"
"24","MarineMetazoa","Subsets","BLM1_fit_NoErrors",2935.16763036029,159.025469444858,2631.35453498484,2826.48803264536,2930.86513985069,3044.19442273195,3252.976553142,1.00098388389228,3000,"2"
"25","MarineMetazoa","Subsets","BLM3_fit",0.154927966880169,0.00298438762418462,0.148868689187558,0.153051321118375,0.154945779236649,0.156940972079917,0.160753266915436,1.00216457562438,1200,"2"
"26","MarineMetazoa","Subsets","BLM3_fit",0.0390768612869963,0.000270012682250162,0.0385475173753018,0.0388972537147974,0.039078012107935,0.0392492827722459,0.0396142857443102,1.00200754573554,1300,"2"
"27","MarineMetazoa","Subsets","BLM3_fit",0.996641806885368,0.00543707685710822,0.978453021001405,0.996711185701283,0.999035307056318,0.99958275737994,0.999760030791003,1.0006748228187,3000,"2"
