"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","MarineMetazoa","BLM1_NE","Full",0,0
"2","MarineMetazoa","BLM3","Full",-37408.2909562372,354.000369333325
"3","MarineMetazoa","BLM1_E","Full",-4498933.12814087,40634.271335891
"4","MarineMetazoa","BLM3","2",0,0
"5","MarineMetazoa","BLM1_NE","2",-12958.597457183,129.432315539047
"6","MarineMetazoa","BLM1_E","2",-10019785.434073,105378.738185584
"7","MarineMetazoa","BLM1_NE","1",0,0
"8","MarineMetazoa","BLM3","1",-2578.34833936333,19.6728385326955
"9","MarineMetazoa","BLM1_E","1",-622568.549913619,4923.21697320387
