"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","LARGEorSMALL","BLM1_NE","Full",0,0
"2","LARGEorSMALL","BLM3","Full",-3331.30921850888,45.6624573368311
"3","LARGEorSMALL","BLM1_E","Full",-3172485.70849335,26519.7064853809
"4","LARGEorSMALL","BLM3","2",0,0
"5","LARGEorSMALL","BLM1_NE","2",-2347.43679048371,34.605982963532
"6","LARGEorSMALL","BLM1_E","2",-1048814.3655507,14821.1402727638
"7","LARGEorSMALL","BLM3","1",0,0
"8","LARGEorSMALL","BLM1_NE","1",-8412.03585908792,95.4216234541494
"9","LARGEorSMALL","BLM1_E","1",-1700090.66816686,17543.8279739145
