"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","BenthicPlanktic","BLM1_NE","Full",0,0
"2","BenthicPlanktic","BLM3","Full",-16336.4953774993,94.0908506437804
"3","BenthicPlanktic","BLM1_E","Full",-1032644.342795,6089.96421764934
"4","BenthicPlanktic","BLM1_NE","2",0,0
"5","BenthicPlanktic","BLM3","2",-3268.99702069346,17.8802182482327
"6","BenthicPlanktic","BLM1_E","2",-912990.41781582,5496.10743557489
"7","BenthicPlanktic","BLM3","1",0,0
"8","BenthicPlanktic","BLM1_NE","1",-4840.52403337898,37.0219184015597
"9","BenthicPlanktic","BLM1_E","1",-578041.07376944,4518.38438764434
