"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","Mineralogy","BLM1_NE","Full",0,0
"2","Mineralogy","BLM3","Full",-2399.03730612546,18.7781506608575
"3","Mineralogy","BLM1_E","Full",-2707595.46870796,21150.5493907678
"4","Mineralogy","BLM1_NE","2",0,0
"5","Mineralogy","BLM3","2",-3974.09739028518,47.5065369875253
"6","Mineralogy","BLM1_E","2",-2754590.74785394,25298.4555230427
"7","Mineralogy","BLM1_NE","1",0,0
"8","Mineralogy","BLM3","1",-5277.33425318408,60.3741893524886
"9","Mineralogy","BLM1_E","1",-513100.525804522,6626.8345825766
