"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","Corals","Full","BLM1_fit",NA,0.0392046655359076,0.000281250908012015,0.154935169450765,0.00313704813341682
"2","Corals","Full","BLM1_fit_NoErrors",NA,0.039401235279716,0.000274534000023088,0.152274932358085,0.00305542977084783
"3","Corals","Full","BLM3",NA,0.0392133474667056,0.000269335123473467,0.154835805113519,0.003036690805893
"4","Corals","Full","Deming",NA,0.0420227604952311,0.0022638626893999,0.126296253525311,0.0212435342800291
"5","Corals","Full","LM",NA,0.0394115006816966,0.000375814946231502,0.152157938450772,0.00424908009132659
"6","Corals","Full","Weighted",NA,0.0392854574904082,0.000312681343997292,0.153550376192243,0.00355162743048594
"7","Corals","Full","York",NA,0.039081522784571,0.000482308556859811,0.157331468649032,0.00529212932692484
"8","Corals","subsets","BLM1_fit","1",0.0392245608013382,0.000266991446931824,0.154697938755007,0.00299950631246321
"9","Corals","subsets","BLM1_fit_NoErrors","1",0.0394013120184911,0.000280727419606,0.152295693736993,0.00314326497285939
"10","Corals","subsets","BLM3","1",0.0392083964972836,0.000278035707544281,0.154889028027589,0.00311970169907033
"11","Corals","subsets","Deming","1",0.0422447625975247,0.000633405076338048,0.12778240844933,0.00166098923100962
"12","Corals","subsets","LM","1",0.0391893815223453,0.000214920088214479,0.153979641423085,0.00284635102145596
"13","Corals","subsets","Weighted","1",0.03909951329991,1.2902801705329e-05,0.155568177040149,0.00205575706472283
"14","Corals","subsets","York","1",0.039167279216488,6.46356903354923e-05,0.158482292858916,0.000618552335197836
