"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","SyntheticVSForam","Full","BLM1_fit",NA,0.0388481868266819,0.000298198175441531,0.155598072533472,0.00321821690818608
"2","SyntheticVSForam","Full","BLM1_fit_NoErrors",NA,0.0389683469730664,0.000309317569585545,0.153716732472288,0.00334464414828546
"3","SyntheticVSForam","Full","BLM3","1",0.0400200137958011,0.00229260144917987,0.14035602960936,0.027192928985803
"4","SyntheticVSForam","Full","BLM3","2",0.0390731239017014,0.000324231699736617,0.1547210829423,0.00321557054177215
"5","SyntheticVSForam","Full","Deming",NA,0.0398475070134665,0.00197558587778162,0.144831097306332,0.0127716427831439
"6","SyntheticVSForam","Full","LM",NA,0.0389441423165884,0.000382925127892942,0.153925998759247,0.00418410845113543
"7","SyntheticVSForam","Full","Weighted",NA,0.0388750227748256,0.000355345089030992,0.154720983492809,0.00397005290739346
"8","SyntheticVSForam","Full","York",NA,0.0385454321100534,0.00048850374376675,0.158418324849855,0.00494948064112115
"9","SyntheticVSForam","subsets","BLM1_fit","1",0.0400254402041314,0.00174994727437826,0.140355658575655,0.0207981357256954
"10","SyntheticVSForam","subsets","BLM1_fit","2",0.0391051798487196,0.000371726406366923,0.154354350731236,0.00366240413913783
"11","SyntheticVSForam","subsets","BLM1_fit_NoErrors","1",0.0396927433167884,0.00187139635303732,0.143828777528047,0.0221804340300587
"12","SyntheticVSForam","subsets","BLM1_fit_NoErrors","2",0.0391872009997253,0.000404854926149397,0.152689838204052,0.00400109253908117
"13","SyntheticVSForam","subsets","BLM3","1",0.039746264480278,0.0018154946926734,0.143670584999293,0.0215163560258162
"14","SyntheticVSForam","subsets","BLM3","2",0.039089299160546,0.00037338443040017,0.154463198093316,0.00373235397471938
"15","SyntheticVSForam","subsets","Deming","1",0.0347306504332604,0.00251809948192082,0.201860007421492,0.0302735998298997
"16","SyntheticVSForam","subsets","Deming","2",0.0433751958319327,0.000139359006824782,0.124711312071719,0.000157653186668162
"17","SyntheticVSForam","subsets","LM","1",0.0391278007682667,0.000261737488199004,0.150807679551933,0.00244851213911252
"18","SyntheticVSForam","subsets","LM","2",0.0392830778369933,0.000951195683614793,0.152789606991266,0.0103274032441581
"19","SyntheticVSForam","subsets","Weighted","1",0.0400493598017161,0.000944166902916166,0.140597104080852,0.00964013123261064
"20","SyntheticVSForam","subsets","Weighted","2",0.0391617171333264,0.000229054722426232,0.152427571070277,0.00172823539501172
"21","SyntheticVSForam","subsets","York","1",0.044363792724177,0.00144168623379006,0.0915186290987749,0.0156194843905658
"22","SyntheticVSForam","subsets","York","2",0.0379020876162132,0.000929184678741971,0.161229500302406,0.00602218522170188
