"","targetMaterialColumn","dataset","BLMM_material","model","intercept","slope"
"1","Mineralogy","Full",NA,"York",0.110566864161915,0.0431697844347208
"2","Mineralogy","Full",NA,"York",0.0947292070497391,0.0442114261234613
"3","Mineralogy","Full",NA,"York",0.157713638922508,0.0393637934549367
"4","Mineralogy","Full",NA,"York",0.098375734773408,0.0443390741325584
"5","Mineralogy","Full",NA,"York",0.105076285597484,0.0435456395952393
"6","Mineralogy","Full",NA,"York",0.0966276427820876,0.0444352427812832
"7","Mineralogy","Full",NA,"York",0.12933759438495,0.0415191979406627
"8","Mineralogy","Full",NA,"York",0.111451240783222,0.0430809382770647
"9","Mineralogy","Full",NA,"York",0.10805480050771,0.0432729553720584
"10","Mineralogy","Full",NA,"York",0.138965330990042,0.0408587987036508
"11","Mineralogy","Full",NA,"LM",0.142635196523466,0.0401151224735648
"12","Mineralogy","Full",NA,"LM",0.135129979030808,0.0409132388108398
"13","Mineralogy","Full",NA,"LM",0.139694282579798,0.0405659018695433
"14","Mineralogy","Full",NA,"LM",0.139961750911765,0.0403911590147235
"15","Mineralogy","Full",NA,"LM",0.140455959087794,0.0404450239715162
"16","Mineralogy","Full",NA,"LM",0.147488688827517,0.0397322442047467
"17","Mineralogy","Full",NA,"LM",0.150971200913707,0.039524464893968
"18","Mineralogy","Full",NA,"LM",0.133586132124087,0.0410186070087564
"19","Mineralogy","Full",NA,"LM",0.150448787607602,0.0396057441184393
"20","Mineralogy","Full",NA,"LM",0.139285424239756,0.0406152888172292
"21","Mineralogy","Full",NA,"Deming",0.139127695047062,0.0408384428230525
"22","Mineralogy","Full",NA,"Deming",0.112442134669437,0.0432981145484581
"23","Mineralogy","Full",NA,"Deming",0.0802043646964237,0.0464021071752419
"24","Mineralogy","Full",NA,"Deming",0.132005601445268,0.0411796720489208
"25","Mineralogy","Full",NA,"Deming",0.130227258619961,0.0418282897450782
"26","Mineralogy","Full",NA,"Deming",0.123489525775857,0.0422524576668836
"27","Mineralogy","Full",NA,"Deming",0.128013060115528,0.0413434919141595
"28","Mineralogy","Full",NA,"Deming",0.16576753096634,0.0377844235665073
"29","Mineralogy","Full",NA,"Deming",0.142867416059897,0.0393488004313788
"30","Mineralogy","Full",NA,"Deming",0.137739313036115,0.0415028774787185
"31","Mineralogy","Full",NA,"Weighted",0.146955835588646,0.0398631894296225
"32","Mineralogy","Full",NA,"Weighted",0.147931375653011,0.0397634802310193
"33","Mineralogy","Full",NA,"Weighted",0.153343864660424,0.0393170851113464
"34","Mineralogy","Full",NA,"Weighted",0.151339114944739,0.0394541694419293
"35","Mineralogy","Full",NA,"Weighted",0.149502035390696,0.0396273903711026
"36","Mineralogy","Full",NA,"Weighted",0.141880829244782,0.0403317319253782
"37","Mineralogy","Full",NA,"Weighted",0.152115349750409,0.0392571333493719
"38","Mineralogy","Full",NA,"Weighted",0.147480100265082,0.0396695085519109
"39","Mineralogy","Full",NA,"Weighted",0.145227084616979,0.0399571241513169
"40","Mineralogy","Full",NA,"Weighted",0.140027399024939,0.0404197888361943
