"","dataset","Model","parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"11","Full","BLM1_fit","deviance",-7239.47856484468,54.9606953799144,-7349.79710919451,-7277.10115510262,-7237.67477390017,-7203.74520782392,-7130.59099269639,1.00520309431948,390
"12","Full","BLM1_fit","tauy",1300.88324529101,80.6552599262005,1162.69386761651,1251.79602949237,1302.42007088671,1350.80121060718,1448.26450574451,1.04889408691092,670
"13","Full","BLM1_fit_NoErrors","alpha",0.132589683607617,0.0048591449885374,0.126757497135055,0.130545794847513,0.132531169877871,0.134594207965275,0.138512431408628,1.05157200027085,870
"14","Full","BLM1_fit_NoErrors","beta",0.0405359535867723,0.000591066074344996,0.0399905024576009,0.040353565247561,0.0405513318228029,0.0407412239612105,0.041114904037164,1.16012817839985,990
"15","Full","BLM1_fit_NoErrors","deviance",-3791.25732688936,58.9185379173583,-3797.03298215624,-3795.82531257646,-3794.33797611773,-3792.23174208105,-3785.12956283556,1.19346067992657,1500
"16","Full","BLM1_fit_NoErrors","tau",1629.7175571409,96.0776090326356,1469.35173502926,1575.9019173106,1629.25309133182,1689.20754264066,1795.30098232596,1.09314658077126,1500
"17","Full","BLM3_fit","alpha[1]",0.199964652540698,0.015643916444489,0.17127641641257,0.189652663290088,0.200930117691593,0.209652031206418,0.234930846478325,1.48669296413748,8
"18","Full","BLM3_fit","alpha[2]",0.266454611884978,0.0268150707519407,0.189937855523054,0.257115238188168,0.265849523457071,0.276655484577207,0.332036349448666,1.42400220869745,10
"19","Full","BLM3_fit","alpha[3]",0.165264016323501,0.0227203611945457,0.13370606673463,0.15672127707265,0.163619729065142,0.169065677268339,0.217666780215204,1.24205341134046,20
"20","Full","BLM3_fit","alpha[4]",0.160534240822189,0.0166952032798264,0.144261467997661,0.153948298147443,0.158079138029375,0.162760344360581,0.200438289882013,1.02294896856325,270
"21","Full","BLM3_fit","alpha[5]",0.0834052522251605,0.0180080403885625,0.0687773110764659,0.0768718831550215,0.0813972734403895,0.0866025741417598,0.102410321746937,1.14034193460504,110
"22","Full","BLM3_fit","beta[1]",0.0352820021100316,0.00133366620182783,0.0323217367146116,0.0344586842632651,0.0352181210288888,0.0361235406339487,0.0376913861370679,1.45858955346522,8
"23","Full","BLM3_fit","beta[2]",0.0295063646813765,0.00236398433816286,0.0237558904606871,0.0286057109055217,0.0295720286239487,0.0303162378396382,0.0362482121557861,1.44592235150094,9
"24","Full","BLM3_fit","beta[3]",0.0383257255278641,0.00200971237364031,0.0329209031262464,0.0379952045700826,0.0384912130277892,0.039084249099505,0.041085007620237,1.29014896045769,27
"25","Full","BLM3_fit","beta[4]",0.0382636074625745,0.0023992024006724,0.0322814277201841,0.0379304662211271,0.0386052489696046,0.0392159866231262,0.0406093611645295,1.03195228084937,1100
"26","Full","BLM3_fit","beta[5]",0.0420066176071916,0.00192743132762932,0.040145304821552,0.0417154512887091,0.0422378469481497,0.0426894202863869,0.0435063401672451,1.1996404387547,140
"27","Full","BLM3_fit","conditionalR2",0.994148622932529,0.0121877894637111,0.965806059103541,0.994871385308321,0.998564720249072,0.999355142518856,0.999627212590966,1.11607570905977,890
"28","Full","BLM3_fit","deviance",-7237.67570197233,55.2290373379354,-7342.28693140269,-7273.91809131686,-7239.35528382348,-7200.58528217674,-7125.32572427741,1.0011225387505,1500
"29","Full","BLM3_fit","marginalR2",0.148677942469898,0.241181350343461,0.0102518309580354,0.0172870017875877,0.0380289138553371,0.138487720025996,0.937724276035328,1.00084219496709,1500
"30","Full","BLM3_fit","alpha[1]",0.193933239553544,0.0222962930299706,0.155913857903776,0.177353216688541,0.191940353791975,0.210160971520145,0.237618877139884,1.72913888057025,6
"31","Full","BLM3_fit","alpha[2]",0.270777949647396,0.0456553553852982,0.194776083959984,0.241078422749428,0.264276431058302,0.294094840683903,0.373058426380052,2.00795513056112,5
"32","Full","BLM3_fit","alpha[3]",0.160033121394129,0.010715310913588,0.138703179356953,0.153475052610214,0.15987545594192,0.166631227494183,0.182988300816203,1.11552988037589,27
"33","Full","BLM3_fit","alpha[4]",0.153542994614271,0.0131475660962205,0.140551192536388,0.148282811713229,0.152077233901815,0.156348411397134,0.171318334774056,1.09253555257136,350
"34","Full","BLM3_fit","alpha[5]",0.0826423843237073,0.0164478407258364,0.0692837065539427,0.0761380886777659,0.0802587496062728,0.0846993101691046,0.117803651242599,1.02374473825224,220
"35","Full","BLM3_fit","beta[1]",0.0357527773243089,0.00196799145271069,0.0320385849273246,0.0343694535938101,0.0359327993918865,0.0371548764073356,0.0390124936804871,1.7952065233176,6
"36","Full","BLM3_fit","beta[2]",0.0290881711292758,0.00402553903965019,0.0201205984020538,0.027008098217444,0.029649163912224,0.0317073112748504,0.0358007953991267,1.95361357843637,5
"37","Full","BLM3_fit","beta[3]",0.0389586704437527,0.000943221803943971,0.0369698030831841,0.0383785224890946,0.0389848374703812,0.0395182580336332,0.0408394587351847,1.12440136741942,25
"38","Full","BLM3_fit","beta[4]",0.0395073189812769,0.00210635202262769,0.0365548856510121,0.0391226578553157,0.0397552905985989,0.0403079416552307,0.0414720777454182,1.18376233295205,300
"39","Full","BLM3_fit","beta[5]",0.0423904324706422,0.00193297342392389,0.0385470602081848,0.0422097789805365,0.0426766060515459,0.0430923278848541,0.0438482819498869,1.03974487500807,410
"40","Full","BLM3_fit","conditionalR2",0.995318577901197,0.0077650584266437,0.969411090503329,0.995873867121935,0.998786065741479,0.999423360258367,0.999661832312235,1.00488663530383,1100
"41","Full","BLM3_fit","deviance",-7267.78588611468,57.1941337026812,-7373.05704257525,-7306.85544756788,-7269.33389495514,-7230.69987031139,-7152.07341694433,1.00171137599199,1200
"42","Full","BLM3_fit","marginalR2",0.136853238152758,0.22782354938202,0.0102172078875386,0.0171375270203859,0.0352628490358888,0.122327092268154,0.917035095859871,1.00100751778035,1500
"43","4","BLM1_fit","alpha",0.142049901787673,0.0374873112087217,0.0695592357990781,0.117660672816297,0.142301615081372,0.166931826798335,0.209982307896233,1.03168953420475,150
"44","4","BLM1_fit","beta",0.041266682273448,0.00481589960279977,0.032640717153578,0.038002577022952,0.0413685888615058,0.0442987243451003,0.0508565590764266,1.0383904634403,130
"45","4","BLM1_fit","deviance",-304.42913661663,12.2165199041775,-326.064747269588,-312.798783125982,-305.267651363349,-296.674075241099,-278.675965955184,1.001894260574,1100
"46","4","BLM1_fit","tauy",172.496018148979,39.2565015073766,102.972194806934,144.865130400252,169.900440050404,198.37995921862,254.363070436345,1.00293513640188,740
"47","4","BLM1_fit_NoErrors","alpha",0.140970124224214,0.0188591418360818,0.116883767747754,0.133048637297459,0.141734118933407,0.149262059291945,0.165085288125998,1.08611471974467,1500
"48","4","BLM1_fit_NoErrors","beta",0.0413695753854498,0.00259654447119786,0.0382461392583539,0.0402442775726828,0.0412545775339011,0.0424085972937166,0.044501575815888,1.101824097204,1500
"49","4","BLM1_fit_NoErrors","deviance",-204.39168829945,9.84251684181699,-216.453464775045,-209.725409260149,-205.231510638592,-200.298958683575,-188.966121648669,1.01836762893994,1500
"50","4","BLM1_fit_NoErrors","tau",1346.94005069092,305.651729143771,818.125858843483,1137.93888759234,1328.06403512712,1541.51092983709,1989.46390149439,1.00676476916139,1500
"51","4","BLM1_fit","alpha",0.159553880113815,0.0358048107655798,0.0967564544957293,0.137411074839995,0.158455017192384,0.179314276148236,0.23293710165048,1.04435636248295,59
"52","4","BLM1_fit","beta",0.0383364581523735,0.00493841126159956,0.0284029522038957,0.0355865602942316,0.0385790324559927,0.0413954512306018,0.046569134352806,1.04644544080596,58
"53","4","BLM1_fit","deviance",-311.279493333087,12.504141272054,-333.965587746939,-319.857210799087,-311.632094689029,-303.239322643293,-283.948051169717,1.00155503276799,1300
"54","4","BLM1_fit","tauy",165.672612800244,38.7342741881602,98.3119485977002,138.857869729888,162.272537287622,190.274371525549,252.238650531507,1.0131355984095,760
"55","4","BLM1_fit_NoErrors","alpha",0.159628706424986,0.0256393169399704,0.132764704298666,0.151192814478638,0.159789288642349,0.168649290009638,0.185746246100264,1.14881203201942,560
"56","4","BLM1_fit_NoErrors","beta",0.0383004410144864,0.00338022736219192,0.034695211741044,0.0371179837909978,0.0381617920050852,0.0394157272917422,0.0417501438223925,1.08803367274154,1300
"57","4","BLM1_fit_NoErrors","deviance",-184.150024541481,10.3699089082504,-193.623362271021,-188.804482533694,-185.419414890819,-181.299524694138,-170.860628381872,1.00721598447176,1500
"58","4","BLM1_fit_NoErrors","tau",973.48006865347,230.418395272279,569.628099095218,822.09586213691,959.71289429984,1115.58805853485,1456.03006808835,1.00103876198253,1500
"59","1","BLM1_fit","alpha",0.196251181243707,0.0412174390294036,0.139135076136669,0.172015244672283,0.188493538797545,0.210107264293802,0.319640174586935,1.61711706188624,7
"60","1","BLM1_fit","beta",0.0355462616112047,0.00353773695769789,0.0249763616280289,0.034329094033206,0.0362105400910499,0.0376400314361849,0.040433197494588,1.63737212087004,7
"61","1","BLM1_fit","deviance",-1108.7315351431,22.5441585550228,-1150.47805009275,-1124.54315750649,-1109.2626334297,-1093.54242248897,-1061.00648965401,1.0023445040229,850
"62","1","BLM1_fit","tauy",526.494680853372,70.0154334229993,398.934791361879,480.845284025195,522.916911377053,570.0605189588,671.71780044524,1.01060793348122,190
"63","1","BLM1_fit_NoErrors","alpha",0.17325169597183,0.0307992971950868,0.142496593603544,0.16138569169528,0.172588759697872,0.18303980640784,0.203544515255227,1.01418848756705,1500
"64","1","BLM1_fit_NoErrors","beta",0.0375487828415609,0.00257948355063108,0.0349759150883535,0.0367227755498433,0.0376235476396306,0.0385692820092518,0.0402023935054861,1.0578531581971,1500
"65","1","BLM1_fit_NoErrors","deviance",-692.2499958954,18.467983884794,-704.034493112167,-697.806622201912,-693.645160165761,-689.12324957419,-678.126797137597,1.02041502268037,1500
"66","1","BLM1_fit_NoErrors","tau",2303.17503201441,305.58018563704,1777.91534748655,2103.58684473489,2286.97443335418,2489.31661352284,2919.5133092092,1.00566704229748,1400
"67","1","BLM1_fit","alpha",0.227108259228482,0.0410613058493973,0.136136172898915,0.2090296282299,0.227462243011412,0.246254076176449,0.329829806964427,1.18596011117309,20
"68","1","BLM1_fit","beta",0.0330157487481114,0.00351619197762615,0.0242293129307155,0.0314253217370535,0.0329668117396942,0.0345619767711609,0.0407478383647647,1.22805752525755,18
"69","1","BLM1_fit","deviance",-1121.12566430595,21.5917469235243,-1161.17981277912,-1135.3887765214,-1121.94204005463,-1107.15497199302,-1075.21470930109,1.00217685956085,1500
"70","1","BLM1_fit","tauy",524.618384905984,69.5631887534635,402.234381635664,478.22075991,523.639131379283,567.989474075593,661.118489155613,1.00185585087034,1500
"71","1","BLM1_fit_NoErrors","alpha",0.20116968190105,0.0355310945666019,0.169420702764127,0.190483600098169,0.199479770597925,0.21089173377848,0.231824668441041,1.026350476217,1500
"72","1","BLM1_fit_NoErrors","beta",0.0352513293522945,0.00300632205028384,0.0325955137217432,0.0344415057476649,0.0353991121090401,0.036189809998148,0.0380032638600424,1.15592572136222,1500
"73","1","BLM1_fit_NoErrors","deviance",-693.525378416297,18.8044025000885,-704.664903524995,-699.326928411468,-695.098161074181,-690.10725439855,-678.704605545448,1.0953887167761,1500
"74","1","BLM1_fit_NoErrors","tau",2321.59469843535,308.469462611169,1771.65271809631,2114.38079455781,2307.7130594408,2522.11679684638,2927.33111204009,1.03167088456177,1500
"75","3","BLM1_fit","alpha",0.162725783230387,0.00950652037878925,0.152053998043247,0.158522114715968,0.161632405883616,0.164926773507748,0.176379966008785,1.16825432798392,34
"76","3","BLM1_fit","beta",0.0387153188472672,0.000826591909686078,0.0376484431692699,0.0385155247366595,0.0387993222725031,0.0390753626277774,0.0396432725009493,1.23310150074445,39
"77","3","BLM1_fit","deviance",-6277.69991229851,47.9528132815318,-6370.43555018828,-6310.40910511084,-6279.39422306225,-6244.64502996692,-6183.72894967764,1.00303055302937,660
"78","3","BLM1_fit","tauy",1425.60329613761,107.674117674016,1241.39196642646,1372.402766311,1424.77848921567,1486.58089453787,1611.40067911286,1.035995987139,520
"79","3","BLM1_fit_NoErrors","alpha",0.160145688296403,0.00604742903571092,0.152466866845885,0.157466032237675,0.160025336449577,0.162734788660933,0.168012701468389,1.03035962698636,1500
"80","3","BLM1_fit_NoErrors","beta",0.0389002846868025,0.000581293458319508,0.0382086951888198,0.0386730252615442,0.0389094102819736,0.0391423048716242,0.039569944860137,1.17077158904347,1500
"81","3","BLM1_fit_NoErrors","deviance",-3013.84431931619,33.317244409934,-3019.7415991788,-3017.90067036439,-3016.04665529136,-3013.13200237121,-3004.89859113861,1.1946928537736,1500
"82","3","BLM1_fit_NoErrors","tau",2369.40756689081,149.837949660954,2099.46445942204,2280.71708491509,2375.45005666252,2463.74819131519,2640.09685332851,1.05624511682612,1500
"83","3","BLM1_fit","alpha",0.163709766992761,0.0135114186469463,0.148630953333522,0.156893642913192,0.161337681173293,0.166380385752654,0.200487224085811,1.0807215248532,220
"84","3","BLM1_fit","beta",0.0385501465923691,0.00119596026573812,0.0353214102666516,0.0383183933402562,0.0387673216930026,0.0391497021224378,0.0398681045990662,1.12709032798692,180
"85","3","BLM1_fit","deviance",-6200.84251465306,46.2598451437884,-6289.74719576321,-6231.14593709294,-6201.20061318904,-6171.54116849695,-6106.90659406719,1.00089097154016,1500
"86","3","BLM1_fit","tauy",1489.34824656503,113.607103851816,1290.70670427753,1429.15993554861,1491.17723979328,1557.67611771039,1684.12601837902,1.15719323265784,940
"87","3","BLM1_fit_NoErrors","alpha",0.161021368683682,0.0105598853970267,0.152468128088446,0.158193379556635,0.161014028325996,0.163933987328339,0.169763499425948,1.09242081737946,360
"88","3","BLM1_fit_NoErrors","beta",0.0387407959966047,0.000875745124590051,0.0379788894237417,0.0384861941393822,0.0387359865563354,0.0389955810820025,0.0394778468060342,1.12311356144335,390
"89","3","BLM1_fit_NoErrors","deviance",-3067.80976575354,52.4739309534451,-3075.05240650109,-3072.74061898859,-3070.50626233475,-3067.5545305756,-3059.71402056751,1.12030331548506,1500
"90","3","BLM1_fit_NoErrors","tau",2567.20888504561,170.203094733626,2297.91599853707,2471.98630760577,2563.37667386624,2667.40201533567,2864.72073499205,1.06929818558879,1500
"91","5","BLM1_fit","alpha",0.0904975058494589,0.0919240461003858,-0.0764044396811613,0.0222942496895766,0.0885233619358323,0.15669316894638,0.270518238287058,1.11928244800076,21
"92","5","BLM1_fit","beta",0.0415199850696081,0.00915263620064967,0.0231564132760142,0.034843730279436,0.0417206788692042,0.0485249986596157,0.0579098392425978,1.11665493820391,22
"93","5","BLM1_fit","deviance",-182.937544439254,9.74826171575312,-199.90688795717,-189.63252029025,-183.483312836068,-177.101898254836,-160.781272468823,1.00000792590464,1500
"94","5","BLM1_fit","tauy",99.0026926663657,29.5064028405205,51.4257158166936,76.8081857231652,96.1964398162274,117.431232051514,162.805676118643,1.00251329985345,1500
"95","5","BLM1_fit_NoErrors","alpha",0.089141947905549,0.0460736511263569,0.0253020097716326,0.0686975300748612,0.0892323303216374,0.109059259183301,0.154383397907785,1.09148856504351,1500
"96","5","BLM1_fit_NoErrors","beta",0.0417023038328297,0.0042894342643568,0.0350446892302131,0.0395728500193464,0.0417686186255505,0.0437739652418255,0.0480222290823926,1.0632882017551,1500
"97","5","BLM1_fit_NoErrors","deviance",-102.803648662209,7.793694093584,-113.427956088214,-107.538800759734,-103.578680269626,-99.0818472013469,-88.8324315122204,1.00846417320546,1500
"98","5","BLM1_fit_NoErrors","tau",793.729958326977,250.479242704095,379.794833792712,620.954841537486,767.601706201606,942.097991389727,1355.00202512273,1.00147545241798,1500
"99","5","BLM1_fit","alpha",0.0765374750944596,0.0586618671940892,-0.0395390173949555,0.0377595908452238,0.0761311503359001,0.11549798839863,0.193620580229225,1.00605333151321,500
"100","5","BLM1_fit","beta",0.0431385424656314,0.00586158085248177,0.0312438330495788,0.0393391103508679,0.0430507591724585,0.0471345711442173,0.0548878369149666,1.0047183559035,780
"101","5","BLM1_fit","deviance",-195.280944466206,9.51505400546505,-211.697400375486,-201.992180323005,-196.026334553485,-189.551092804915,-173.89993748748,1.00035457481855,1500
"102","5","BLM1_fit","tauy",98.5174421336288,30.6622628676249,49.8428900433041,75.9854980567682,95.1764463403279,116.541445871071,168.663178120227,1.00045351191779,1500
"103","5","BLM1_fit_NoErrors","alpha",0.0721948635925489,0.0283753829698738,0.0340808333516163,0.0596963205729918,0.0720104557650776,0.0855049160831443,0.114308364417857,1.0387439267811,1500
"104","5","BLM1_fit_NoErrors","beta",0.0435163568571243,0.00231512226849911,0.0393850000061304,0.0422059961034319,0.0435448862705413,0.0447850247432028,0.0472507868013177,1.00129306510942,1500
"105","5","BLM1_fit_NoErrors","deviance",-103.177636226672,8.41073592908247,-114.260376151797,-107.947108187166,-104.174400678191,-99.4341466268687,-88.3761257928117,1.01843267781603,1500
"106","5","BLM1_fit_NoErrors","tau",799.902824115944,264.746146054921,367.216937422316,614.143665472939,768.021207821119,961.229328929633,1401.57888652255,1.00857047114141,1500
"107","2","BLM1_fit","alpha",0.233143961939676,0.151129416114682,-0.176341256382607,0.16677982462597,0.263209896596252,0.334851780547013,0.441618353283255,1.16102423096798,35
"108","2","BLM1_fit","beta",0.0323555159920097,0.0134787575623745,0.0134638650637267,0.0230241366533737,0.0298747132361454,0.0381591216507247,0.0696164351629916,1.07595977586995,50
"109","2","BLM1_fit","deviance",-243.036064165369,10.603983538454,-261.43077973231,-250.897013339207,-243.753183703879,-236.495770433233,-219.988203479125,1.00031415859198,1500
"110","2","BLM1_fit","tauy",126.299601938809,35.3142220972304,67.2964540463821,101.146982567805,122.984352835731,148.462105385471,203.267200618583,1.04047979100903,120
"111","2","BLM1_fit_NoErrors","alpha",0.260971025435849,0.0683967114360027,0.178014260866862,0.234725819278353,0.264323016225794,0.290921362993883,0.347710583979764,1.03225628459355,1500
"112","2","BLM1_fit_NoErrors","beta",0.0298411683509967,0.00577762027775013,0.0221170727883946,0.0271498696398451,0.0296134358742203,0.0322821237115756,0.0372162015613626,1.05675509324999,1500
"113","2","BLM1_fit_NoErrors","deviance",-140.475085873416,10.514180873906,-154.731025341136,-146.143214111934,-141.398465901046,-135.92728569481,-124.008943698276,1.00100247722369,1500
"114","2","BLM1_fit_NoErrors","tau",1167.46387211841,336.69268855924,603.672149713841,933.764074254689,1135.49119232092,1369.1458750406,1914.51295257813,1.00129630081944,1500
"115","2","BLM1_fit","alpha",0.0991985348680928,0.323949923941755,-0.450327986383693,-0.166379551589108,0.106284073606665,0.397348254822946,0.654066374471131,2.8060055302804,4
"116","2","BLM1_fit","beta",0.043798727018681,0.0276675126046002,-0.00350566207487665,0.0187272394373561,0.0431407838261885,0.0664390420247104,0.0914773544448276,2.80772105742134,4
"117","2","BLM1_fit","deviance",-222.585333036193,10.6856203035582,-241.200863619103,-230.255772768392,-223.152165600155,-215.562205509161,-201.19157131347,1.00031125000352,1500
"118","2","BLM1_fit","tauy",119.129472026765,33.4818813896156,61.5090441531241,95.4076507276714,116.77328024496,139.103394292923,192.815662090373,1.01129052973707,280
"119","2","BLM1_fit_NoErrors","alpha",0.207441455284877,0.130227407486221,0.0724592044715139,0.159533226039214,0.209095573988426,0.256312009506014,0.360792023082435,1.13193497849903,1500
"120","2","BLM1_fit_NoErrors","beta",0.0345580855434043,0.010545334786494,0.021345347189518,0.0303655066897593,0.0344394871780289,0.0388294201994726,0.0459834133194683,1.1217344301867,1500
"121","2","BLM1_fit_NoErrors","deviance",-138.851162149592,10.3220474038348,-152.565133692448,-144.351392372823,-139.550631192024,-134.393949016173,-122.085561226249,1.01554921641029,1500
"122","2","BLM1_fit_NoErrors","tau",1128.21292139635,331.348950924082,579.44130783189,901.769486625513,1094.4251179605,1323.91852077063,1852.32416464629,1.01064873923776,1500
