"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","Mineralogy","Full","BLM1_fit",NA,0.0390397055281777,0.000382055175295713,0.153999833108051,0.00378550391898009
"2","Mineralogy","Full","BLM1_fit_NoErrors",NA,0.0391307333146663,0.000411736780694932,0.152283394943627,0.0039812268663167
"3","Mineralogy","Full","BLM3","1",0.0359250117310743,0.00200376299495147,0.188473848610864,0.0212255271950704
"4","Mineralogy","Full","BLM3","2",0.0387104999322071,0.000352215605539503,0.160945355195294,0.0035879701543039
"5","Mineralogy","Full","BLM3","3",0.0378656678742134,0.00159787109950619,0.164251745337003,0.00897341943769537
"6","Mineralogy","Full","BLM3","4",0.0418797398698881,0.0010638871801399,0.0850860996276057,0.0101888085220139
"7","Mineralogy","Full","Deming",NA,0.0399816251484745,0.00234135589845403,0.143063193589223,0.0140584720516292
"8","Mineralogy","Full","LM",NA,0.0391090022822301,0.000464688995230756,0.152483857859264,0.00469880229426563
"9","Mineralogy","Full","Weighted",NA,0.0391115223910045,0.000467995143549226,0.152465681688793,0.0047177882602989
"10","Mineralogy","Full","York",NA,0.038451054341725,0.00067490860951244,0.159488079863422,0.0046215846269686
"11","Mineralogy","subsets","BLM1_fit","1",0.0359357297269154,0.00167103327241359,0.188877878498049,0.0179331706331204
"12","Mineralogy","subsets","BLM1_fit","2",0.0387210170083044,0.000368141789476308,0.160814005265158,0.00377826098890552
"13","Mineralogy","subsets","BLM1_fit","3",0.037753223810483,0.00164764129280381,0.164771282927024,0.00939609809695116
"14","Mineralogy","subsets","BLM1_fit","4",0.0418478529134365,0.00100086781844474,0.0852658334943603,0.00948203112789291
"15","Mineralogy","subsets","BLM1_fit_NoErrors","1",0.0366737120405725,0.00167805164971481,0.179322438964628,0.0171676858577716
"16","Mineralogy","subsets","BLM1_fit_NoErrors","2",0.0387402169853926,0.000382788928293629,0.160862294729593,0.00394561260721805
"17","Mineralogy","subsets","BLM1_fit_NoErrors","3",0.0386831185774514,0.00139793027679423,0.158917569406793,0.00845260887044456
"18","Mineralogy","subsets","BLM1_fit_NoErrors","4",0.0421439027655985,0.00111200624550098,0.0822871823328578,0.0106731322288629
"19","Mineralogy","subsets","BLM3","1",0.0359842273697259,0.00172384566563916,0.188416164915264,0.0183982729458955
"20","Mineralogy","subsets","BLM3","2",0.0387248444779687,0.000375201067978131,0.160787037428768,0.00382205210741933
"21","Mineralogy","subsets","BLM3","3",0.0378167003256842,0.00162632466671385,0.164461918927146,0.00912771521053713
"22","Mineralogy","subsets","BLM3","4",0.0418124722651189,0.00097289715941248,0.0854920372539589,0.00920332202175276
"23","Mineralogy","subsets","Deming","1",0.0380284036530018,0.00908935106865138,0.162173190613882,0.0868384530209461
"24","Mineralogy","subsets","Deming","2",0.0409813874040101,0.00320930998771894,0.12554339285648,0.0459610259572279
"25","Mineralogy","subsets","Deming","3",0.042029042932584,0.00127386733665353,0.135007845937332,0.0133448906561416
"26","Mineralogy","subsets","Deming","4",0.0451000311717479,0.00247555236054211,0.0423495711186024,0.0220873449713675
"27","Mineralogy","subsets","LM","1",0.0386411977167067,0.00204369927507748,0.154522962521982,0.0214302914887603
"28","Mineralogy","subsets","LM","2",0.0386957940879645,8.60784814094954e-05,0.160555468233756,0.00133126812978888
"29","Mineralogy","subsets","LM","3",0.0417077090294017,0.00112014738075833,0.140253296987964,0.00889073949853888
"30","Mineralogy","subsets","LM","4",0.0412980376477873,0.00034806250080191,0.0926862630018998,0.00504011238625845
"31","Mineralogy","subsets","Weighted","1",0.0392872850584684,0.000355257608724456,0.152107575937218,0.00263306730497838
"32","Mineralogy","subsets","Weighted","2",0.0384243882286385,3.42773270926305e-05,0.164238766360237,0.00129041902247591
"33","Mineralogy","subsets","Weighted","3",0.0406651071152515,0.00254577139293602,0.147887101552672,0.018652580696897
"34","Mineralogy","subsets","Weighted","4",0.0414996668426172,0.000492307674857481,0.08567745856947,0.0056917646537777
"35","Mineralogy","subsets","York","1",0.0394495999636246,0.0016543474137181,0.152569233813298,0.0231887270203348
"36","Mineralogy","subsets","York","2",0.0379472991167438,1.63684468373091e-05,0.164270936376635,0.00162955155932651
"37","Mineralogy","subsets","York","3",0.0365038453595296,0.000944649207239371,0.173654708046679,0.00761364682726183
"38","Mineralogy","subsets","York","4",0.0410592318382649,0.000739621295956281,0.0911907563082499,0.00241582976942287
