"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","Lake","Full","BLM1_fit",NA,0.0392210102063615,0.000280159108331598,0.154785984011642,0.00316878001865958
"2","Lake","Full","BLM1_fit_NoErrors",NA,0.0393711965961101,0.000290198210232892,0.152652540221617,0.00324136970417162
"3","Lake","Full","BLM3","1",0.0339413337331611,0.00429850023065417,0.222442407330195,0.0513427701537821
"4","Lake","Full","BLM3","2",0.0391593810723455,0.000296245718422724,0.154957156310612,0.00330053426954386
"5","Lake","Full","Deming",NA,0.0414328936796367,0.00219132714429417,0.129966353395402,0.0212074875653737
"6","Lake","Full","LM",NA,0.0393703628561916,0.00036791668806668,0.152665275793202,0.00414893098249502
"7","Lake","Full","Weighted",NA,0.0393117198007345,0.00031224855305642,0.153308207885089,0.0035493184139136
"8","Lake","Full","York",NA,0.0390311583336706,0.000495031723194287,0.157322974533454,0.0054408739291425
"9","Lake","subsets","BLM1_fit","1",0.035750555805922,0.0036698694967876,0.20098041844409,0.0437682841968165
"10","Lake","subsets","BLM1_fit","2",0.039151518254697,0.000296031014345435,0.155032758309257,0.00331542664356107
"11","Lake","subsets","BLM1_fit_NoErrors","1",0.0344721889964511,0.00325707196523182,0.216479879830234,0.0390056383637079
"12","Lake","subsets","BLM1_fit_NoErrors","2",0.0393041742568586,0.000302540989681265,0.152825084877502,0.00336767059559537
"13","Lake","subsets","BLM3","1",0.0356177807215207,0.00358317221643693,0.202504741300676,0.0428037200817817
"14","Lake","subsets","BLM3","2",0.0391460083054946,0.000292142974493878,0.155102544152438,0.00327695039477692
"15","Lake","subsets","Deming","1",0.0301688437720246,0.00270755449228522,0.271673477998333,0.0344948224151396
"16","Lake","subsets","Deming","2",0.0423785934839056,0.00752487957148591,0.117514457108957,0.0812686604376509
"17","Lake","subsets","LM","1",0.0349946581818328,0.000216187801777986,0.209574129095166,0.00471323748171275
"18","Lake","subsets","LM","2",0.0393528029575289,0.000184621266058118,0.152987085543441,0.00126643324013605
"19","Lake","subsets","Weighted","1",0.0355293721322529,0.00154316521647835,0.203100862613772,0.0212780491326281
"20","Lake","subsets","Weighted","2",0.0391771449695392,5.87726795930109e-05,0.153864178929959,0.00159271918816128
"21","Lake","subsets","York","1",0.0521159484901839,0.00192707602614876,0.00413446871619094,0.0247314741254189
"22","Lake","subsets","York","2",0.0390992735604121,0.00109403956318571,0.156252383984895,0.0126132367082126
