"","targetColumns","Dataset","Model","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","Material"
"1","Lake","Full","BLM1_fit",0.1549432019851,0.003149255689114,0.148568149402676,0.152810708568659,0.154980845655519,0.157052488377798,0.161101743467848,1.00455454577454,500,NA
"2","Lake","Full","BLM1_fit",0.0392015803043961,0.000280753428837504,0.03867150003383,0.039014636170555,0.0391952476528029,0.0393936817905774,0.0397665249425855,1.004403472091,510,NA
"3","Lake","Full","BLM1_fit",-9635.9464611505,55.3993288611358,-9737.91790788726,-9675.07010972626,-9637.41365417291,-9599.12945359528,-9524.49267911704,1.00054808753368,3000,NA
"4","Lake","Full","BLM1_fit",3805.69284377386,246.128310085098,3351.55715409357,3640.67439027038,3794.72772954314,3966.92027415357,4311.67730058872,1.00115711758171,3000,NA
"5","Lake","Full","BLM1_fit_NoErrors",0.152412913774329,0.00312992634222583,0.146350985881904,0.150328010033122,0.152425005388357,0.154490305545154,0.15865233761284,1.00084786081725,3000,NA
"6","Lake","Full","BLM1_fit_NoErrors",0.0393893917681916,0.000281459996454087,0.0388444046565487,0.0391997490409949,0.03938730778335,0.0395805416218258,0.0399473614661847,1.00067980034777,3000,NA
"7","Lake","Full","BLM1_fit_NoErrors",-4208.93988132938,2.42367886837297,-4211.68236796988,-4210.69610883562,-4209.58344248747,-4207.84597588233,-4202.62051707506,1.00174288208208,1600,NA
"8","Lake","Full","BLM1_fit_NoErrors",2686.85790003599,130.980256942978,2440.15999152432,2597.64736350054,2682.40299447575,2775.5501829509,2950.28566427632,1.00083295321122,3000,NA
"9","Lake","Full","BLM3_fit",0.2248760056357,0.0401283327710819,0.145595028178336,0.198377898544704,0.225589133043525,0.251670927570754,0.301009046695093,1.04388881326171,54,NA
"10","Lake","Full","BLM3_fit",0.155002700646277,0.00313255177569738,0.148850270385034,0.152868762502306,0.155089148910843,0.157099291780585,0.16110652217108,1.00340086387077,690,NA
"11","Lake","Full","BLM3_fit",0.0337445340276904,0.00336134111317404,0.0273099860100623,0.031510714859015,0.0336890947298315,0.0359248951500529,0.0404492057307819,1.04551742719657,51,NA
"12","Lake","Full","BLM3_fit",0.0391518970918459,0.000279242426505425,0.0385969016522293,0.0389600281478301,0.0391466137873178,0.0393410444160463,0.0396925856800323,1.00299609996557,800,NA
"13","Lake","Full","BLM3_fit",0.995538268739656,0.00720785002817449,0.972515033393279,0.995638312261023,0.998831989326708,0.999483171317894,0.999699722093469,1.0012055530845,2800,NA
"14","Lake","Full","BLM3_fit",-9637.45921431767,56.5220949091259,-9744.45775381817,-9676.82765363162,-9638.70636078792,-9600.0005382845,-9526.75651380694,1.00108405968449,3000,NA
"15","Lake","Full","BLM3_fit",0.146759641449418,0.23559328556627,0.0101466070324327,0.0169182192532487,0.0382912096805405,0.142948323571432,0.911464417865457,1.00094690740605,3000,NA
"16","Lake","Full","BLM3_fit",3820.22760003448,247.194706699468,3362.25989107019,3650.7613612421,3815.31575442506,3983.3964382402,4327.04538280174,1.00110515003764,3000,NA
"17","Lake","Subsets","BLM1_fit",0.155011355974461,0.00314678195427569,0.148829337997296,0.152821860236218,0.155046490615329,0.157179045836287,0.160788437562633,1.00181188045173,1900,"2"
"18","Lake","Subsets","BLM1_fit",0.0391512992984794,0.000284765334305955,0.0386291172534093,0.038959165728819,0.0391434421332672,0.0393491657062784,0.0397171866974755,1.00173293408579,1600,"2"
"19","Lake","Subsets","BLM1_fit",-8954.86665531522,53.0579773361581,-9056.64812348168,-8989.99220006961,-8956.18918600627,-8918.65974178528,-8850.904646768,1.00075012461788,3000,"2"
"20","Lake","Subsets","BLM1_fit",3689.11863797271,248.329326127799,3235.35179786258,3519.30114333249,3683.97289047548,3847.99831737879,4202.31746027565,1.00099047019635,3000,"2"
"21","Lake","Subsets","BLM1_fit_NoErrors",0.1527614517674,0.00326226199569836,0.146353658109244,0.150542129147458,0.152821880409528,0.154939100687638,0.159099484687922,1.00102708292152,3000,"2"
"22","Lake","Subsets","BLM1_fit_NoErrors",0.0393053590753776,0.000295853202888154,0.0387220819870032,0.0391030488484856,0.0393052881812093,0.039505725285048,0.0398952156055951,1.00125040712045,2700,"2"
"23","Lake","Subsets","BLM1_fit_NoErrors",-3774.82097858346,2.46583872793832,-3777.67785290575,-3776.63210265913,-3775.48092539404,-3773.68349164215,-3768.55765347179,1.00314780215018,1200,"2"
"24","Lake","Subsets","BLM1_fit_NoErrors",2618.68726792479,136.012643478855,2366.29800900189,2523.52606367872,2617.94133567499,2709.71638786876,2889.97613411952,1.00085633654548,3000,"2"
"25","Lake","Subsets","BLM3_fit",0.155040416124804,0.00317984659372609,0.148929783439209,0.152999527648905,0.15506626310827,0.157039404838991,0.161415203495596,1.0019889325719,1300,"2"
"26","Lake","Subsets","BLM3_fit",0.0391459549226865,0.000285426371535776,0.038573757093491,0.0389632838616005,0.0391484531221197,0.0393305868165775,0.0396893712533695,1.00255273458965,980,"2"
"27","Lake","Subsets","BLM3_fit",0.995738825273252,0.00683517929400287,0.973845517639656,0.995987304984265,0.998879722961134,0.999494324682034,0.999705780203091,1.00759226518816,690,"2"
"28","Lake","Subsets","BLM3_fit",-8955.79128592847,54.7733518417801,-9060.19017392762,-8994.22648903735,-8956.83576620283,-8919.54325084167,-8841.93165624821,1.0024873638902,1000,"2"
"29","Lake","Subsets","BLM3_fit",0.146480818177593,0.23476182059456,0.0101837902689258,0.0175511479504979,0.0382780713258962,0.136990059389923,0.917516774105333,1.00264456045028,930,"2"
