"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","Mineralogy","Full","BLM1_fit",NA,0.0401085969322061,0.000410790471539648,0.144301686032168,0.00451343439183047
"2","Mineralogy","Full","BLM1_fit_NoErrors",NA,0.0397142074567098,0.000252868595704989,0.148596932167363,0.00282312896966511
"3","Mineralogy","Full","BLM3","1",0.0373055624962121,0.00103442368303062,0.176037675859995,0.0122474573851303
"4","Mineralogy","Full","BLM3","2",0.0306384122676301,0.00271304133371636,0.254714683276299,0.0308176165334668
"5","Mineralogy","Full","BLM3","3",0.0390995653307319,0.000314873326711878,0.15763523654545,0.00361418987842305
"6","Mineralogy","Full","BLM3","4",0.0396193776627213,0.000739918640205881,0.148361268623779,0.00528704115543799
"7","Mineralogy","Full","BLM3","5",0.0410598565351662,0.000918813255173911,0.0998430747377197,0.00904888000135698
"8","Mineralogy","Full","Deming",NA,0.0397674869975947,0.00206025674981785,0.151674761469579,0.0199930361610513
"9","Mineralogy","Full","LM",NA,0.0396549739552472,0.000302876270379792,0.149280721835481,0.0035046612602524
"10","Mineralogy","Full","Weighted",NA,0.0396878288709734,0.000269160573247386,0.148810553778208,0.00299534145931966
"11","Mineralogy","Full","York",NA,0.039209698329081,0.000478039877473935,0.15728250862562,0.00533761696466982
"12","Mineralogy","subsets","BLM1_fit","1",0.0383317638871218,0.00142162600969242,0.16390459270375,0.0167935387810617
"13","Mineralogy","subsets","BLM1_fit","2",0.0312700441999289,0.00148541104330971,0.247542752322411,0.0168302739832702
"14","Mineralogy","subsets","BLM1_fit","3",0.0396190010710999,0.000495931676313441,0.151808453565602,0.00558414440294517
"15","Mineralogy","subsets","BLM1_fit","4",0.040166864885971,0.000942117506022754,0.144761870660998,0.00669270877532152
"16","Mineralogy","subsets","BLM1_fit","5",0.0414889345568826,0.00124448171651843,0.0959593966111856,0.0121903422138789
"17","Mineralogy","subsets","BLM1_fit_NoErrors","1",0.0372434894072993,0.000971640531008992,0.176705558004966,0.011521856586075
"18","Mineralogy","subsets","BLM1_fit_NoErrors","2",0.0306755664788689,0.0014193227591276,0.254248675833946,0.0162156997290788
"19","Mineralogy","subsets","BLM1_fit_NoErrors","3",0.0390935478509604,0.00031789101078223,0.157713739245209,0.00361506936030797
"20","Mineralogy","subsets","BLM1_fit_NoErrors","4",0.0395907248255148,0.000843522645331795,0.148597272491597,0.00596403397315885
"21","Mineralogy","subsets","BLM1_fit_NoErrors","5",0.0411072493600117,0.00118289659460787,0.0994272598045904,0.0117463505740506
"22","Mineralogy","subsets","BLM3","1",0.0372799190565951,0.000957561839629747,0.176310442696969,0.0113259935360544
"23","Mineralogy","subsets","BLM3","2",0.0305846684221779,0.00130334197147819,0.255272438038467,0.0148582536818799
"24","Mineralogy","subsets","BLM3","3",0.0391010020278,0.000322775737176894,0.157634540835431,0.00370682068739894
"25","Mineralogy","subsets","BLM3","4",0.0395734333180289,0.000842619016013548,0.148693515049397,0.00603427905779736
"26","Mineralogy","subsets","BLM3","5",0.0410465265961286,0.00115824193609565,0.100119342451022,0.0114671402678271
"27","Mineralogy","subsets","Deming","1",0.0378566551555485,0.00152320129225451,0.173262539562058,0.0175518619196571
"28","Mineralogy","subsets","Deming","2",0.0292635196313139,0.0013329053843717,0.268624908604979,0.0144930614255483
"29","Mineralogy","subsets","Deming","3",0.0400272959202654,0.00365724852948007,0.150153348706844,0.0328707518021583
"30","Mineralogy","subsets","Deming","4",0.0369088912053407,0.00116174318382516,0.163634524182152,0.0083898528776858
"31","Mineralogy","subsets","Deming","5",0.0402877370426038,0.00223759126547883,0.108746931589779,0.023931748580097
"32","Mineralogy","subsets","LM","1",0.03713343803571,0.00103055068967839,0.177992970638432,0.0121624627145812
"33","Mineralogy","subsets","LM","2",0.0308025308161006,0.00119057385426886,0.252771790109546,0.013219041048645
"34","Mineralogy","subsets","LM","3",0.0390552016287951,0.00027229734392366,0.158241837459824,0.00311182422337721
"35","Mineralogy","subsets","LM","4",0.0397565652409596,0.000952178991304141,0.147393724685402,0.00670100834114033
"36","Mineralogy","subsets","LM","5",0.0407552400353604,0.00180415469965691,0.103438334507928,0.0190075885491464
"37","Mineralogy","subsets","Weighted","1",0.0372611599493685,0.00136889693233244,0.176792589676078,0.0158109647959996
"38","Mineralogy","subsets","Weighted","2",0.030482460708133,0.00137402579092122,0.256242239436211,0.015264657518479
"39","Mineralogy","subsets","Weighted","3",0.0390706762259528,0.000258766489515594,0.157999893238415,0.00298277328415277
"40","Mineralogy","subsets","Weighted","4",0.0400580700899672,0.000923402693950729,0.145119476199469,0.00647821127958971
"41","Mineralogy","subsets","Weighted","5",0.0406651992374333,0.00217729150658695,0.10348990261604,0.0219212569142216
"42","Mineralogy","subsets","York","1",0.0379507196064773,0.00125113434856508,0.172634218609156,0.0147303017065827
"43","Mineralogy","subsets","York","2",0.0290135104807628,0.00138179121259851,0.271702342934839,0.0143050138498778
"44","Mineralogy","subsets","York","3",0.0391734361797146,0.000481231681903208,0.158115814317967,0.00557305339656065
"45","Mineralogy","subsets","York","4",0.0367997777907167,0.00120226984033415,0.164424272428292,0.00804963883264542
"46","Mineralogy","subsets","York","5",0.0401620012760099,0.00207134975351844,0.10998439867077,0.0222830965071228
