"","dataset","Model","parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"55","Full","BLM1_fit","zloglik[51]",2.26920902171496,0.419095763754428,1.16839552207293,2.1213037143575,2.41850323395735,2.55379602016795,2.63098464900054,1.01005430063551,1500
"56","Full","BLM1_fit","zloglik[52]",2.43923499479486,0.240757938948671,1.69909825030273,2.38907272427336,2.53148629839318,2.58946760272511,2.64062683118817,1.00046757084285,1500
"57","Full","BLM1_fit","zloglik[53]",2.45715884629572,0.219372187108591,1.81700633116404,2.41209701918886,2.53820662967484,2.59026674913957,2.64321167043063,1.00857094164423,1500
"58","Full","BLM1_fit","zloglik[54]",2.41126155502488,0.307157088747713,1.6230889679432,2.35299890386086,2.52111672574592,2.58510895584652,2.6442992502671,1.0021293547676,1500
"59","Full","BLM1_fit","zloglik[55]",2.51404150081021,0.153482616066693,2.08962579615366,2.48987239618761,2.56110457973077,2.59903556450999,2.64449563268318,1.0520064030517,1500
"60","Full","BLM1_fit","zloglik[56]",2.40884862884585,0.248084210631489,1.71155443742085,2.32052535128339,2.49749332676799,2.58097739032748,2.64101878439842,1.0011325923544,1500
"61","Full","BLM1_fit","zloglik[57]",2.26572081905002,0.515864391886656,0.76562769947295,2.15188405318444,2.46448073720922,2.57404294065332,2.63987380629426,1.01476186043111,700
"62","Full","BLM1_fit","zloglik[58]",2.15346410886107,0.127418750384021,1.88516354751537,2.07787763006633,2.16203216876519,2.23732627719971,2.38228769147448,1.05643269152588,44
"63","Full","BLM1_fit","zloglik[59]",2.05982346071177,0.447239128138817,1.00568495532117,1.82791005107429,2.15237140743343,2.39860467563105,2.61041536833118,1.01270393427555,190
"64","Full","BLM1_fit","zloglik[60]",2.05632249540414,0.670799297042324,0.19270538460577,1.83560631907648,2.28750279942302,2.52695427843672,2.63475005781191,1.01103066494506,1200
"65","Full","BLM1_fit","zloglik[61]",2.41183287835299,0.272978840102331,1.64970030724807,2.33488327797322,2.51111616056743,2.58238072566676,2.64051347172442,1.00306013815538,1200
"66","Full","BLM1_fit","zloglik[62]",1.93727669784981,0.513288488377024,0.676768360698351,1.67033562197053,2.04831679978013,2.33023687770992,2.5939334808523,1.00236661215173,1000
"67","Full","BLM1_fit","zloglik[63]",2.45483932946433,0.218609819369598,1.78393663709647,2.39510781114084,2.53688611411278,2.59019278046903,2.64451790636632,1.00870350144858,360
"68","Full","BLM1_fit","zloglik[64]",2.35511471179584,0.365703665457117,1.27074613031377,2.27974700243265,2.48856463814379,2.57946083375648,2.64078924925672,1.00220203008761,1500
"69","Full","BLM1_fit","zloglik[65]",2.26755018463065,0.477418075871213,0.941249449132632,2.16679466948575,2.44618534246511,2.56713971470655,2.6385383472046,1.00409520582325,1500
"70","Full","BLM1_fit","zloglik[66]",2.24627916842976,0.511273843518065,0.761397171160496,2.13237738257044,2.45235898467872,2.56672554343305,2.63867008440872,1.00368406587608,1100
"71","Full","BLM1_fit","zloglik[67]",2.56502070769601,0.0683752949050098,2.38948367636681,2.5400399222076,2.58008397752131,2.60842976881566,2.64925193080444,1.00741969705783,280
"72","Full","BLM1_fit","zloglik[68]",1.99026423440673,0.502105713994118,0.724275711747915,1.76341244520764,2.10823571059102,2.36021922095474,2.5968914467557,1.00082120072168,1500
"73","Full","BLM1_fit","zloglik[69]",2.53479834657335,0.114455039442793,2.2061720488766,2.50503152036505,2.57013615645267,2.60322635566678,2.64917508692401,1.00490995227889,750
"74","Full","BLM1_fit","zloglik[70]",2.1456749341103,0.566075449242323,0.547954657897432,1.93750235998573,2.34982863056283,2.55018142379117,2.6307582971111,1.00133318671746,1500
"75","Full","BLM1_fit","zloglik[71]",2.37848329600154,0.31580624020526,1.53540225028779,2.29790907992923,2.50085856233824,2.58026586924219,2.64092307130275,1.00113412851613,1500
"76","Full","BLM1_fit","zloglik[72]",2.28736366107547,0.392944207006132,1.17576662837289,2.14276941578669,2.42459416029992,2.56378335792777,2.6348502646255,1.00163582973053,1500
"77","Full","BLM1_fit","zloglik[73]",2.26274798878439,0.380142125336933,1.24939182701733,2.11666534973968,2.38064482145082,2.54376390990226,2.63123782960945,1.00066135887101,1500
"78","Full","BLM1_fit","zloglik[74]",2.56518772174977,0.0686963528170241,2.37359911219227,2.54177340234116,2.58190222632848,2.60848026763735,2.64694875787747,1.01110297513623,200
"79","Full","BLM1_fit","zloglik[75]",2.26865877543456,0.36008834888636,1.31565654690251,2.10383956537094,2.37896484375928,2.53568175327564,2.63244824640214,1.00012683844493,1500
"80","Full","BLM1_fit","zloglik[76]",2.15601321723637,0.329044201496586,1.391471519585,2.00148123604923,2.20986432903487,2.39947426497297,2.58514536281659,1.02939126250679,610
"81","Full","BLM1_fit","zloglik[77]",2.48544681261364,0.175972810604067,1.98224974369039,2.43820954739523,2.5470957994678,2.59529240671333,2.64435122941526,1.01416612287955,1500
"82","Full","BLM1_fit","zloglik[78]",2.53677243652751,0.114700480753807,2.2261807078577,2.51320209513115,2.57324894029639,2.60404191952334,2.64694484468808,1.01565042033348,1100
"83","Full","BLM1_fit","zloglik[79]",1.96178908118789,0.198760522419935,1.56212478334248,1.83533099592153,1.97641599274382,2.09036392881073,2.33380384338546,1.02998478206917,71
"84","Full","BLM1_fit","zloglik[80]",2.05265421816022,0.644702734729971,0.275009230404591,1.80561981653344,2.26765277744425,2.51928532057465,2.63155435980418,1.00180443367441,1500
"85","Full","BLM1_fit","zloglik[81]",2.23274067636597,0.52389928809934,0.736990789340407,2.09807456152905,2.42703940820262,2.56333454117503,2.63612563864065,1.00079251503912,1500
"86","Full","BLM1_fit","zloglik[82]",2.31560137673421,0.426428469646741,1.04055526422909,2.21467458125199,2.48204288543088,2.5756043637995,2.6370735413727,1.01660214480371,540
"87","Full","BLM1_fit","zloglik[83]",2.15764805352844,0.331432034933318,1.35510456095768,1.9805352251666,2.2227792838227,2.40677688266827,2.59658942810252,1.00527565246442,490
"88","Full","BLM1_fit","zloglik[84]",2.15408318190525,0.125604322750836,1.90291734626533,2.07670712498537,2.16217416984509,2.23709262511015,2.39533377457599,1.05628108568489,42
"89","Full","BLM1_fit","zloglik[85]",2.21258754625571,0.47688861497559,0.841348612273712,2.02575366603166,2.39363452868354,2.55234247302997,2.63607888323009,1.00054413606979,1500
"90","Full","BLM1_fit","zloglik[86]",2.06437401905828,0.451245477723252,0.929142122748248,1.83922182946416,2.15635808546701,2.4037041471154,2.60805278215192,1.00890324482798,300
"91","Full","BLM1_fit","zloglik[87]",2.30387967585429,0.445130967479905,1.06499135897619,2.19533519630982,2.47124813145955,2.57673248297055,2.63677377536499,1.00084260842183,1500
"92","Full","BLM1_fit","zloglik[88]",2.32488924444007,0.389413942465411,1.21907761665075,2.22317935651761,2.46886839727691,2.57649780125415,2.63685686982534,1.01542413815193,460
"93","Full","BLM1_fit","zloglik[89]",2.56364065094831,0.0734108947628608,2.3731604189239,2.53962145889452,2.58144127987356,2.60924131701183,2.65027153527464,1.02485224904046,130
"94","Full","BLM1_fit","zloglik[90]",2.38070973136702,0.328723074148244,1.4907108511959,2.30522331006541,2.50116008405371,2.5816480750361,2.63981086120214,1.00085727166881,1500
"95","Full","BLM1_fit","zloglik[91]",2.4514805026393,0.219888963157764,1.82464946095812,2.38971497571853,2.52965213401152,2.59016427042542,2.63585907059948,1.00038234238233,1500
"96","Full","BLM1_fit","zloglik[92]",2.5114351184207,0.145908567550141,2.12404244383739,2.47586024000636,2.55862200922295,2.59708265974336,2.64591787628543,1.00551814487656,1500
"97","Full","BLM1_fit","zloglik[93]",1.9081916100025,0.427368647961861,0.891854732408826,1.66390660543043,1.98574364870827,2.23093934698376,2.529476815419,1.02002990220624,1300
"98","Full","BLM1_fit","zloglik[94]",2.14619774412093,0.346927098581323,1.32023968650889,1.9577138962429,2.21802515497876,2.41801143156656,2.59922530246225,1.01276902733514,240
"99","Full","BLM1_fit","zloglik[95]",2.34304696169418,0.367348484575948,1.39328844884493,2.23527539295854,2.48008331211657,2.57772239952281,2.63998796482411,1.00814959746115,1000
"100","Full","BLM1_fit","zloglik[96]",2.15734202050264,0.342589758831011,1.28651754899133,1.98867943920233,2.23583729156998,2.40756021517466,2.59160053137652,1.00170235278139,1400
"101","Full","BLM1_fit","zloglik[97]",2.01536068238467,0.412012229316638,1.01506453839779,1.79267702641635,2.0783518254269,2.32804038340826,2.58658723196012,1.00224086257625,1300
"102","Full","BLM1_fit","zloglik[98]",2.47310652162779,0.190823604698355,1.97080653252053,2.42499617637899,2.54433581355931,2.59210824237266,2.64167792928818,1.01462937807211,770
"103","Full","BLM1_fit","zloglik[99]",1.96186905081097,0.201819028866305,1.52373624069807,1.84147580687341,1.97523774759066,2.09788296570179,2.3101307414204,1.04744016932139,51
"104","Full","BLM1_fit","zloglik[100]",2.14901455770281,0.341216886028403,1.32557721310672,1.97494483326541,2.21589624364636,2.4029033449278,2.59841239722953,1.01466105143291,1500
"105","Full","BLM1_fit","zloglik[101]",1.96151224495929,0.198263966609426,1.54872845541333,1.83754058042882,1.97265923782008,2.0966476150602,2.31000803118096,1.0393138032243,69
"106","Full","BLM1_fit","zloglik[102]",2.36849612221163,0.339913938196338,1.38189682307176,2.27721033021713,2.50019022548641,2.58231087136423,2.63866695515088,1.00010835509094,1500
"107","Full","BLM1_fit","zloglik[103]",2.2920846847852,0.413141254958189,1.15004993689497,2.16207748690393,2.43947209149048,2.56945836994889,2.63730728495393,1.00814827810228,610
"108","Full","BLM1_fit","zloglik[104]",2.5368665266596,0.11046817844183,2.23432477156369,2.51299283970579,2.56854961262483,2.60305987012922,2.64750289831274,1.03410150114491,300
"109","Full","BLM1_fit","zloglik[105]",2.45425938282361,0.208425375910858,1.9002943866641,2.39574862470974,2.53138285983786,2.58770253594474,2.64468980311646,1.01485302050694,670
"110","Full","BLM1_fit","zloglik[106]",2.15214377346133,0.127137914119511,1.89473474367207,2.07258327900258,2.15948252391317,2.23737317877479,2.38453799871022,1.05282176968822,45
"111","Full","BLM1_fit","zloglik[107]",2.32031446914378,0.443185092232596,1.24909639361473,2.24037869981798,2.47513658792423,2.57141456117833,2.63751495428237,1.02373612970787,1500
"112","Full","BLM1_fit","zloglik[108]",2.22894441819655,0.523562614302287,0.758801210630664,2.098717563492,2.42909323239657,2.56151150548596,2.63654420415972,1.0052490425847,1200
"113","Full","BLM1_fit","zloglik[109]",2.24590072140077,0.394772863574844,1.26118267525976,2.08176657796333,2.37624653100609,2.5319083888453,2.6272217840519,1.00104905278806,1500
"114","Full","BLM1_fit","zloglik[110]",2.24962603982324,0.377536422019299,1.30658021075602,2.08524130129014,2.3609903387382,2.53636243029455,2.62785962466424,1.01095669207468,1500
"115","Full","BLM1_fit","zloglik[111]",2.05472833971559,0.451882090793576,0.912801515346161,1.84799725699909,2.14641005656373,2.38856769481344,2.60955102949104,1.00010573012366,1500
"116","Full","BLM1_fit","zloglik[112]",2.25350722127404,0.434706607619957,1.06082039197597,2.10225188353611,2.41973904207657,2.56409273387434,2.63661446836948,1.00363349636486,1100
"117","Full","BLM1_fit","zloglik[113]",1.05522377144716,0.642599591307422,-0.432108795978513,0.66103786675087,1.12416943664171,1.4925460805835,2.13242031943687,1.00629124172243,320
"118","Full","BLM1_fit","zloglik[114]",2.25875719513405,0.481267724026762,0.884253890024272,2.12398004110346,2.45629917401178,2.56759858377442,2.63708396950836,1.00031880592571,1500
"119","Full","BLM1_fit","zloglik[115]",2.33217550625731,0.409754197142933,1.17020099982054,2.24592779189613,2.48272733344835,2.57716853356528,2.64183679996501,1.00230949220086,1500
"120","Full","BLM1_fit","zloglik[116]",1.99822511047154,0.428307941228356,0.965070654334584,1.75348545263569,2.09436076142842,2.31354190563264,2.57991190299856,1.01039937467332,320
"121","Full","BLM1_fit","zloglik[117]",2.03667478802043,0.694095769017358,0.15241077001138,1.75603533468738,2.28440181116307,2.5363913288512,2.6292162479395,1.00179506821753,1500
"122","Full","BLM1_fit","zloglik[118]",2.43203737540907,0.256499713341483,1.65983781566455,2.3858294260642,2.52859472631742,2.5864608766318,2.64234057565411,1.00374611379262,1500
"123","Full","BLM1_fit","zloglik[119]",2.28664479147185,0.388277658094622,1.21676643694804,2.16158353889412,2.42568028834479,2.55608040208131,2.63172969008925,1.00047404762231,1500
"124","Full","BLM1_fit","zloglik[120]",1.08313663579705,0.651412348733097,-0.348492866782523,0.692956897064253,1.15782365096321,1.54176813063851,2.19961156917399,1.00745066038102,270
"125","Full","BLM1_fit","zloglik[121]",2.46468662180898,0.206281990471725,1.87347273808109,2.40873439029453,2.54272216343623,2.5945925105273,2.64354342794915,1.00320644976765,1500
"126","Full","BLM1_fit","zloglik[122]",2.38090982246057,0.338881062151232,1.43886778058128,2.31075281208511,2.50545240967607,2.57785659413501,2.63956543886127,1.00372489017524,790
"127","Full","BLM1_fit","zloglik[123]",2.53209448119344,0.122549376054247,2.21129749726839,2.50570438723301,2.5676363890078,2.60416859086386,2.6504877489257,1.0123230229184,1500
"128","Full","BLM1_fit","zloglik[124]",2.32686343064855,0.410910476015074,1.14424323066342,2.231356496901,2.4881700047663,2.57542958968486,2.6381977321666,1.00270920141964,1500
"129","Full","BLM1_fit","zloglik[125]",2.23802451127959,0.498900468797572,0.787553236331882,2.10856462482736,2.42606462430094,2.56335814535862,2.63505902539913,1.00551587246007,970
"130","Full","BLM1_fit","zloglik[126]",2.45499825728672,0.209883329170124,1.88472278734343,2.39240519710121,2.52776749333011,2.59045244347195,2.64271753140489,1.00965544538381,990
"131","Full","BLM1_fit","zloglik[127]",2.48140565403011,0.183533837346587,1.95096260970273,2.42957872770921,2.54581206401592,2.59499762356633,2.644225841916,1.00388991221907,580
"132","Full","BLM1_fit","zloglik[128]",2.15133516862476,0.126887213939282,1.90303136475928,2.06929247574924,2.15764419164219,2.23502514721948,2.38426105097542,1.05588297277873,42
"133","Full","BLM1_fit","zloglik[129]",2.38253840229955,0.280766454516723,1.57845449284036,2.29201480289265,2.48626217296016,2.57375574185102,2.637372645477,1.01631363508036,270
"134","Full","BLM1_fit","zloglik[130]",2.56192527651118,0.0736506434603406,2.35665567955638,2.53976773569343,2.57885315698913,2.60615803043978,2.64860525654805,1.01066910267168,250
"135","Full","BLM1_fit","zloglik[131]",2.02128269365755,0.394391331803824,1.10811292880968,1.7990411134954,2.08104082078268,2.32593860990623,2.56711999168275,1.070969887706,740
"136","Full","BLM1_fit","zloglik[132]",2.13539784880732,0.346517735019537,1.30351578083718,1.94439025006726,2.21157361020878,2.38734596207537,2.59156461052076,1.02181474845057,410
"137","Full","BLM1_fit","zloglik[133]",2.13253403455442,0.580914399725161,0.501327887970062,1.91561318944195,2.35673434734081,2.54858366445669,2.63380616698649,1.00036074028269,1500
"138","Full","BLM1_fit","zloglik[134]",2.4243224601339,0.259794991823441,1.72800262915421,2.36684972192452,2.51184066436913,2.58533595925823,2.64197821062932,1.02192941552874,1500
"139","Full","BLM1_fit","zloglik[135]",2.48136366853603,0.181246796697306,1.96543305692349,2.43245898004302,2.54682691316836,2.59280754612083,2.64240568195625,1.01051465440109,990
"140","Full","BLM1_fit","zloglik[136]",2.20583837451033,0.515084182382654,0.781042126142706,2.04322814468192,2.3990886291514,2.55482896240832,2.63560878642558,1.00043508954699,1500
"141","Full","BLM1_fit","zloglik[137]",2.13854410883232,0.342295891975759,1.29240656224138,1.95385403545831,2.19294973635508,2.38934115482905,2.58977755820395,1.0078739636154,280
"142","Full","BLM1_fit","zloglik[138]",2.00855052888869,0.404089847407281,1.11410669916492,1.78078294498735,2.08204637285248,2.31646194551405,2.56197489765668,1.00862966525258,240
"143","Full","BLM1_fit","zloglik[139]",2.11548689708613,0.614363760850416,0.474420748262938,1.89666394706335,2.34219366722807,2.54485508230506,2.63559554187783,1.0021230362906,1500
"144","Full","BLM1_fit","zloglik[140]",2.46237220632504,0.206578734901602,1.86616240947824,2.40870099222997,2.53868566030494,2.59046794898758,2.64378879510356,1.02414875157322,280
"145","Full","BLM1_fit","zloglik[141]",2.53252641314059,0.122035387621856,2.19914449750745,2.5086222837311,2.56897279464162,2.6020128639211,2.64478727656821,1.04099189916574,410
"146","Full","BLM1_fit","zloglik[142]",2.06632719221258,0.439894602372929,0.973787911055295,1.83614728657196,2.1674499234031,2.40205722473821,2.60976583638023,1.00385548721733,520
"147","Full","BLM1_fit","zloglik[143]",2.27055515420626,0.367227232460645,1.36112220421195,2.09558660813932,2.3981709048739,2.54909560674202,2.62785321998104,1.00163726510444,1500
"148","Full","BLM1_fit","zloglik[144]",2.26345983276282,0.377868806958298,1.23086681183716,2.10571678687646,2.38091283915268,2.54339347740737,2.62854206875817,1.012074730477,670
"149","Full","BLM1_fit","zloglik[145]",2.24245473549683,0.489542432004239,0.875200854099704,2.10624800475902,2.42841319372991,2.56269099974785,2.63556682806684,1.00168444543169,1500
"150","Full","BLM1_fit","zloglik[146]",2.48890782525069,0.164046423210777,2.04039728384108,2.43914477658634,2.54793967645919,2.59388636238504,2.63943398649233,1.01931263348808,410
"151","Full","BLM1_fit","zloglik[147]",2.25216740481309,0.524933780174436,0.820146229783025,2.12969962108775,2.44278013306067,2.56768278080001,2.63451765331618,1.00979315388286,1400
"152","Full","BLM1_fit","zloglik[148]",2.34411481544716,0.375676017185727,1.17912603382568,2.255784186325,2.48886680782954,2.5792861190314,2.63680063592646,1.05808295109059,1500
"153","Full","BLM1_fit","zloglik[149]",2.51603551338471,0.14242173332432,2.10957107531897,2.48486133685335,2.56511558194799,2.60035207372303,2.64574121585761,1.0057868962475,870
"154","Full","BLM1_fit","zloglik[150]",2.50577225737781,0.149583496188333,2.09737909939883,2.46615143664458,2.55431929459928,2.59810454250598,2.64494502241096,1.00222617444478,1500
"155","Full","BLM1_fit","zloglik[151]",2.48376860980247,0.18587775167104,1.97445457213095,2.44207932519173,2.54531899246213,2.59264381239941,2.64411630809541,1.04107823785053,1100
"156","Full","BLM1_fit","zloglik[152]",2.25625108629155,0.431866807758181,1.06486156852024,2.11637969372964,2.40763963734989,2.55647017499705,2.63455654710366,1.00079879521929,1500
"157","Full","BLM1_fit","zloglik[153]",2.30259692691636,0.401045768505138,1.15025250449565,2.19502056230581,2.44660005099737,2.56609477307912,2.63656001826066,1.0189574591488,290
