"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","Corals","BLM3","Full",0,0
"2","Corals","BLM1_NE","Full",-3384.12244904551,50.882027557883
"3","Corals","BLM1_E","Full",-1883736.52254511,16953.7636357825
"4","Corals","BLM1_NE","1",0,0
"5","Corals","BLM3","1",-8383.17383114876,78.5246065017585
"6","Corals","BLM1_E","1",-2988681.52064838,25904.8506061647
