"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","LARGEorSMALL","Full","BLM1_fit",NA,0.0394359748708871,0.000297033661664077,0.152273229085131,0.00337507706175601
"2","LARGEorSMALL","Full","BLM1_fit_NoErrors",NA,0.0395871572160179,0.00030608125917071,0.150174908081438,0.00341494343821961
"3","LARGEorSMALL","Full","BLM3","1",0.0388907915374174,0.000391737719650837,0.161768114521065,0.00444420288536238
"4","LARGEorSMALL","Full","BLM3","2",0.0397770150549692,0.000433220224449229,0.143023606668644,0.00484021022158736
"5","LARGEorSMALL","Full","Deming",NA,0.042094653648323,0.00210793138713895,0.125216781746401,0.0199546448066166
"6","LARGEorSMALL","Full","LM",NA,0.0395722346265752,0.0004128608451269,0.150306547157006,0.00466124978747199
"7","LARGEorSMALL","Full","Weighted",NA,0.0394375751578728,0.000339300724719484,0.151792747341482,0.00377383431936422
"8","LARGEorSMALL","Full","York",NA,0.040264193650743,0.000696478804340233,0.143871658950191,0.00842823834124499
"9","LARGEorSMALL","subsets","BLM1_fit","1",0.0388775269970908,0.000421851357881118,0.161872174462038,0.00477831280464026
"10","LARGEorSMALL","subsets","BLM1_fit","2",0.0397845519881804,0.000400652549860998,0.142934730282671,0.00446819564299239
"11","LARGEorSMALL","subsets","BLM1_fit_NoErrors","1",0.0389438023292985,0.000438206296817976,0.16063959996133,0.00498469712987684
"12","LARGEorSMALL","subsets","BLM1_fit_NoErrors","2",0.0398306262147643,0.00039879019531822,0.142029505338451,0.00439860701109857
"13","LARGEorSMALL","subsets","BLM3","1",0.0388821634967371,0.00042390273678971,0.161857383660886,0.00481360377788777
"14","LARGEorSMALL","subsets","BLM3","2",0.0397709763662813,0.000409870228044259,0.143090994534676,0.00457305660693546
"15","LARGEorSMALL","subsets","Deming","1",0.0415343974624767,0.0016680968519837,0.134733015736461,0.00436873066315704
"16","LARGEorSMALL","subsets","Deming","2",0.0394774297978393,0.000959384466349736,0.144808553890801,0.00793668028115558
"17","LARGEorSMALL","subsets","LM","1",0.0391209280255944,0.000366553551936899,0.158401163024775,0.00474793337702706
"18","LARGEorSMALL","subsets","LM","2",0.0403249779908405,7.34353397175062e-05,0.137369076152618,0.000249386775805232
"19","LARGEorSMALL","subsets","Weighted","1",0.0385602392884768,7.99734749506484e-05,0.163728204365365,0.00224286578454293
"20","LARGEorSMALL","subsets","Weighted","2",0.0390079993549632,0.000284170639946484,0.151793747926914,0.00221636011352872
"21","LARGEorSMALL","subsets","York","1",0.0412847007151507,3.71365525217315e-05,0.134533482751237,0.000911717540638622
"22","LARGEorSMALL","subsets","York","2",0.0400344517635166,0.000390506276425443,0.142825805462186,0.00061668234663645
