"","dataset","Model","parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"1","Full","BLM1_fit","alpha",0.136592292549538,0.00738527101907409,0.124016052724089,0.132104943658191,0.135617517476193,0.140253014898386,0.154653439282488,1.00608347685987,820
"2","Full","BLM1_fit","beta",0.040875930453594,0.000640594375015022,0.0393031965569404,0.0405694842780094,0.0409530471852776,0.0412745690716716,0.0419781361585467,1.01031391955071,630
"3","Full","BLM1_fit","deviance",-6639.4452127461,51.1111441484283,-6735.6795333671,-6675.38706002575,-6640.47865341942,-6606.33780025708,-6534.30533364793,1.00539800880556,400
"4","Full","BLM1_fit","tauy",1348.36312062346,80.0136250181952,1198.70335084802,1295.41945042398,1348.22568578132,1401.30612784435,1499.0959148406,1.01701249364405,2200
"5","Full","BLM1_fit_NoErrors","alpha",0.131838582705915,0.00939587106629105,0.11976824390622,0.127674500833701,0.132007870375648,0.135899638710558,0.143213796374761,1.04525587471768,1800
"6","Full","BLM1_fit_NoErrors","beta",0.0412901467045098,0.00081652566821947,0.040280131945974,0.0409300175564914,0.0412834495126645,0.0416585296068706,0.0423230633370685,1.09672609567696,1500
"7","Full","BLM1_fit_NoErrors","deviance",-3250.56167648738,40.0113124283584,-3277.50143711855,-3261.92084423045,-3252.81887332565,-3242.23622690263,-3223.39908389424,1.04264150367704,2200
"8","Full","BLM1_fit_NoErrors","tau",1287.16091790705,77.1285209969802,1162.33491386853,1239.11682743487,1288.21117312242,1335.71800847666,1427.82141877087,1.01236921553875,2200
"9","Full","BLM1_fit","alpha",0.150429919172518,0.010663111912011,0.13624645905221,0.14437581206384,0.149460911524457,0.15548061352348,0.176876452095378,1.18830594103533,16
"10","Full","BLM1_fit","beta",0.0395352168483543,0.000929968989208719,0.0372046270111372,0.0391049371609707,0.0396262454317601,0.0400572304790415,0.0407744604952548,1.18765594681776,19
"11","Full","BLM1_fit","deviance",-6626.71098431727,50.2119310083095,-6724.18187341232,-6659.60453655813,-6627.56673824541,-6593.77144599158,-6527.14180248907,1.00330796204266,670
"12","Full","BLM1_fit","tauy",1438.92948242481,90.1027784720181,1276.15716377746,1379.30914714764,1436.79983358144,1498.75847590101,1616.09299663858,1.01961495920478,1400
"13","Full","BLM1_fit_NoErrors","alpha",0.148889296735606,0.00680798580435186,0.137633613046229,0.145070811039923,0.148930185166849,0.152782506267696,0.159770305545302,1.01699264774462,2200
"14","Full","BLM1_fit_NoErrors","beta",0.0396543013275703,0.000646113844670726,0.0386866833425383,0.0393158459710069,0.0396490452076837,0.0399779476437167,0.0406299840058395,1.03409750990459,2200
"15","Full","BLM1_fit_NoErrors","deviance",-3344.28311235417,43.8510374361872,-3375.01561582903,-3356.16259802919,-3346.13428353988,-3334.90504007167,-3313.72466117395,1.14594910393171,2200
"16","Full","BLM1_fit_NoErrors","tau",1417.70921486676,83.6541361744265,1278.00844623049,1364.94678771134,1416.76932182077,1469.64292534008,1578.88594857821,1.05159131203615,2200
"17","Full","BLM1_fit","alpha",0.13829747211466,0.0196252571528703,0.0919477911359893,0.135595287631459,0.140823322114469,0.146396525055007,0.155436478380152,1.28428519392104,28
"18","Full","BLM1_fit","beta",0.0405440602421585,0.00167699571454352,0.0390856120306032,0.0398500227160644,0.0403142783020443,0.04076848678538,0.0443551827190228,1.26921951047759,27
"19","Full","BLM1_fit","deviance",-6689.074526149,51.281428105238,-6789.62727246389,-6724.0719189077,-6690.16622358112,-6654.53294575566,-6587.8145903268,1.00035740038986,2200
"20","Full","BLM1_fit","tauy",1431.04442695503,111.968616163878,1237.75129885497,1380.97983064311,1439.2714799237,1494.38682361606,1606.44491574367,1.05488645278248,200
