"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","SyntheticVSForam","BLM3","Full",0,0
"2","SyntheticVSForam","BLM1_NE","Full",-2689.08310666668,42.0333412045768
"3","SyntheticVSForam","BLM1_E","Full",-3426262.43942665,45393.4206343409
"4","SyntheticVSForam","BLM3","1",0,0
"5","SyntheticVSForam","BLM1_NE","1",-7562.64582050442,45.0803440463313
"6","SyntheticVSForam","BLM1_E","1",-990281.019473791,5840.27054725619
"7","SyntheticVSForam","BLM3","2",0,0
"8","SyntheticVSForam","BLM1_NE","2",-1194.89517095516,36.4418810415443
"9","SyntheticVSForam","BLM1_E","2",-514749.243380568,13742.4543164672
