"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","SynCalForam","BLM3","Full",0,0
"2","SynCalForam","BLM1_NE","Full",-15936.2660228206,172.804399024823
"3","SynCalForam","BLM1_E","Full",-3255436.96271064,40138.5991721994
"4","SynCalForam","BLM3","2",0,0
"5","SynCalForam","BLM1_NE","2",-6698.99518143518,185.255581187989
"6","SynCalForam","BLM1_E","2",-981263.513048884,30062.6661816577
"7","SynCalForam","BLM1_NE","1",0,0
"8","SynCalForam","BLM3","1",-2684.45464032503,12.5040907241033
"9","SynCalForam","BLM1_E","1",-10758518.5107484,63283.1643684606
