"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","Mineralogy","BLM3","Full",0,0
"2","Mineralogy","BLM1_NE","Full",-4276.40781650935,32.1443737983024
"3","Mineralogy","BLM1_E","Full",-2677618.64105927,21197.4187750718
"4","Mineralogy","BLM3","2",0,0
"5","Mineralogy","BLM1_NE","2",-5492.41912185891,49.9076170379851
"6","Mineralogy","BLM1_E","2",-10484968.5284607,98073.6106639482
"7","Mineralogy","BLM3","1",0,0
"8","Mineralogy","BLM1_NE","1",-4622.07345160704,47.6359211232719
"9","Mineralogy","BLM1_E","1",-2736503.00919427,33734.159396963
