"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","Lab","Full","BLM1_fit",NA,0.0403340374726461,0.000397241770016601,0.142012557931771,0.00436345519536556
"2","Lab","Full","BLM1_fit_NoErrors",NA,0.0397079413076099,0.000245252063846861,0.148844548787632,0.00273947381272481
"3","Lab","Full","BLM3","1",0.037627650665197,0.001817001984001,0.175987450053458,0.021133376876427
"4","Lab","Full","BLM3","10",0.0375965635695471,0.000674908977586357,0.171416640026031,0.00798134916043763
"5","Lab","Full","BLM3","11",0.0401443058034633,0.00488709370970389,0.146832985761088,0.0603896296791953
"6","Lab","Full","BLM3","12",0.0396597909866025,0.000622844495142641,0.148956295200175,0.00611410102457053
"7","Lab","Full","BLM3","13",0.0365749997690007,0.00184276044545138,0.157880480236412,0.0187769095821
"8","Lab","Full","BLM3","14",0.0383136372085817,0.00304674999355818,0.146098690384471,0.0348628404832213
"9","Lab","Full","BLM3","15",0.0382862295126066,0.000942958796425675,0.164342691394961,0.0111572946207489
"10","Lab","Full","BLM3","16",0.0374057546682337,0.00132762681844381,0.168394291534312,0.0122816823692006
"11","Lab","Full","BLM3","17",0.0390041273148287,0.00363812465743191,0.160591439342594,0.0436874152212238
"12","Lab","Full","BLM3","18",0.0290469139818408,0.00773733904242406,0.288240720156643,0.0978732836004708
"13","Lab","Full","BLM3","19",0.0412486963034722,0.00143249732682054,0.143091137259673,0.0152899957028329
"14","Lab","Full","BLM3","2",0.034974366013791,0.00489607942869672,0.199271988519396,0.058892880256531
"15","Lab","Full","BLM3","3",0.0246858471261671,0.0138468325305305,0.307359218791002,0.156169455573536
"16","Lab","Full","BLM3","4",0.0402296855757932,0.000662703783821152,0.132271915558835,0.00625034308785813
"17","Lab","Full","BLM3","5",0.0388175445066621,0.000811654905600514,0.147068425833265,0.00660003403601449
"18","Lab","Full","BLM3","6",0.0391192873620793,0.000848710982111617,0.159549247368652,0.0082947877001834
"19","Lab","Full","BLM3","7",0.0433769970300162,0.000993478218772794,0.129936737172591,0.010217362886707
"20","Lab","Full","BLM3","8",0.0328589220528109,0.0121048736803837,0.240719425553919,0.145900659776444
"21","Lab","Full","BLM3","9",0.0406546525683866,0.00625552794762792,0.141784370106033,0.0755637543790251
"22","Lab","Full","Deming",NA,0.0404482707495894,0.00423756371691301,0.144880478103962,0.037895298478915
"23","Lab","Full","LM",NA,0.0397027041513306,0.000321449523448612,0.149026731039163,0.00360807541381259
"24","Lab","Full","Weighted",NA,0.039681979104792,0.000286176209481555,0.149170124948275,0.00325774480916565
"25","Lab","Full","York",NA,0.0392271528709977,0.000526453251512133,0.156408342975198,0.00595193439014857
"26","Lab","subsets","BLM1_fit","1",0.0419463192435634,0.00439099516454992,0.125989338128225,0.0508932848972828
"27","Lab","subsets","BLM1_fit","10",0.234539677741807,0.370386535035265,-1.96009392935574,4.00937679200068
"28","Lab","subsets","BLM1_fit","11",0.042996453882361,0.00493598875905617,0.111304939597035,0.0613259901915854
"29","Lab","subsets","BLM1_fit","12",0.039921216817261,0.000491865856253769,0.14696817289769,0.00475725592408439
