"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","Teeth","Full","BLM1_fit",NA,0.0396509555145872,0.000273506538434085,0.150577255412484,0.00306116656301593
"2","Teeth","Full","BLM1_fit_NoErrors",NA,0.0395644475353465,0.000269903642527781,0.151537361638303,0.00301455613922973
"3","Teeth","Full","BLM3","1",0.0313396232089916,0.00454908220859041,0.244827168476793,0.0523966273662443
"4","Teeth","Full","BLM3","2",0.0395886131919876,0.000271324117246065,0.151290413987357,0.0030430535890113
"5","Teeth","Full","Deming",NA,0.0399159510246273,0.0029643824346445,0.151138421554179,0.0266510334644186
"6","Teeth","Full","LM",NA,0.0395589893341984,0.000354880161307651,0.151569201081792,0.00404019720405236
"7","Teeth","Full","Weighted",NA,0.0394636637811224,0.000291349439188209,0.152642933240507,0.00330376072723105
"8","Teeth","Full","York",NA,0.039254127160362,0.000506656184785697,0.156833020059378,0.00573763093346965
"9","Teeth","subsets","BLM1_fit","1",0.0322446214290192,0.00249030052529115,0.234523526435762,0.028691585269721
"10","Teeth","subsets","BLM1_fit","2",0.0396806132298691,0.00027139125508358,0.15026828182454,0.0030514757083309
"11","Teeth","subsets","BLM1_fit_NoErrors","1",0.0312844652339891,0.00244758253931647,0.245475860802862,0.0281913105760616
"12","Teeth","subsets","BLM1_fit_NoErrors","2",0.0395929453852611,0.00028057926655288,0.151257562229143,0.00314036827255511
"13","Teeth","subsets","BLM3","1",0.0311763837557197,0.00237833235055922,0.246769369640826,0.0273955074418608
"14","Teeth","subsets","BLM3","2",0.0395975025530807,0.000278149884081385,0.151190205061418,0.00309830066426453
"15","Teeth","subsets","Deming","1",0.0281262373849674,0.00261957133650534,0.280969809482728,0.0300937096433738
"16","Teeth","subsets","Deming","2",0.0397535699413701,0.00245140482372779,0.152509585209433,0.0225638016282578
"17","Teeth","subsets","LM","1",0.0313255729401779,0.0021840880292003,0.245066946333777,0.0247359744236245
"18","Teeth","subsets","LM","2",0.039587931344588,0.000357594062007096,0.151301243731954,0.00406517971179437
"19","Teeth","subsets","Weighted","1",0.0312974539852876,0.00248058607446605,0.245298179385105,0.0284242379390046
"20","Teeth","subsets","Weighted","2",0.0395075310220987,0.000302937901039544,0.152201118704243,0.00345526197795834
"21","Teeth","subsets","York","1",0.0281639583648089,0.00254194297990098,0.280438021018601,0.0292594313032059
"22","Teeth","subsets","York","2",0.0392645053884839,0.000494347650491606,0.156758615251439,0.00554570399439731
