"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","Corals","BLM1_NE","Full",0,0
"2","Corals","BLM3","Full",-2494.30065099898,24.4183707130296
"3","Corals","BLM1_E","Full",-6157748.20904464,55657.1122025785
"4","Corals","BLM1_NE","1",0,0
"5","Corals","BLM3","1",-5887.24948321657,77.5538681468766
"6","Corals","BLM1_E","1",-3238715.7360258,29499.0855084073
