"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","SyntheticVSForam","Full","BLM1_fit",NA,0.0393773457659533,0.000292999767744314,0.151341727095447,0.00317967247617164
"2","SyntheticVSForam","Full","BLM1_fit_NoErrors",NA,0.039330268514556,0.000286657881193902,0.15185331559588,0.00311598652855971
"3","SyntheticVSForam","Full","BLM3","1",0.0403142195456582,0.00205312354590091,0.140652654012391,0.0244099550417463
"4","SyntheticVSForam","Full","BLM3","2",0.0391957820195631,0.000357017969342086,0.152665504254166,0.00351244914908646
"5","SyntheticVSForam","Full","Deming",NA,0.0386082443964036,0.00223741011609402,0.158842352551695,0.0227322404167873
"6","SyntheticVSForam","Full","LM",NA,0.0393474842683396,0.0004138754926777,0.151680682932903,0.00462402455299381
"7","SyntheticVSForam","Full","Weighted",NA,0.0392756728614263,0.000363543626627564,0.152435475775334,0.00407866118853414
"8","SyntheticVSForam","Full","York",NA,0.0387533260404368,0.000577979119938808,0.157631060435346,0.00550441453565031
"9","SyntheticVSForam","subsets","BLM1_fit","1",0.0434016609828135,0.00173947520223608,0.10395371537288,0.0206951129631738
"10","SyntheticVSForam","subsets","BLM1_fit","2",0.039203570532871,0.000407709236929167,0.152590968647569,0.00397448524083615
"11","SyntheticVSForam","subsets","BLM1_fit_NoErrors","1",0.0403808173010795,0.00162434490781089,0.13986084254179,0.0193028321309956
"12","SyntheticVSForam","subsets","BLM1_fit_NoErrors","2",0.0391765945558033,0.000392092760835372,0.152818179903069,0.00384872279244064
"13","SyntheticVSForam","subsets","BLM3","1",0.0403788255755343,0.00161657610017913,0.139912517051006,0.0192513396476884
"14","SyntheticVSForam","subsets","BLM3","2",0.0391887975931492,0.000401113032561335,0.152692977594133,0.00389921973684932
"15","SyntheticVSForam","subsets","Deming","1",0.0468664195549051,0.00195497210119247,0.0643478834047462,0.0231443328824098
"16","SyntheticVSForam","subsets","Deming","2",0.0385321395547641,0.00164890095689689,0.158749112662101,0.015532761178989
"17","SyntheticVSForam","subsets","LM","1",0.0402604771376903,0.00132988076010643,0.14132860579564,0.0159802903374302
"18","SyntheticVSForam","subsets","LM","2",0.0391939791603309,0.000471488205667109,0.15262449017401,0.00460092271917686
"19","SyntheticVSForam","subsets","Weighted","1",0.0402309659770496,0.0012867831582823,0.141677742461423,0.0154583769606157
"20","SyntheticVSForam","subsets","Weighted","2",0.0391537481591903,0.000441546602002758,0.153076705480077,0.00445762725063272
"21","SyntheticVSForam","subsets","York","1",0.0468370983467947,0.00193376197931912,0.0646184611304576,0.0228794594191905
"22","SyntheticVSForam","subsets","York","2",0.0385287797211047,0.000707744898396825,0.158426687949986,0.00499945382608095
