"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","SyntheticVSForam","Full","BLM1_fit",NA,0.0396997753199646,0.000494905911060194,0.147502514256276,0.00534387410151931
"2","SyntheticVSForam","Full","BLM1_fit_NoErrors",NA,0.0392367482217552,0.000295006903362335,0.15244731361131,0.00324876650549681
"3","SyntheticVSForam","Full","BLM3","1",0.0363092941884795,0.00166316567534232,0.188943419771358,0.0200821094648219
"4","SyntheticVSForam","Full","BLM3","2",0.0390585614473745,0.000353010582355934,0.152985087343072,0.00348239829119546
"5","SyntheticVSForam","Full","Deming",NA,0.0386926782369092,0.000595567174735403,0.158116371861978,0.0051571364484208
"6","SyntheticVSForam","Full","LM",NA,0.0392622201069695,0.000431489564467319,0.152214525808943,0.00465487481278679
"7","SyntheticVSForam","Full","Weighted",NA,0.0391903737692336,0.00032555572156082,0.152878138883393,0.00364699608302878
"8","SyntheticVSForam","Full","York",NA,0.0386978697706574,0.000527182426868046,0.158253062301556,0.00559187630183997
"9","SyntheticVSForam","subsets","BLM1_fit","1",0.04496355131017,0.00565010754409644,0.0846221332664828,0.0681032413033466
"10","SyntheticVSForam","subsets","BLM1_fit","2",0.0395000896444729,0.00050910215078812,0.148897265168965,0.00488569033376668
"11","SyntheticVSForam","subsets","BLM1_fit_NoErrors","1",0.0363130465483648,0.00147301712368263,0.1889048124368,0.0177683231360554
"12","SyntheticVSForam","subsets","BLM1_fit_NoErrors","2",0.0390587783670842,0.00040177711716954,0.152965228640923,0.00395861365457287
"13","SyntheticVSForam","subsets","BLM3","1",0.0362448276588939,0.00139230065398685,0.189732397587168,0.0168009441745532
"14","SyntheticVSForam","subsets","BLM3","2",0.0390612460798234,0.000410945782666304,0.152913800188407,0.00405394497145853
"15","SyntheticVSForam","subsets","Deming","1",0.040360487932312,0.00188729371521253,0.141637326081852,0.0222025349511723
"16","SyntheticVSForam","subsets","Deming","2",0.0385148260647958,0.000698083073632613,0.158440850706795,0.00522215683894699
"17","SyntheticVSForam","subsets","LM","1",0.0362853954054023,0.00136049734132659,0.189127422016638,0.0165938590300816
"18","SyntheticVSForam","subsets","LM","2",0.0391551189721068,0.000463901712495381,0.152215497084868,0.00456096672469014
"19","SyntheticVSForam","subsets","Weighted","1",0.0360601539879536,0.0013720579636028,0.191981999016339,0.0166013106658592
"20","SyntheticVSForam","subsets","Weighted","2",0.0390255332711479,0.000429646006378352,0.153194602940275,0.0042684315588721
"21","SyntheticVSForam","subsets","York","1",0.0403615999849513,0.00193630767529059,0.141441825482114,0.0229926541055546
"22","SyntheticVSForam","subsets","York","2",0.0385112602273109,0.000555604282318063,0.159358072302274,0.0041125532730635
