"","dataset","Model","parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"91","5","BLM1_fit","alpha",0.0733020940656386,0.0755949337324809,-0.0800985963977262,0.0244895870927718,0.0725936954408126,0.120578588990469,0.22797891546345,1.01528876943035,880
"92","5","BLM1_fit","beta",0.0426150589605106,0.00765659270509339,0.0268801896859265,0.03765041691854,0.0424922637991532,0.0475196243664566,0.0582425685160823,1.00865051874264,1500
"93","5","BLM1_fit","deviance",-176.356750155076,8.90954923731503,-191.554240104788,-182.796519751684,-177.107655885182,-171.065539595806,-156.39361734858,1.00086480380207,1500
"94","5","BLM1_fit","tauy",85.7783053452739,28.4365787067901,40.3580424336681,65.3780943920057,82.0296267723336,103.665171512869,151.276297096488,1.00255413053883,780
"95","5","BLM1_fit_NoErrors","alpha",0.0780703276585506,0.0709817721011744,-0.0628731808780755,0.0348575852834123,0.0778423476774334,0.124173005130699,0.211280197756344,1.00126272870736,1500
"96","5","BLM1_fit_NoErrors","beta",0.0420623729491059,0.00729670487590634,0.0286955062382781,0.0373996627981998,0.0418832112201528,0.0464802496686239,0.0562240699335626,1.00133563625235,1500
"97","5","BLM1_fit_NoErrors","deviance",-49.3889385930144,7.26541207282701,-61.5743990553921,-54.5392328827673,-49.8698813469213,-44.836069281011,-34.3446766224502,1.00045524919183,1500
"98","5","BLM1_fit_NoErrors","tau",88.8908617936619,29.4726596657314,39.6113873654049,66.8242435047357,86.2625558869684,107.0477337231,151.884248543416,1.00105803073629,1500
"99","5","BLM1_fit","alpha",0.075550063470734,0.0832044308556718,-0.0988420556138745,0.0230585750316615,0.076899356374768,0.129818438744925,0.227119137182832,1.01445886585273,1500
"100","5","BLM1_fit","beta",0.0428058828196121,0.00850403076403397,0.0265519017929932,0.0373237875946125,0.0427635545798096,0.0481237350560757,0.0606404198481317,1.02184751014211,1500
"101","5","BLM1_fit","deviance",-170.896037846956,8.96001078606644,-186.329804652841,-177.219576905926,-171.363072669827,-165.609907670646,-151.796029233035,1.00153522932599,1500
"102","5","BLM1_fit","tauy",87.6484023910681,28.6687413756521,41.4515678633433,66.7745875797028,83.6864974026117,105.122991312748,153.49315255334,1.00330797545361,610
"103","5","BLM1_fit_NoErrors","alpha",0.0682300111563921,0.0861431044082395,-0.104417744189618,0.0146156788907898,0.0692093707619109,0.122318199101733,0.234116822047007,1.00022021682667,1500
"104","5","BLM1_fit_NoErrors","beta",0.0434673006090027,0.00879662962670126,0.0262146606350943,0.0378394236619891,0.0436051540802072,0.0492677108751855,0.0608101554396266,1.0002618641382,1500
"105","5","BLM1_fit_NoErrors","deviance",-49.1704176111927,7.40947700119642,-61.7873059299804,-54.1378900154543,-49.7248587716457,-44.5851196382213,-34.3440322777029,1.00484282289661,1500
"106","5","BLM1_fit_NoErrors","tau",88.1293574414139,30.1477098826769,39.4168393663471,66.7349934896679,84.2368732695087,105.606126420262,154.347886034465,1.0030278564657,1500
"107","2","BLM1_fit","alpha",0.207962745217321,0.473427269491529,-0.659134189297622,-0.0746917014283844,0.122624247896093,0.472890593051922,1.31038752036305,1.45178763869302,8
"108","2","BLM1_fit","beta",0.0344594665266178,0.0416314054505112,-0.0649117884515971,0.0111141182149592,0.0418049885891889,0.0594693669017213,0.109031928946723,1.45360846740525,8
"109","2","BLM1_fit","deviance",-107.511619039549,7.61758196512037,-120.1877112899,-112.907187756846,-108.413000147145,-102.860289006405,-90.5908783832962,1.00081009481078,1500
"110","2","BLM1_fit","tauy",61.6450916030968,24.7717632386063,25.0088676256815,43.1198204230536,57.7752807938391,76.3823602748009,120.230185685816,1.00138901208745,1400
"111","2","BLM1_fit_NoErrors","alpha",0.176064578428012,0.672059933641543,-1.15304856311801,-0.266139722435792,0.187675217663107,0.605323623135794,1.53466834367089,1.00224859393498,1000
"112","2","BLM1_fit_NoErrors","beta",0.0372998097847419,0.0590573642786107,-0.0794749575193602,-0.000605866717700554,0.0361783446911949,0.0760459131760614,0.153799864272126,1.00211122857108,980
"113","2","BLM1_fit_NoErrors","deviance",-28.085638787933,6.27633245556074,-39.0887343448834,-32.5139247848384,-28.5856470021267,-24.1878076849979,-14.4436586827509,1.00054389885637,1500
"114","2","BLM1_fit_NoErrors","tau",59.4109858536415,24.1211438429621,21.6064329367922,42.247756340211,55.951526920734,73.3917363666289,117.916770146119,1.00052100710382,1500
"115","2","BLM1_fit","alpha",0.375202404845374,0.594274385426252,-0.539611856421339,-0.138542590970917,0.258214173917313,0.932143050941951,1.54229559521595,1.89563772636902,5
"116","2","BLM1_fit","beta",0.0198806429570484,0.0505400813482638,-0.0778735288647442,-0.0273202760628147,0.0296668688944361,0.0641393426049748,0.0976007513732082,1.89541190659166,5
"117","2","BLM1_fit","deviance",-111.053014960771,7.21551574653412,-123.395556773776,-116.174341980272,-111.662186753904,-106.64224883256,-95.2980877019497,1.00065405472568,1500
"118","2","BLM1_fit","tauy",59.9880670606165,23.984943877099,21.9272509109017,42.5487762846426,56.3791525210533,73.6247426987768,114.163035968985,1.00958023461253,240
"119","2","BLM1_fit_NoErrors","alpha",0.169479978982787,0.731451730011448,-1.27193636543692,-0.293312753676201,0.163816094605285,0.618724242424576,1.58339209681041,1.00023576070109,1500
"120","2","BLM1_fit_NoErrors","beta",0.0373616780339217,0.0622187306821355,-0.0839283216666543,-0.00148373695923056,0.038297021035696,0.0773823355870802,0.160176742660389,1.00015346985297,1500
"121","2","BLM1_fit_NoErrors","deviance",-28.6896028286518,6.32995924568502,-39.4770724842068,-32.9398705297489,-29.194465687673,-24.9933498568317,-14.6117246803405,1.00451022236649,640
"122","2","BLM1_fit_NoErrors","tau",60.7947697254911,24.4588383983491,21.4862237946479,43.3318951954101,57.0920398665213,76.0619242538203,117.58810082137,1.0032543866557,710
