"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","Mineralogy","Full","BLM1_fit",NA,0.0393812306395087,0.000538813031564309,0.154292969248723,0.00612526988905837
"2","Mineralogy","Full","BLM1_fit_NoErrors",NA,0.0385779073626569,0.000306709034703302,0.163391647237959,0.00353831964299404
"3","Mineralogy","Full","BLM3","1",0.0371425282949081,0.000974259747400344,0.178696173235642,0.0115412582771009
"4","Mineralogy","Full","BLM3","2",0.0387554664810595,0.00031727218257536,0.1618076623977,0.00365793239173781
"5","Mineralogy","Full","Deming",NA,0.0396795654985578,0.00244035577244793,0.154153859430031,0.0211075528387314
"6","Mineralogy","Full","LM",NA,0.0385593616286986,0.000229824219682778,0.163637951843321,0.00255174995967996
"7","Mineralogy","Full","Weighted",NA,0.0386940330737335,0.000183965203797572,0.162063653516533,0.00202858918873772
"8","Mineralogy","Full","York",NA,0.0391863083427013,0.0004540100437455,0.158107889908478,0.0051733491870297
"9","Mineralogy","subsets","BLM1_fit","1",-0.875058125186917,1.04802779730341,4.97355690507626,5.46925869884762
"10","Mineralogy","subsets","BLM1_fit","2",0.0391422247503258,0.000606372147598312,0.157478555190549,0.00685207394176102
"11","Mineralogy","subsets","BLM1_fit_NoErrors","1",0.0371123670224932,0.000977861989689633,0.179080370074638,0.0116505750270631
"12","Mineralogy","subsets","BLM1_fit_NoErrors","2",0.0387511487703462,0.000315105697791328,0.161865513337135,0.00361553338284123
"13","Mineralogy","subsets","BLM3","1",0.0371112564439333,0.00100001178290886,0.179065555245554,0.0118397939921617
"14","Mineralogy","subsets","BLM3","2",0.0387533868135958,0.000320080736464206,0.161840664391836,0.00366713711471354
"15","Mineralogy","subsets","Deming","1",0.0378904758749136,0.0013092406113468,0.17341173941396,0.0152511074179343
"16","Mineralogy","subsets","Deming","2",0.040389933705779,0.00429338595067969,0.148217104181843,0.036618641817633
"17","Mineralogy","subsets","LM","1",0.0370433256914832,0.00111754017699303,0.179900550005697,0.013084528789001
"18","Mineralogy","subsets","LM","2",0.0387602020712432,0.000220106885867526,0.161796860818331,0.00241144237500426
"19","Mineralogy","subsets","Weighted","1",0.0372472903004775,0.00128540858770288,0.177550314841893,0.0150788311117085
"20","Mineralogy","subsets","Weighted","2",0.0387854984427302,0.000189255507973,0.161459816374667,0.00203443349285328
"21","Mineralogy","subsets","York","1",0.0379536576364315,0.00133568391772463,0.17247290332485,0.0155885162126683
"22","Mineralogy","subsets","York","2",0.0391343057418259,0.000497921749142053,0.158195554402712,0.00565858446446423
