"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","Teeth","BLM1_NE","Full",0,0
"2","Teeth","BLM3","Full",-12658.3194385917,108.648039395151
"3","Teeth","BLM1_E","Full",-2134870.43103288,18568.0540195646
"4","Teeth","BLM3","2",0,0
"5","Teeth","BLM1_NE","2",-9729.83773594847,66.5811404151437
"6","Teeth","BLM1_E","2",-1654077.04824513,14984.4625026324
"7","Teeth","BLM3","1",0,0
"8","Teeth","BLM1_NE","1",-487.473205028344,9.15790655745679
"9","Teeth","BLM1_E","1",-259922.065642249,4882.47043186286
