"","targetColumns","Dataset","Model","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","Material"
"1","Lab","Full","BLM1_fit",0.154651546301702,0.0031653252699311,0.148692012147985,0.152487356022701,0.154519141379235,0.15681781211084,0.161063306114542,1.00364855084368,640,NA
"2","Lab","Full","BLM1_fit",0.0392348347268341,0.000283755323534139,0.0386680344747167,0.0390477353743313,0.0392394307768463,0.0394291096248543,0.0397635106650589,1.00338406022062,700,NA
"3","Lab","Full","BLM1_fit",-9436.77114453876,56.4725216599437,-9550.78959357604,-9473.58068637838,-9436.50994628868,-9399.56519125923,-9322.98116776761,1.00077777893764,3000,NA
"4","Lab","Full","BLM1_fit",3716.06270804799,246.446128837476,3250.09643733004,3541.31476535407,3705.84420849046,3876.69848966246,4236.06436703778,1.00257339795195,970,NA
"5","Lab","Full","BLM1_fit_NoErrors",0.152165202203678,0.00313646953575542,0.146202897322742,0.150023373782879,0.152184611806475,0.154300596431357,0.158282194950324,1.00125715579946,2600,NA
"6","Lab","Full","BLM1_fit_NoErrors",0.0394169351939189,0.000283193819137457,0.0388712414609221,0.0392220074362063,0.0394190975195461,0.0396105340505389,0.0399494900242852,1.00122520389954,2800,NA
"7","Lab","Full","BLM1_fit_NoErrors",-4086.69656672681,2.34505765808856,-4089.44946935194,-4088.42341610937,-4087.29195979865,-4085.61747782216,-4080.53198635303,1.00062741409407,3000,NA
"8","Lab","Full","BLM1_fit_NoErrors",2635.95114647504,129.623299381875,2391.16095952912,2547.67180155868,2634.72842385596,2719.97607945442,2901.05399673324,1.00110714716501,3000,NA
"9","Lab","Full","BLM3_fit",0.184059318300927,0.0214144051165255,0.141894368608933,0.169577279852986,0.184248299254577,0.19826644514509,0.226357350600065,1.00757151818428,1200,NA
"10","Lab","Full","BLM3_fit",0.20849938950822,0.0525726906177609,0.107212069338785,0.173309069720863,0.207704940849825,0.243055317020091,0.311984693524014,1.00864818503111,440,NA
"11","Lab","Full","BLM3_fit",0.128436054440782,0.00691041291972279,0.115171336099461,0.123775268582924,0.128500237760983,0.133037603493131,0.142422839418953,1.00193023086387,1400,NA
"12","Lab","Full","BLM3_fit",0.151353477958014,0.01032626407885,0.131348869447815,0.144232016700495,0.151662354529788,0.15803403631449,0.171430493876168,1.00154528552946,1900,NA
"13","Lab","Full","BLM3_fit",0.1588414363443,0.00689497571855797,0.145271496052045,0.154203264197737,0.158794027775412,0.163492039647873,0.172191462076759,1.00073076795034,3000,NA
"14","Lab","Full","BLM3_fit",0.13046969900395,0.0104976526701645,0.11008232285523,0.123490989587986,0.130194648767082,0.137532992975705,0.150508012177011,1.00316732033909,760,NA
"15","Lab","Full","BLM3_fit",0.245739202596977,0.129263256754252,-0.0132971293414076,0.156388430336659,0.242385795424992,0.339108381496965,0.496266112526998,1.02930041912379,130,NA
"16","Lab","Full","BLM3_fit",0.135314166471221,0.0647138693168077,0.0153288171381171,0.0892968573882561,0.135317355060915,0.178003448805023,0.264955971188139,1.04234223037129,58,NA
"17","Lab","Full","BLM3_fit",0.170367417143423,0.00651254971431965,0.157715426751011,0.165924056069983,0.170442740630601,0.174756396412538,0.183041195029129,1.00107708769418,3000,NA
"18","Lab","Full","BLM3_fit",0.156840147432517,0.00918773167949386,0.138988464825721,0.150844804350969,0.156927038844354,0.163028840704362,0.17473522170373,1.00119005312171,2900,NA
"19","Lab","Full","BLM3_fit",0.130919775313214,0.0366294396612981,0.059068750818391,0.106157989125855,0.130760672173298,0.155657375243218,0.201558290824185,1.00973524234461,260,NA
"20","Lab","Full","BLM3_fit",0.156361871697856,0.0131811465391182,0.130982502738004,0.146822845668681,0.15670036894106,0.166029596064666,0.181504095924069,1.01060354062413,290,NA
"21","Lab","Full","BLM3_fit",0.170547894289735,0.0120280055460611,0.147802258219745,0.162564551532537,0.17060644032506,0.178596674106512,0.194280123896811,1.00185175813363,1500,NA
"22","Lab","Full","BLM3_fit",0.16575254975,0.0507086417230184,0.0694033981975323,0.131839474120443,0.163453047019818,0.198165565355775,0.268277992125516,1.05091302808827,230,NA
"23","Lab","Full","BLM3_fit",0.142620879174663,0.0157295867034475,0.113055292449299,0.131926338621914,0.142376509668719,0.153601013723085,0.173133784729705,1.00347124864065,670,NA
"24","Lab","Full","BLM3_fit",0.0366807507775813,0.00183697730539649,0.0330917067776772,0.0354351507215118,0.0366476419680558,0.0379484568201709,0.0403282468267406,1.00843715016989,1200,NA
"25","Lab","Full","BLM3_fit",0.0340146637476247,0.00438416859577338,0.0253607998343087,0.0311038918585455,0.0340919759912574,0.0369693540945827,0.0424440538796939,1.0048935562443,560,NA
"26","Lab","Full","BLM3_fit",0.0407450531165116,0.000710725442562607,0.0393288333815194,0.0402826822307982,0.0407522683510414,0.0412173292402989,0.0421252938704938,1.00326963491989,720,NA
"27","Lab","Full","BLM3_fit",0.0392766388155927,0.00126175083247668,0.0368225357011362,0.0384462689060657,0.0392729876444015,0.0401183251827848,0.0417511087874972,1.00082690475714,3000,NA
"28","Lab","Full","BLM3_fit",0.0392522801680988,0.000728251002715638,0.0378783700567301,0.0387513031106123,0.0392428952266211,0.0397446942218679,0.0407207943322295,1.00066012233496,3000,NA
"29","Lab","Full","BLM3_fit",0.0433440198140251,0.00100095239121648,0.0414162784660678,0.04267592224706,0.0433456970293825,0.0440197153922504,0.0453115130075411,1.0031135482068,810,NA
"30","Lab","Full","BLM3_fit",0.0324131904351472,0.0107369912422593,0.0115747579567015,0.0246370148720894,0.0327187515607075,0.0397164634851307,0.0540309482134202,1.02913415128741,130,NA
