"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","SyntheticVSForam","Full","BLM1_fit",NA,0.0390139683629688,0.000267030487092686,0.158860370781284,0.00302471455626331
"2","SyntheticVSForam","Full","BLM1_fit_NoErrors",NA,0.0389284656115749,0.000251040407621601,0.159784429799033,0.00282143612666514
"3","SyntheticVSForam","Full","BLM3","1",0.0402732625960545,0.00183956265047227,0.141162748577439,0.0218673437724661
"4","SyntheticVSForam","Full","BLM3","2",0.0389324861645002,0.000707579866272581,0.161899141908344,0.00829906534435638
"5","SyntheticVSForam","Full","BLM3","3",0.0387943440651974,0.000325828511048276,0.160418387503797,0.0031863710385321
"6","SyntheticVSForam","Full","Deming",NA,0.0398698861270728,0.0027232933191278,0.151759418884812,0.0250985090112093
"7","SyntheticVSForam","Full","LM",NA,0.0389127342411358,0.000233299344552558,0.159961456027787,0.00258955943300004
"8","SyntheticVSForam","Full","Weighted",NA,0.038947027305771,0.000241575086429633,0.159591948054817,0.00266002873074428
"9","SyntheticVSForam","Full","York",NA,0.0392296802595268,0.000485073750594145,0.157442777422545,0.00543010871907235
"10","SyntheticVSForam","subsets","BLM1_fit","1",0.0433780460761667,0.0016768930596721,0.104235212586366,0.0199769950579681
"11","SyntheticVSForam","subsets","BLM1_fit","2",0.0392974054436797,0.000814820517543618,0.157649968589469,0.00954506496629603
"12","SyntheticVSForam","subsets","BLM1_fit","3",0.0388047699068601,0.000328929748207079,0.160331975717314,0.00321585314479943
"13","SyntheticVSForam","subsets","BLM1_fit_NoErrors","1",0.0402769069790279,0.0014885963196625,0.141089312215373,0.0177217365150767
"14","SyntheticVSForam","subsets","BLM1_fit_NoErrors","2",0.0389364513941926,0.000819093848722781,0.161876729831603,0.0095917343934471
"15","SyntheticVSForam","subsets","BLM1_fit_NoErrors","3",0.0388088188206056,0.000314357632774092,0.160328973572218,0.00312289824184696
"16","SyntheticVSForam","subsets","BLM3","1",0.0403201751829893,0.00156887924496893,0.140617954039198,0.0186569460680444
"17","SyntheticVSForam","subsets","BLM3","2",0.0389222110003832,0.000804277636070056,0.16201549786615,0.00945125113553916
"18","SyntheticVSForam","subsets","BLM3","3",0.0387862266310688,0.000322501099881427,0.160540859194465,0.00317681163743797
"19","SyntheticVSForam","subsets","Deming","1",0.0468099815869064,0.00198621165697514,0.0649517429087406,0.0234704490322479
"20","SyntheticVSForam","subsets","Deming","2",0.0409625769773608,0.00110632989865279,0.1411450919424,0.012444957301448
"21","SyntheticVSForam","subsets","Deming","3",0.0384813460641703,0.00162879324853882,0.159670971454946,0.0158253110546584
"22","SyntheticVSForam","subsets","LM","1",0.0403013295853105,0.00131641956236071,0.140853659395345,0.0157574899430082
"23","SyntheticVSForam","subsets","LM","2",0.0388721035393992,0.00106214997950084,0.162631973793358,0.0124849744585917
"24","SyntheticVSForam","subsets","LM","3",0.0388045253058402,0.000289104912792172,0.160366354959111,0.00266983605496923
"25","SyntheticVSForam","subsets","Weighted","1",0.0402359108547123,0.00133301977119681,0.141604146665796,0.016030996167017
"26","SyntheticVSForam","subsets","Weighted","2",0.039211055016103,0.00120958372123895,0.158686708756194,0.014051597821573
"27","SyntheticVSForam","subsets","Weighted","3",0.0387545677867481,0.000305408025024479,0.16083979515575,0.00279268503979333
"28","SyntheticVSForam","subsets","York","1",0.0469480623406781,0.00204563331897398,0.0632849084419674,0.0241844623880706
"29","SyntheticVSForam","subsets","York","2",0.0409561051235172,0.001085017744842,0.141166881362198,0.0121337224838615
"30","SyntheticVSForam","subsets","York","3",0.0385506561490447,0.000666276136462977,0.159029760147036,0.00495715365829818
