"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","SynCalForam","BLM1_NE","Full",0,0
"2","SynCalForam","BLM3","Full",-2253.65692636137,16.1416041682112
"3","SynCalForam","BLM1_E","Full",-1456474.55931079,8838.41775095656
"4","SynCalForam","BLM3","2",0,0
"5","SynCalForam","BLM1_NE","2",-1680.73900369386,16.4573758965319
"6","SynCalForam","BLM1_E","2",-878870.276350775,12729.8819231776
"7","SynCalForam","BLM1_NE","1",0,0
"8","SynCalForam","BLM3","1",-2037.74008021695,12.2376764988694
"9","SynCalForam","BLM1_E","1",-969778.318744711,5720.68285517523
