"","targetMaterialColumn","dataset","BLMM_material","model","intercept","slope"
"1","Forams","Full",NA,"York",0.162066027216081,0.0383806510524312
"2","Forams","Full",NA,"York",0.161876524272013,0.0390567698830716
"3","Forams","Full",NA,"York",0.165507114259618,0.0386043339707753
"4","Forams","Full",NA,"York",0.158929139993194,0.0389239822190984
"5","Forams","Full",NA,"York",0.160607107423454,0.0384082928815733
"6","Forams","Full",NA,"LM",0.151343859067042,0.0394822110016993
"7","Forams","Full",NA,"LM",0.153765034133381,0.0394364952327505
"8","Forams","Full",NA,"LM",0.147286919707358,0.0398467217415222
"9","Forams","Full",NA,"LM",0.146756758577678,0.0399282602990262
"10","Forams","Full",NA,"LM",0.152668593019177,0.039544776532719
"11","Forams","Full",NA,"Deming",0.138337931376363,0.0406578936131536
"12","Forams","Full",NA,"Deming",0.137836940720496,0.040794232239895
"13","Forams","Full",NA,"Deming",0.137099170399103,0.0406977553756108
"14","Forams","Full",NA,"Deming",0.132607652545508,0.0408705542138533
"15","Forams","Full",NA,"Deming",0.135209053139031,0.0412257259194571
"16","Forams","Full",NA,"Weighted",0.146772528099046,0.0398478151824704
"17","Forams","Full",NA,"Weighted",0.141818037170789,0.0402267848250335
"18","Forams","Full",NA,"Weighted",0.152742451512234,0.039181456690726
"19","Forams","Full",NA,"Weighted",0.146331703818846,0.0398796541790581
"20","Forams","Full",NA,"Weighted",0.144462168870476,0.0400544771323223
"21","Forams","Full",NA,"Bayesian errors",0.161946792308378,0.0382750780936593
"22","Forams","Full",NA,"Bayesian errors",0.152523485382039,0.0390157295097459
"23","Forams","Full",NA,"Bayesian errors",0.162495546546631,0.0381480668402206
"24","Forams","Full",NA,"Bayesian errors",0.167296528606912,0.037815257197653
"25","Forams","Full",NA,"Bayesian errors",0.17011107651201,0.037558759866592
"26","Forams","Full",NA,"Bayesian no errors",0.156912515848137,0.0386809630369697
"27","Forams","Full",NA,"Bayesian no errors",0.150502521810394,0.039185583573009
"28","Forams","Full",NA,"Bayesian no errors",0.158306694807003,0.0384829439734157
"29","Forams","Full",NA,"Bayesian no errors",0.163568507772313,0.0381232401074212
"30","Forams","Full",NA,"Bayesian no errors",0.167971845800696,0.0377446076291692
"31","Forams","Full",3,"Bayesian mixed",0.230097701370339,0.0323266779083891
"32","Forams","Full",1,"Bayesian mixed",0.149029004523564,0.0393490053456204
"33","Forams","Full",2,"Bayesian mixed",0.156098683660223,0.0392817632932588
"34","Forams","Full",3,"Bayesian mixed",0.0754481077760462,0.044933909437381
"35","Forams","Full",1,"Bayesian mixed",0.182768244453725,0.0364641444179016
"36","Forams","Full",2,"Bayesian mixed",0.147721704367372,0.0399919761280276
"37","Forams","Full",3,"Bayesian mixed",0.127873670115097,0.0405405733207395
"38","Forams","Full",1,"Bayesian mixed",0.127707500642529,0.0411659014612769
"39","Forams","Full",2,"Bayesian mixed",0.156417789452406,0.0391454903875739
"40","Forams","Full",3,"Bayesian mixed",0.281170314309916,0.0281341041856346
"41","Forams","Full",1,"Bayesian mixed",0.158416272231078,0.0385686668135252
"42","Forams","Full",2,"Bayesian mixed",0.164870680705857,0.0384569488708527
"43","Forams","Full",3,"Bayesian mixed",0.237518802145961,0.0317123254330246
"44","Forams","Full",1,"Bayesian mixed",0.135091236751934,0.0404937710099677
"45","Forams","Full",2,"Bayesian mixed",0.167512210258498,0.0382305922305982
"46","Forams","3",NA,"York",0.158534577185438,0.0390179806051409
"47","Forams","3",NA,"York",0.154173325810446,0.0397538878812518
"48","Forams","3",NA,"York",0.147497119957729,0.0401133204202356
"49","Forams","3",NA,"York",0.158315522892964,0.0392265808138692
"50","Forams","3",NA,"York",0.159958929592166,0.0388637924806472
"51","Forams","3",NA,"LM",0.148831527119524,0.0400199302063927
"52","Forams","3",NA,"LM",0.151197593588678,0.0396415850522937
"53","Forams","3",NA,"LM",0.140748850860321,0.0406987451667929
"54","Forams","3",NA,"LM",0.153516684603045,0.0395035710970677
"55","Forams","3",NA,"LM",0.153905833498019,0.0394481251042611
"56","Forams","3",NA,"Deming",0.148707148694767,0.0396558013502165
"57","Forams","3",NA,"Deming",0.132368981265273,0.0414753955268238
"58","Forams","3",NA,"Deming",0.131811853782918,0.0412224931686992
"59","Forams","3",NA,"Deming",0.148069959258793,0.0396070575106852
"60","Forams","3",NA,"Deming",0.145289112185905,0.0398793341782782
"61","Forams","3",NA,"Weighted",0.149413700926555,0.039764740141585
"62","Forams","3",NA,"Weighted",0.131792223220843,0.0412509531601307
