"","targetColumns","Dataset","Model","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","Material"
"1","Mineralogy","Full","BLM1_fit",0.153999833108051,0.00378550391898009,0.146519857971279,0.151413636118692,0.153982365028381,0.156615671675231,0.161306207007088,1.00137284181467,2300,NA
"2","Mineralogy","Full","BLM1_fit",0.0390397055281777,0.000382055175295713,0.0383134428420592,0.0387718965161137,0.0390284435428789,0.0393004016543883,0.0397988694180384,1.00090235542481,3000,NA
"3","Mineralogy","Full","BLM1_fit",-2637.45679763686,30.6720028650719,-2693.02403191918,-2658.65914417633,-2638.09589049073,-2616.87875465832,-2575.02917260156,1.00074396832257,3000,NA
"4","Mineralogy","Full","BLM1_fit",3136.95893299453,377.040841548707,2456.08738202679,2874.1908086697,3109.7120764576,3374.51581299483,3976.02190193077,1.00118146093358,2900,NA
"5","Mineralogy","Full","BLM1_fit_NoErrors",0.152283394943627,0.0039812268663167,0.14458425988341,0.149652218523388,0.152286513393241,0.154910507734844,0.159937863840842,1.00089250982648,3000,NA
"6","Mineralogy","Full","BLM1_fit_NoErrors",0.0391307333146663,0.000411736780694932,0.0383532987354563,0.0388590799840186,0.0391356297623604,0.0393997219306787,0.0399252985219955,1.00154552323662,2400,NA
"7","Mineralogy","Full","BLM1_fit_NoErrors",-1185.42638200534,2.49876618656136,-1188.26951617112,-1187.24153187631,-1186.07987931721,-1184.27453026375,-1178.71488829884,1.00106197609193,3000,NA
"8","Mineralogy","Full","BLM1_fit_NoErrors",2108.68537821215,191.258455419513,1744.65823766166,1976.66885775661,2103.6164957521,2234.94905834466,2496.02377591011,1.00119581222102,2900,NA
"9","Mineralogy","Full","BLM3_fit",0.188473848610864,0.0212255271950704,0.148145908201904,0.174355469734266,0.187969274097069,0.202155241862828,0.231196587416712,1.00594518628549,370,NA
"10","Mineralogy","Full","BLM3_fit",0.160945355195294,0.0035879701543039,0.153848743004341,0.158591506385265,0.160901893194933,0.163328065298567,0.168214809681067,1.00197526494287,1400,NA
"11","Mineralogy","Full","BLM3_fit",0.164251745337003,0.00897341943769537,0.146730556575501,0.158033282329288,0.164158520494702,0.170358802508257,0.181508881648643,1.0005142500493,3000,NA
"12","Mineralogy","Full","BLM3_fit",0.0850860996276057,0.0101888085220139,0.0652318350746711,0.0781346669349601,0.0852355436897416,0.0917864488665622,0.105330902512852,1.00088611261333,3000,NA
"13","Mineralogy","Full","BLM3_fit",0.0359250117310743,0.00200376299495147,0.0319406135870774,0.0346306829214966,0.0359677384162406,0.037246410570512,0.0397488210697885,1.00556377444899,400,NA
"14","Mineralogy","Full","BLM3_fit",0.0387104999322071,0.000352215605539503,0.0379963348266789,0.0384732560131567,0.0387163561460396,0.0389462888126585,0.0394153469766866,1.00189970454652,1400,NA
"15","Mineralogy","Full","BLM3_fit",0.0378656678742134,0.00159787109950619,0.0347836140480067,0.0367877066485012,0.037909883485779,0.0389539779811693,0.0409805596467808,1.00059914313073,3000,NA
"16","Mineralogy","Full","BLM3_fit",0.0418797398698881,0.0010638871801399,0.0398045311060604,0.0411519959052335,0.0418665112725389,0.0426157520736909,0.0439331547175071,1.00098823630553,3000,NA
"17","Mineralogy","Full","BLM3_fit",0.998392742973007,0.00259815381079795,0.990077732165785,0.998411514655821,0.999589805319075,0.99981325213161,0.999895052117114,1.00072514861238,3000,NA
"18","Mineralogy","Full","BLM3_fit",-2661.73775316107,29.2998966099146,-2716.45223733427,-2681.7660312884,-2662.60628511092,-2642.08276589926,-2604.53261521255,1.00170745526033,1700,NA
"19","Mineralogy","Full","BLM3_fit",0.149524471173057,0.2385360373097,0.0102972839818711,0.0173759186209955,0.0379250453454941,0.148134906000604,0.924070123240462,1.0012013464121,2800,NA
"20","Mineralogy","Full","BLM3_fit",5249.61791310802,650.068006694795,4105.74491741928,4792.17426905397,5216.27645669857,5660.20253847864,6639.22728041858,1.00105953972272,3000,NA
"21","Mineralogy","Subsets","BLM1_fit",0.164771282927024,0.00939609809695116,0.146273398256865,0.15867213865043,0.164981079025795,0.171061713270958,0.182618050635244,1.00251557994345,990,"3"
"22","Mineralogy","Subsets","BLM1_fit",0.037753223810483,0.00164764129280381,0.0345762358872346,0.0366086642106978,0.0377480873068957,0.038845530665458,0.0410234661687305,1.00308901448649,770,"3"
"23","Mineralogy","Subsets","BLM1_fit",-260.244701458199,9.97150124399726,-278.091992541319,-267.216699062689,-260.91035347555,-253.913673135208,-238.096868062303,1.00061368871861,3000,"3"
"24","Mineralogy","Subsets","BLM1_fit",7479.79489832794,10473.3909618865,1937.38273263515,3908.929295576,5671.80362763396,8235.77240008304,22841.9641375464,1.00057030449821,3000,"3"
"25","Mineralogy","Subsets","BLM1_fit_NoErrors",0.158917569406793,0.00845260887044456,0.142306230923962,0.153377493565388,0.158869747724727,0.164365331444895,0.175820808545705,1.00144980437946,2100,"3"
"26","Mineralogy","Subsets","BLM1_fit_NoErrors",0.0386831185774514,0.00139793027679423,0.0358693364472139,0.0377784990313832,0.0386725440405176,0.0396241246634719,0.0413958492943607,1.00153377865388,1900,"3"
"27","Mineralogy","Subsets","BLM1_fit_NoErrors",-148.046311205084,2.72970121206249,-151.128504198135,-150.030550535349,-148.779262673739,-146.791160875854,-141.228289237578,1.00312464360326,1400,"3"
"28","Mineralogy","Subsets","BLM1_fit_NoErrors",3439.9271997944,971.292096465131,1794.13915326991,2744.20457302202,3349.64085551311,4057.35087523223,5506.36242452002,1.00089350889803,3000,"3"
