"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","Forams","BLM1_NE","Full",0,0
"2","Forams","BLM3","Full",-14177.6906584856,137.88898743653
"3","Forams","BLM1_E","Full",-7571107.66918818,65314.1626086316
"4","Forams","BLM3","1",0,0
"5","Forams","BLM1_NE","1",-7116.02075042686,39.6849322529776
"6","Forams","BLM1_E","1",-1402608.07215191,8262.99560150254
"7","Forams","BLM3","2",0,0
"8","Forams","BLM1_NE","2",-1837.61790729107,21.0606187027752
"9","Forams","BLM1_E","2",-3212772.23661854,38777.9459443992
