"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","Corals","BLM1_NE","Full",0,0
"2","Corals","BLM3","Full",-4096.51312039331,38.0715615563705
"3","Corals","BLM1_E","Full",-7402952.16263938,63812.1154843321
"4","Corals","BLM1_NE","1",0,0
"5","Corals","BLM3","1",-970.284835209675,10.7321759940342
"6","Corals","BLM1_E","1",-55455986.7490112,477170.664347725
