"","dataset","Model","parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"1","Full","BLM1_fit","alpha",0.139396453546602,0.0060214611375702,0.127573969434669,0.135329906747451,0.139567725499597,0.143417316962348,0.150688645750492,1.00107883455827,3000
"2","Full","BLM1_fit","beta",0.040524354165857,0.000538136787651277,0.0395397741461605,0.0401801838228581,0.0405154074503932,0.0408769608597862,0.0415604791496827,1.00099941856369,3000
"3","Full","BLM1_fit","deviance",-6693.18638809306,51.8193732932662,-6790.86368769054,-6728.08006877305,-6693.50598136516,-6659.59125781982,-6584.72731081919,1.00076209461583,3000
"4","Full","BLM1_fit","tauy",1429.54073247147,88.8801751145261,1263.17946968732,1373.31388578437,1429.82768128124,1486.96433493829,1595.33904785523,1.0145847060701,3000
"5","Full","BLM1_fit_NoErrors","alpha",0.137976709593979,0.0110831484986786,0.127522868476105,0.134613269223713,0.138354664844337,0.141990999548515,0.148547833985779,1.06306132084814,3000
"6","Full","BLM1_fit_NoErrors","beta",0.0406256215197096,0.000943212794036226,0.0396873920339487,0.0402720017147615,0.0405974067118575,0.0409175650041711,0.0415484359855607,1.02206472403627,3000
"7","Full","BLM1_fit_NoErrors","deviance",-3323.10884484565,47.4081684954924,-3351.8394208949,-3335.48280249089,-3325.16410428308,-3314.60019836337,-3291.97887704468,1.05385682148227,3000
"8","Full","BLM1_fit_NoErrors","tau",1388.02577257297,82.7784954024777,1244.69614949772,1338.24778384729,1387.92087369234,1439.6146882598,1539.68375323637,1.02088890804407,1800
"9","Full","BLM1_fit","alpha",0.157462718223568,0.00704169170137828,0.144548802222244,0.153033766076079,0.157432465830638,0.162065773826267,0.170914449261135,1.01338716855772,2200
"10","Full","BLM1_fit","beta",0.0389751028799915,0.000622630321184892,0.03778702752339,0.038574564429302,0.0389788134828674,0.0393648599770363,0.040078687849883,1.0028059700268,1800
"11","Full","BLM1_fit","deviance",-6778.26732024747,51.2428560723468,-6878.08687685866,-6812.26428826651,-6779.19533753449,-6743.41787939885,-6672.9294584317,1.00051424881119,3000
"12","Full","BLM1_fit","tauy",1342.81073389179,81.2576210469966,1192.76894496133,1290.1617842659,1339.98734379075,1396.08842505525,1508.52355039696,1.00124582153016,3000
"13","Full","BLM1_fit_NoErrors","alpha",0.153789042944946,0.00748772793802818,0.141227364765756,0.149588085256923,0.153845398575637,0.158091413774257,0.165886366991633,1.05860963149618,3000
"14","Full","BLM1_fit_NoErrors","beta",0.0392741008806454,0.000650275323041262,0.0382195181904551,0.0388931900291492,0.0392651627418327,0.039630236463077,0.0403547945258411,1.01117910673212,1800
"15","Full","BLM1_fit_NoErrors","deviance",-3235.23821931382,22.226148481497,-3259.92813549164,-3245.27630740458,-3236.6103299176,-3227.11426963189,-3205.48710911325,1.04440029923274,3000
"16","Full","BLM1_fit_NoErrors","tau",1265.94894991191,68.9877541973812,1133.2528076722,1221.3752547658,1266.48848145322,1311.09960569321,1399.50983104121,1.00159744110822,3000
"17","Full","BLM1_fit","alpha",0.147316339293372,0.00702561658671733,0.133863253488646,0.142621759049252,0.147202511008702,0.152035483964219,0.160937401378074,1.00110600345703,3000
"18","Full","BLM1_fit","beta",0.0398470204979738,0.000611090077492073,0.038680692588892,0.0394437245846765,0.0398493576445512,0.0402533225962257,0.0410274636391947,1.00124445631316,2700
"19","Full","BLM1_fit","deviance",-6795.57439227236,50.5666402536616,-6892.27103355252,-6829.37556533093,-6796.7056528768,-6762.67584408402,-6694.84614540549,1.00129442835369,2500
"20","Full","BLM1_fit","tauy",1306.98466177544,80.3595496175282,1167.02823402125,1254.42023284409,1304.78355151885,1357.85022442138,1462.12019579469,1.00327779506044,3000
"21","Full","BLM1_fit_NoErrors","alpha",0.145877043045315,0.00652435214516146,0.133443127551145,0.142028517403363,0.14595145467968,0.149922526619533,0.157887165746254,1.01410116498158,3000
"22","Full","BLM1_fit_NoErrors","beta",0.0399540359833919,0.000595961237973128,0.0388933909780369,0.0395996434173018,0.0399463785186547,0.0402909589950608,0.0410315041145991,1.00230190126728,3000
"23","Full","BLM1_fit_NoErrors","deviance",-3235.23928149724,28.5524230537039,-3260.79004267311,-3245.73388938926,-3236.69565319106,-3226.83204749242,-3206.38658811147,1.07849787906326,3000
"24","Full","BLM1_fit_NoErrors","tau",1264.09975881373,71.2296787290897,1134.4006904464,1217.69839512236,1263.27764684763,1310.25040094128,1395.80476937382,1.00964742208833,1500
