"","targetMaterialColumn","dataset","BLMM_material","model","intercept","slope"
"1","Teeth","Full",NA,"York",0.161310865643601,0.0386356677955969
"2","Teeth","Full",NA,"York",0.155242452254938,0.03899087736426
"3","Teeth","Full",NA,"York",0.164199783724609,0.037993232185173
"4","Teeth","Full",NA,"York",0.152575890664204,0.0391536566714802
"5","Teeth","Full",NA,"York",0.158900228813979,0.0389634890512118
"6","Teeth","Full",NA,"York",0.158512459792977,0.0390545116583694
"7","Teeth","Full",NA,"York",0.153869557863677,0.0393836361990722
"8","Teeth","Full",NA,"York",0.164888339441859,0.0384725012739222
"9","Teeth","Full",NA,"York",0.159214715320851,0.0387941893716379
"10","Teeth","Full",NA,"York",0.159287260380305,0.0390301786371156
"11","Teeth","Full",NA,"York",0.157088561093854,0.0388933600294817
"12","Teeth","Full",NA,"York",0.160279207807303,0.0385502781068907
"13","Teeth","Full",NA,"York",0.161172638295492,0.0390071209511791
"14","Teeth","Full",NA,"York",0.163386589027052,0.0384350267320666
"15","Teeth","Full",NA,"York",0.157785598576754,0.0386425989646233
"16","Teeth","Full",NA,"York",0.158758925544218,0.0390747033946103
"17","Teeth","Full",NA,"York",0.153636025029936,0.0393647392569457
"18","Teeth","Full",NA,"York",0.16293805280761,0.0384805382397561
"19","Teeth","Full",NA,"York",0.153097840464462,0.0394599828718166
"20","Teeth","Full",NA,"York",0.163826136939975,0.0387040018901657
"21","Teeth","Full",NA,"York",0.136270137183413,0.0408703358137649
"22","Teeth","Full",NA,"York",0.163616032535562,0.0382706921245931
"23","Teeth","Full",NA,"York",0.159012827914331,0.0394202427387901
"24","Teeth","Full",NA,"York",0.160778768610481,0.0389177948618419
"25","Teeth","Full",NA,"York",0.16156124624316,0.0388816116258379
"26","Teeth","Full",NA,"York",0.156310263819555,0.039192899861168
"27","Teeth","Full",NA,"York",0.152223624026322,0.0394603201685056
"28","Teeth","Full",NA,"York",0.158071737584211,0.0388545970224807
"29","Teeth","Full",NA,"York",0.157250040912019,0.0392920053623669
"30","Teeth","Full",NA,"York",0.151915892209365,0.0393781346355637
"31","Teeth","Full",NA,"York",0.161403842243197,0.0387877941155095
"32","Teeth","Full",NA,"York",0.143491413101508,0.0401434447637942
"33","Teeth","Full",NA,"York",0.151478820413928,0.0394321990199
"34","Teeth","Full",NA,"York",0.154886551375253,0.0392834796218228
"35","Teeth","Full",NA,"York",0.15398900291223,0.0394069202361249
"36","Teeth","Full",NA,"York",0.159999198340992,0.0387744285363824
"37","Teeth","Full",NA,"York",0.151621729042317,0.0391886667851116
"38","Teeth","Full",NA,"York",0.161772801402643,0.0388606267748789
"39","Teeth","Full",NA,"York",0.158007624839571,0.0388182908997177
"40","Teeth","Full",NA,"York",0.157488054544255,0.0391890475727857
"41","Teeth","Full",NA,"York",0.152828277947589,0.0395394074139318
"42","Teeth","Full",NA,"York",0.158647148383819,0.0386942533690809
"43","Teeth","Full",NA,"York",0.150593876601995,0.0397358483618482
"44","Teeth","Full",NA,"York",0.158957304206561,0.0390740815398842
"45","Teeth","Full",NA,"York",0.159721694633465,0.0385359691010422
"46","Teeth","Full",NA,"York",0.160984696243803,0.0386201983350925
"47","Teeth","Full",NA,"York",0.153205508946504,0.0392504943444512
"48","Teeth","Full",NA,"York",0.157641382498139,0.03912969582191
"49","Teeth","Full",NA,"York",0.16138328814833,0.0386924724437727
"50","Teeth","Full",NA,"York",0.161256625261934,0.0385583049647336
"51","Teeth","Full",NA,"York",0.149239102497797,0.0397033994080743
"52","Teeth","Full",NA,"York",0.156689140907855,0.0391315598746873
"53","Teeth","Full",NA,"York",0.16628992757152,0.0385486508911597
"54","Teeth","Full",NA,"York",0.158322401064933,0.0388797818054275
"55","Teeth","Full",NA,"York",0.162122010694183,0.0385482541920057
"56","Teeth","Full",NA,"York",0.151257737917952,0.0396740792792532
"57","Teeth","Full",NA,"York",0.156773315888163,0.0392799774328412
"58","Teeth","Full",NA,"York",0.152142597654138,0.0394034503179508
"59","Teeth","Full",NA,"York",0.159010387871403,0.0388479852728529
"60","Teeth","Full",NA,"York",0.148916093560386,0.0401152832583011
"61","Teeth","Full",NA,"York",0.163318459421359,0.0386963611291909
"62","Teeth","Full",NA,"York",0.162258774785503,0.0385417497125115
"63","Teeth","Full",NA,"York",0.161905171314427,0.0385809958444816
"64","Teeth","Full",NA,"York",0.151775866801335,0.0395674100730624
"65","Teeth","Full",NA,"York",0.151242257099516,0.0395740538762512
"66","Teeth","Full",NA,"York",0.160141515866538,0.0390093152613425
"67","Teeth","Full",NA,"York",0.146339950731068,0.0399193814826621
"68","Teeth","Full",NA,"York",0.14917477122496,0.039522264341207
"69","Teeth","Full",NA,"York",0.162271184020772,0.0387185466448949
"70","Teeth","Full",NA,"York",0.16064946103829,0.0387373473252983
"71","Teeth","Full",NA,"York",0.16214260595569,0.038827196470805
"72","Teeth","Full",NA,"York",0.157658440478565,0.0388624367427262
"73","Teeth","Full",NA,"York",0.152040746831523,0.0392355181713352
"74","Teeth","Full",NA,"York",0.158594628138505,0.0384889701738443
"75","Teeth","Full",NA,"York",0.163442850696695,0.0384870383386565
"76","Teeth","Full",NA,"York",0.163492004561112,0.038379424534862
"77","Teeth","Full",NA,"York",0.160944267120379,0.0387087615105934
"78","Teeth","Full",NA,"York",0.157033208745475,0.0391784757195547
"79","Teeth","Full",NA,"York",0.153388533883619,0.0394640986454463
"80","Teeth","Full",NA,"York",0.155449456283858,0.038980732175756
"81","Teeth","Full",NA,"York",0.157513042554127,0.0389911856068151
