"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","NaturalSynthetic","BLM3","Full",0,0
"2","NaturalSynthetic","BLM1_NE","Full",-775.402032310803,9.39322435194034
"3","NaturalSynthetic","BLM1_E","Full",-62425.2540421694,535.728404594947
"4","NaturalSynthetic","BLM3","1",0,0
"5","NaturalSynthetic","BLM1_NE","1",-830.223312952881,6.37215787990767
"6","NaturalSynthetic","BLM1_E","1",-53251.5154230003,294.180162759916
"7","NaturalSynthetic","BLM1_NE","2",0,0
"8","NaturalSynthetic","BLM1_E","2",-3428.33442187808,86.2980488917776
"9","NaturalSynthetic","BLM3","2",-6321.98652736621,150.025495730559
