"","targetMaterialColumn","dataset","BLMM_material","model","intercept","slope"
"1","Mineralogy","Full",NA,"York",0.150970289482955,0.0394278436832138
"2","Mineralogy","Full",NA,"York",0.160128507955077,0.0388912954402868
"3","Mineralogy","Full",NA,"LM",0.145980546311798,0.0398346493792925
"4","Mineralogy","Full",NA,"LM",0.147458985016186,0.0398283175380449
"5","Mineralogy","Full",NA,"Deming",0.100640226891353,0.043449374642335
"6","Mineralogy","Full",NA,"Deming",0.131725140739861,0.0411232665671823
"7","Mineralogy","Full",NA,"Weighted",0.153867018189499,0.0392762546002223
"8","Mineralogy","Full",NA,"Weighted",0.1518897608488,0.0393018483595393
"9","Mineralogy","Full",NA,"Bayesian errors",0.128381022818331,0.0410882928045409
"10","Mineralogy","Full",NA,"Bayesian errors",0.134700583743897,0.0403928562207491
"11","Mineralogy","Full",NA,"Bayesian no errors",0.126029491095021,0.0412490808226627
"12","Mineralogy","Full",NA,"Bayesian no errors",0.132589683607617,0.0405359535867723
"13","Mineralogy","Full",4,"Bayesian mixed",0.199964652540698,0.0352820021100316
"14","Mineralogy","Full",1,"Bayesian mixed",0.266454611884978,0.0295063646813765
"15","Mineralogy","Full",3,"Bayesian mixed",0.165264016323501,0.0383257255278641
"16","Mineralogy","Full",5,"Bayesian mixed",0.160534240822189,0.0382636074625745
"17","Mineralogy","Full",2,"Bayesian mixed",0.0834052522251605,0.0420066176071916
"18","Mineralogy","Full",4,"Bayesian mixed",0.193933239553544,0.0357527773243089
"19","Mineralogy","Full",1,"Bayesian mixed",0.270777949647396,0.0290881711292758
"20","Mineralogy","Full",3,"Bayesian mixed",0.160033121394129,0.0389586704437527
"21","Mineralogy","Full",5,"Bayesian mixed",0.153542994614271,0.0395073189812769
"22","Mineralogy","Full",2,"Bayesian mixed",0.0826423843237073,0.0423904324706422
"23","Mineralogy","4",NA,"York",0.160978629608267,0.0383910774410121
"24","Mineralogy","4",NA,"York",0.161607279852138,0.0385969221949506
"25","Mineralogy","4",NA,"LM",0.13990206131196,0.0405339695139647
"26","Mineralogy","4",NA,"LM",0.160195670717598,0.0388450405676286
"27","Mineralogy","4",NA,"Deming",0.128561666000551,0.0426411156127191
"28","Mineralogy","4",NA,"Deming",0.127563603312166,0.0422816528426029
"29","Mineralogy","4",NA,"Weighted",0.15305316721853,0.0394050154725538
"30","Mineralogy","4",NA,"Weighted",0.148236333528808,0.0402568426263668
"31","Mineralogy","4",NA,"Bayesian errors",0.142049901787673,0.041266682273448
"32","Mineralogy","4",NA,"Bayesian errors",0.159553880113815,0.0383364581523735
"33","Mineralogy","4",NA,"Bayesian no errors",0.140970124224214,0.0413695753854498
"34","Mineralogy","4",NA,"Bayesian no errors",0.159628706424986,0.0383004410144864
"35","Mineralogy","1",NA,"York",0.133828807691567,0.0407574144211881
"36","Mineralogy","1",NA,"York",0.167603796513078,0.0383094611487874
"37","Mineralogy","1",NA,"LM",0.183330127591511,0.0367408915432146
"38","Mineralogy","1",NA,"LM",0.167785424068814,0.0379322352374108
"39","Mineralogy","1",NA,"Deming",0.139351730845794,0.0400737596994606
"40","Mineralogy","1",NA,"Deming",0.039148180699688,0.0505484767663818
"41","Mineralogy","1",NA,"Weighted",0.199159295405669,0.0352738252220146
"42","Mineralogy","1",NA,"Weighted",0.176738496993906,0.0372630048623594
"43","Mineralogy","1",NA,"Bayesian errors",0.196251181243707,0.0355462616112047
"44","Mineralogy","1",NA,"Bayesian errors",0.227108259228482,0.0330157487481114
"45","Mineralogy","1",NA,"Bayesian no errors",0.17325169597183,0.0375487828415609
"46","Mineralogy","1",NA,"Bayesian no errors",0.20116968190105,0.0352513293522945
"47","Mineralogy","3",NA,"York",0.15846654753267,0.0388496828126726
"48","Mineralogy","3",NA,"York",0.162358595667431,0.0387661679631988
"49","Mineralogy","3",NA,"LM",0.160148585868177,0.038800549267542
"50","Mineralogy","3",NA,"LM",0.158324250447701,0.0389822506450378
"51","Mineralogy","3",NA,"Deming",0.166641353029446,0.0375293518820707
"52","Mineralogy","3",NA,"Deming",0.167912525721596,0.0377443928293723
"53","Mineralogy","3",NA,"Weighted",0.160701494960693,0.038826351081226
"54","Mineralogy","3",NA,"Weighted",0.161516612045946,0.0385697273865964
"55","Mineralogy","3",NA,"Bayesian errors",0.162725783230387,0.0387153188472672
"56","Mineralogy","3",NA,"Bayesian errors",0.163709766992761,0.0385501465923691
"57","Mineralogy","3",NA,"Bayesian no errors",0.160145688296403,0.0389002846868025
"58","Mineralogy","3",NA,"Bayesian no errors",0.161021368683682,0.0387407959966047
"59","Mineralogy","5",NA,"York",0.0874814757889849,0.0412112296504942
"60","Mineralogy","5",NA,"York",0.0868101413366675,0.0414121485485433
"61","Mineralogy","5",NA,"LM",0.0766464200238901,0.0428914829288255
"62","Mineralogy","5",NA,"LM",0.0775466203278409,0.042676205798278
"63","Mineralogy","5",NA,"Deming",0.062899933834531,0.0434517245453445
"64","Mineralogy","5",NA,"Deming",0.0534933326338641,0.0452289094381488
"65","Mineralogy","5",NA,"Weighted",0.0742541615767808,0.043126606448995
"66","Mineralogy","5",NA,"Weighted",0.0870612914557485,0.0421671560148037
"67","Mineralogy","5",NA,"Bayesian errors",0.0904975058494589,0.0415199850696081
"68","Mineralogy","5",NA,"Bayesian errors",0.0765374750944596,0.0431385424656314
"69","Mineralogy","5",NA,"Bayesian no errors",0.089141947905549,0.0417023038328297
"70","Mineralogy","5",NA,"Bayesian no errors",0.0721948635925489,0.0435163568571243
"71","Mineralogy","2",NA,"York",0.247359206461145,0.0309140648228198
"72","Mineralogy","2",NA,"York",0.27325360177661,0.0288799984833173
"73","Mineralogy","2",NA,"LM",0.260906908792703,0.0300073694227027
"74","Mineralogy","2",NA,"LM",0.244447956101883,0.0317219859741264
"75","Mineralogy","2",NA,"Deming",-0.0283950691897717,0.055752834657069
"76","Mineralogy","2",NA,"Deming",0.123428660312173,0.0419896967855181
"77","Mineralogy","2",NA,"Weighted",0.236815997824603,0.0321046760390409
"78","Mineralogy","2",NA,"Weighted",0.226947486668529,0.0328104620618357
"79","Mineralogy","2",NA,"Bayesian errors",0.233143961939676,0.0323555159920097
"80","Mineralogy","2",NA,"Bayesian errors",0.0991985348680928,0.043798727018681
"81","Mineralogy","2",NA,"Bayesian no errors",0.260971025435849,0.0298411683509967
"82","Mineralogy","2",NA,"Bayesian no errors",0.207441455284877,0.0345580855434043
