"","targetMaterialColumn","dataset","BLMM_material","model","intercept","slope"
"1","Mineralogy","Full",NA,"York",0.120387498842956,0.0423471792146474
"2","Mineralogy","Full",NA,"York",0.107766171775994,0.0433211957786084
"3","Mineralogy","Full",NA,"LM",0.161236681068701,0.0385957100589564
"4","Mineralogy","Full",NA,"LM",0.142957137182502,0.0402408033276226
"5","Mineralogy","Full",NA,"Deming",0.202717985594172,0.0353760373727376
"6","Mineralogy","Full",NA,"Deming",0.119409316037483,0.0425403769268959
"7","Mineralogy","Full",NA,"Weighted",0.149438465487275,0.039637121663512
"8","Mineralogy","Full",NA,"Weighted",0.143409817604762,0.0402065020040611
"9","Mineralogy","Full",NA,"Bayesian errors",0.128617860990751,0.0406843206745639
"10","Mineralogy","Full",NA,"Bayesian errors",0.138430891436314,0.0398101236131782
"11","Mineralogy","Full",NA,"Bayesian no errors",0.128589382368388,0.0407424788308862
"12","Mineralogy","Full",NA,"Bayesian no errors",0.137976205563938,0.0398664008666549
"13","Mineralogy","Full",4,"Bayesian mixed",0.242311493552357,0.0316973055599784
"14","Mineralogy","Full",1,"Bayesian mixed",0.218212623750528,0.0334648132618603
"15","Mineralogy","Full",3,"Bayesian mixed",0.156677089069508,0.0391378039575539
"16","Mineralogy","Full",5,"Bayesian mixed",0.180631697224265,0.0356289547867626
"17","Mineralogy","Full",2,"Bayesian mixed",0.0846900791150212,0.0413923316604551
"18","Mineralogy","Full",4,"Bayesian mixed",0.210295173203192,0.0344639470630403
"19","Mineralogy","Full",1,"Bayesian mixed",0.240473136733906,0.0312943135693066
"20","Mineralogy","Full",3,"Bayesian mixed",0.162983026947177,0.0388291850311536
"21","Mineralogy","Full",5,"Bayesian mixed",0.176795597694625,0.0358041402374931
"22","Mineralogy","Full",2,"Bayesian mixed",0.0842089790892389,0.0416180650665373
"23","Mineralogy","4",NA,"York",0.172822668207912,0.0365142047084543
"24","Mineralogy","4",NA,"York",0.173719667332147,0.0358701176162918
