"","targetMaterialColumn","dataset","BLMM_material","model","intercept","slope"
"1","Mineralogy","Full",NA,"York",0.120552568803503,0.0420442120873491
"2","Mineralogy","Full",NA,"York",0.108131635880114,0.0431513106947616
"3","Mineralogy","Full",NA,"LM",0.149909774469685,0.0395680022174513
"4","Mineralogy","Full",NA,"LM",0.147709302701294,0.0397370694051263
"5","Mineralogy","Full",NA,"Deming",0.148085453225351,0.0396724977133234
"6","Mineralogy","Full",NA,"Deming",0.144744763096268,0.0398699069090719
"7","Mineralogy","Full",NA,"Weighted",0.14086882968385,0.0403867261998344
"8","Mineralogy","Full",NA,"Weighted",0.141280829815094,0.0402166862659439
"9","Mineralogy","Full",NA,"Bayesian errors",0.14807749968446,0.0397871537800283
"10","Mineralogy","Full",NA,"Bayesian errors",0.149886138570143,0.0396625086528976
"11","Mineralogy","Full",NA,"Bayesian no errors",0.147334244688075,0.0398280486097778
"12","Mineralogy","Full",NA,"Bayesian no errors",0.151501625853228,0.0395017001390779
"13","Mineralogy","Full",4,"Bayesian mixed",0.297070513429782,0.0274901943858985
"14","Mineralogy","Full",1,"Bayesian mixed",0.220161691584048,0.0332425192815051
"15","Mineralogy","Full",3,"Bayesian mixed",0.173057309676489,0.0377521290162949
"16","Mineralogy","Full",5,"Bayesian mixed",0.179700577523771,0.0356369533113497
"17","Mineralogy","Full",2,"Bayesian mixed",0.0902808432916619,0.040809022644115
"18","Mineralogy","Full",4,"Bayesian mixed",0.201203585629507,0.0353860957092715
"19","Mineralogy","Full",1,"Bayesian mixed",0.21381692705832,0.0338056109288869
"20","Mineralogy","Full",3,"Bayesian mixed",0.176466223850558,0.0374077150981424
"21","Mineralogy","Full",5,"Bayesian mixed",0.174467451706193,0.0363309850341174
"22","Mineralogy","Full",2,"Bayesian mixed",0.0825852033942612,0.041592587857327
"23","Mineralogy","4",NA,"York",0.177362065051442,0.0361575105203003
"24","Mineralogy","4",NA,"York",0.182825849817728,0.0357298778851057
"25","Mineralogy","4",NA,"LM",0.177782716870138,0.0354564791191612
"26","Mineralogy","4",NA,"LM",0.166516919888286,0.0372073390567433
"27","Mineralogy","4",NA,"Deming",0.134910886626636,0.0420775617907234
"28","Mineralogy","4",NA,"Deming",0.151554656905472,0.0402030864742586
"29","Mineralogy","4",NA,"Weighted",0.179425872373791,0.0365870827988597
