"","targetMaterialColumn","dataset","R2 type","model","median","lwr","upr"
"1","MarineMetazoa","MarineMetazoa","Conditional","BLM1_fit",0.929472777766633,0.909109802807084,0.944931835942784
"2","MarineMetazoa","MarineMetazoa","Conditional","BLM1_fit_NoErrors",0.929749743041371,0.909944436250621,0.945131255473998
"3","MarineMetazoa","MarineMetazoa","Conditional","BLM3_fit",0.99817197653426,0.997622279322908,0.99861290444006
"4","MarineMetazoa","MarineMetazoa","Marginal","BLM3_fit",0.0366451696172333,0.0357097098869714,0.0375410924710259
"5","MarineMetazoa","2","BLM1_fit",NA,0.961224215734594,0.959783952446634,0.962182271269643
"6","MarineMetazoa","2","BLM1_fit_NoErrors",NA,0.961631496757692,0.960303891588985,0.962504679226428
"7","MarineMetazoa","1","BLM1_fit",NA,0.588291723167112,0.498341249128586,0.648991717372651
"8","MarineMetazoa","1","BLM1_fit_NoErrors",NA,0.595299144938278,0.50648350693356,0.653315251897323
