"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","CDESorICDES","BLM3","Full",0,0
"2","CDESorICDES","BLM1_NE","Full",-16652.0807738294,151.340963504414
"3","CDESorICDES","BLM1_E","Full",-10516264.6428259,90522.6160758247
"4","CDESorICDES","BLM3","2",0,0
"5","CDESorICDES","BLM1_NE","2",-20004.5540176322,153.600941119814
"6","CDESorICDES","BLM1_E","2",-1884311.32806474,13937.3583357021
"7","CDESorICDES","BLM1_NE","1",0,0
"8","CDESorICDES","BLM3","1",-666.702524842023,19.6528184990002
"9","CDESorICDES","BLM1_E","1",-577493.431634332,12557.9483832707
